site_no,lat,lon,huc2,huc4,huc6,huc8,rfc
09359082,37.667,-107.82225,14,1408,140801,14080104,CBRFC
09367000,36.93091667,-108.1846389,14,1408,140801,14080105,CBRFC
09367500,36.737575,-108.2503361,14,1408,140801,14080105,CBRFC
09370600,37.2524964,-108.3578618,14,1408,140801,14080107,CBRFC
09371000,37.02749425,-108.7414838,14,1408,140801,14080107,CBRFC
09371492,37.3127716,-108.6612067,14,1408,140802,14080202,CBRFC
09378170,37.8466608,-109.3695625,14,1408,140802,14080203,CBRFC
09378630,37.7555504,-109.476511,14,1408,140802,14080201,CBRFC
09379200,36.943891,-109.7106684,14,1408,140802,14080204,CBRFC
09381800,37.10748428,-111.9060102,14,1407,140700,14070007,CBRFC
09382000,36.87220977,-111.5946052,14,1407,140700,14070007,CBRFC
09383400,34.0167143,-109.4573125,15,1502,150200,15020001,CBRFC
09383409,34.0555,-109.4011667,15,1502,150200,15020001,CBRFC
09383500,34.03032717,-109.1864707,15,1502,150200,15020001,CBRFC
09384000,34.31448635,-109.362315,15,1502,150200,15020001,CBRFC
09385700,34.4505935,-109.3623199,15,1502,150200,15020002,CBRFC
09386030,34.5836456,-109.4070467,15,1502,150200,15020002,CBRFC
09386300,34.6047544,-109.4892735,15,1502,150200,15020002,CBRFC
09386900,35.28255278,-108.552975,15,1502,150200,15020004,CBRFC
09386950,35.10027778,-108.7516667,15,1502,150200,15020004,CBRFC
09390500,34.17948755,-109.9878858,15,1502,150200,15020005,CBRFC
09394500,34.7828076,-110.0442837,15,1502,150200,15020002,CBRFC
09397500,34.6364196,-110.7142957,15,1502,150200,15020010,CBRFC
09399400,34.92141094,-110.7976357,15,1502,150200,15020008,CBRFC
09400568,35.65584048,-110.562079,15,1502,150200,15020013,CBRFC
09401110,35.78111269,-110.9331955,15,1502,150200,15020017,CBRFC
09401260,36.10499334,-111.2018069,15,1502,150200,15020018,CBRFC
09401265,36.17138889,-111.201111,15,1502,150200,15020018,CBRFC
09403600,37.10054059,-112.5479827,15,1501,150100,15010003,CBRFC
09403850,36.39581624,-112.6318566,15,1501,150100,15010003,CBRFC
09404104,35.80444444,-112.4263889,15,1501,150100,15010004,CBRFC
09404208,35.76498839,-113.3682663,15,1501,150100,15010002,CBRFC
09404222,35.7999,-113.65535,15,1501,150100,15010005,CBRFC
09404343,35.38416188,-113.6577185,15,1501,150100,15010007,CBRFC
09404450,37.3394272,-112.6043769,15,1501,150100,15010008,CBRFC
09408000,37.26748174,-113.3707839,15,1501,150100,15010008,CBRFC
09408195,37.00164939,-113.4688407,15,1501,150100,15010009,CBRFC
09408400,37.38331325,-113.483288,15,1501,150100,15010008,CBRFC
09409100,37.38470108,-113.6319052,15,1501,150100,15010008,CBRFC
09410100,37.19,-113.7680556,15,1501,150100,15010008,CBRFC
09413000,37.07525867,-113.5930125,15,1501,150100,15010008,CBRFC
09413900,37.46997485,-114.0466458,15,1501,150100,15010010,CBRFC
09414900,36.90192134,-113.9335767,15,1501,150100,15010010,CBRFC
09415460,38.93521559,-115.2983582,15,1501,150100,15010011,CBRFC
09415510,38.9333333,-115.08,15,1501,150100,15010011,CBRFC
09415558,38.37944444,-115.1516667,15,1501,150100,15010011,CBRFC
09415590,37.5319043,-115.2325215,15,1501,150100,15010011,CBRFC
09415645,37.46,-115.195,15,1501,150100,15010011,CBRFC
09415900,36.72163699,-114.7155502,15,1501,150100,15010012,CBRFC
09415920,36.7111833,-114.7136639,15,1501,150100,15010012,CBRFC
09415927,36.7113333,-114.7096667,15,1501,150100,15010012,CBRFC
09417500,38.0041285,-114.206927,15,1501,150100,15010013,CBRFC
09418500,37.55837778,-114.5630556,15,1501,150100,15010013,CBRFC
09419507,36.53527778,-114.4283333,15,1501,150100,15010012,CBRFC
09419625,36.43884444,-115.3581194,15,1501,150100,15010015,CBRFC
09419659,36.22864167,-115.0742806,15,1501,150100,15010015,CBRFC
09419665,36.1596948,-115.0452761,15,1501,150100,15010015,CBRFC
094196781,36.14302819,-115.0655537,15,1501,150100,15010015,CBRFC
094196783,36.13969527,-115.0477755,15,1501,150100,15010015,CBRFC
09419696,36.09080799,-115.0238843,15,1501,150100,15010015,CBRFC
09419756,36.10247588,-114.934437,15,1501,150100,15010015,CBRFC
09423350,35.24498915,-115.2988759,15,1503,150301,15030102,CBRFC
09424900,34.305854,-113.3471441,15,1503,150302,15030203,CBRFC
09426620,34.2625155,-114.0277209,15,1503,150302,15030204,CBRFC
09430600,33.16666667,-108.6497222,15,1504,150400,15040001,CBRFC
09442680,33.73671944,-108.771175,15,1504,150400,15040004,CBRFC
09447800,32.95561778,-109.5311876,15,1504,150400,15040005,CBRFC
09460150,32.74395706,-109.8381364,15,1504,150400,15040005,CBRFC
09468500,33.29644678,-110.4514876,15,1504,150400,15040007,CBRFC
09470500,31.38010095,-110.1111882,15,1505,150502,15050202,CBRFC
09470700,31.5034722,-110.0052778,15,1505,150502,15050202,CBRFC
09470750,31.44666667,-110.3058333,15,1505,150502,15050202,CBRFC
09470800,31.47287518,-110.3478588,15,1505,150502,15050202,CBRFC
09471000,31.62592644,-110.1745226,15,1505,150502,15050202,CBRFC
09471310,31.51805556,-110.3872222,15,1505,150502,15050202,CBRFC
09471380,31.635,-110.4247222,15,1505,150502,15050202,CBRFC
09471400,31.70027778,-110.2263889,15,1505,150502,15050202,CBRFC
09471550,31.7509224,-110.2011882,15,1505,150502,15050202,CBRFC
09472050,32.44618273,-110.4884183,15,1505,150502,15050203,CBRFC
09473000,32.84423324,-110.6301,15,1505,150502,15050203,CBRFC
09478500,33.29922128,-111.2776263,15,1505,150501,15050100,CBRFC
09479350,33.168661,-112.0073648,15,1505,150501,15050100,CBRFC
09480500,31.3445443,-110.851474,15,1505,150503,15050301,CBRFC
09481000,31.3432722,-110.9316722,15,1505,150503,15050301,CBRFC
09481740,31.61286778,-111.0414792,15,1505,150503,15050301,CBRFC
09482000,31.8714728,-110.9800905,15,1505,150503,15050301,CBRFC
09482500,32.22118727,-110.9817589,15,1505,150503,15050301,CBRFC
09484000,32.3167422,-110.8103674,15,1505,150503,15050302,CBRFC
09484500,32.26535338,-110.841199,15,1505,150503,15050302,CBRFC
09484550,31.86555556,-110.57,15,1505,150503,15050302,CBRFC
09484580,31.86175124,-110.691193,15,1505,150503,15050302,CBRFC
09484600,32.0359141,-110.6775818,15,1505,150503,15050302,CBRFC
09485000,32.12952258,-110.625914,15,1505,150503,15050302,CBRFC
09485450,32.2206319,-110.829531,15,1505,150503,15050302,CBRFC
09485700,32.2714643,-110.9145354,15,1505,150503,15050302,CBRFC
09486055,32.30340807,-111.0120406,15,1505,150503,15050301,CBRFC
09486350,32.33618529,-111.0420429,15,1505,150503,15050301,CBRFC
09486800,31.83897238,-111.4042694,15,1505,150503,15050304,CBRFC
09487000,32.07563364,-111.3387156,15,1505,150503,15050302,CBRFC
09489000,33.23226977,-112.169593,15,1505,150503,15050303,CBRFC
09492400,33.8222723,-109.8145413,15,1506,150601,15060102,CBRFC
09496500,33.9858809,-110.2809417,15,1506,150601,15060104,CBRFC
09497800,33.8431053,-110.5576092,15,1506,150601,15060103,CBRFC
09497980,33.8278262,-110.8562266,15,1506,150601,15060103,CBRFC
09498400,33.5731068,-110.9012251,15,1506,150601,15060103,CBRFC
094985005,33.4058333,-110.9986111,15,1506,150601,15060103,CBRFC
09498501,33.41866469,-111.0095609,15,1506,150601,15060103,CBRFC
09498502,33.4878297,-110.9953942,15,1506,150601,15060103,CBRFC
09498503,33.79726985,-110.9603953,15,1506,150601,15060103,CBRFC
09502800,34.8666865,-112.6132308,15,1506,150602,15060201,CBRFC
09502900,34.8255769,-112.4446148,15,1506,150602,15060202,CBRFC
09502960,34.55196864,-112.4623913,15,1506,150602,15060202,CBRFC
09503000,34.56307975,-112.4448909,15,1506,150602,15060202,CBRFC
09503300,34.6136111,-112.4172222,15,1506,150602,15060202,CBRFC
09503700,34.89502016,-112.3429468,15,1506,150602,15060202,CBRFC
09505200,34.67474409,-111.672094,15,1506,150602,15060202,CBRFC
09505350,34.72863146,-111.775708,15,1506,150602,15060202,CBRFC
09507580,34.41780739,-111.2637469,15,1506,150602,15060203,CBRFC
09508300,34.16086787,-111.6929235,15,1506,150602,15060203,CBRFC
09510200,33.69421054,-111.541802,15,1506,150602,15060203,CBRFC
09512162,33.4403229,-111.9151434,15,1506,150601,15060106,CBRFC
09512280,33.88725977,-111.9540388,15,1506,150601,15060106,CBRFC
09512450,34.48527778,-112.2375,15,1507,150701,15070102,CBRFC
09512500,34.3153073,-112.0640455,15,1507,150701,15070102,CBRFC
09513780,33.97420168,-112.0990458,15,1507,150701,15070102,CBRFC
09513860,33.72920456,-112.1198755,15,1507,150701,15070102,CBRFC
09516500,33.88503188,-112.6621198,15,1507,150701,15070103,CBRFC
09517000,33.34726408,-112.7257259,15,1507,150701,15070103,CBRFC
09517490,33.31031984,-112.8818423,15,1507,150701,15070104,CBRFC
09519000,33.2292104,-112.7715597,15,1507,150701,15070101,CBRFC
09519800,33.0750458,-113.0146217,15,1507,150702,15070201,CBRFC
09520280,32.8822686,-113.541306,15,1507,150702,15070201,CBRFC
09520500,32.7608789,-114.4205019,15,1507,150702,15070201,CBRFC
09522400,32.8794873,-114.461059,15,1503,150301,15030107,CBRFC
09526000,32.72638889,-114.6172222,15,1503,150301,15030107,CBRFC
09537200,31.5900961,-109.5089559,15,1508,150803,15080301,CBRFC
09537500,31.35232457,-109.5850677,15,1508,150803,15080301,CBRFC
10023000,41.60994177,-111.2540876,16,1601,160101,16010101,CBRFC
10129900,40.73522634,-111.4760313,16,1602,160201,16020101,CBRFC
10132500,41.17633275,-111.406309,16,1602,160201,16020101,CBRFC
10133600,40.68744954,-111.533532,16,1602,160201,16020101,CBRFC
10133650,40.7238375,-111.5196438,16,1602,160201,16020102,CBRFC
10133800,40.75966979,-111.5640912,16,1602,160201,16020102,CBRFC
10145400,39.7171797,-111.7335396,16,1602,160202,16020201,CBRFC
10146000,39.71301186,-111.8043759,16,1602,160202,16020201,CBRFC
10146400,39.80245444,-111.8629909,16,1602,160202,16020201,CBRFC
10147100,NA,NA,NA,NA,NA,NA,NA
10149000,40.11801206,-111.3146215,16,1602,160202,16020202,CBRFC
10157500,40.46078909,-111.472687,16,1602,160202,16020203,CBRFC
10166430,40.40522565,-112.1004959,16,1602,160202,16020201,CBRFC
10172700,39.97939105,-112.3802297,16,1602,160203,16020304,CBRFC
10172727,40.16050085,-112.4310639,16,1602,160203,16020304,CBRFC
10172800,40.49633109,-112.5744028,16,1602,160203,16020304,CBRFC
10172870,39.74410784,-113.8899945,16,1602,160203,16020306,CBRFC
10172952,41.85853036,-113.3272192,16,1602,160203,16020308,CBRFC
10205030,38.9119141,-111.5304654,16,1603,160300,16030003,CBRFC
10215900,39.25912877,-111.579916,16,1603,160300,16030004,CBRFC
10242000,37.67219924,-113.0346702,16,1603,160300,16030006,CBRFC
102432241,38.6993966,-114.131932,16,1602,160203,16020301,CBRFC
10243260,39.0116129,-114.2144392,16,1602,160203,16020301,CBRFC
10243700,39.21657778,-114.5296389,16,1606,160600,16060008,CNRFC
10244950,39.20153889,-114.689161,16,1606,160600,16060008,CNRFC
10245970,39.78977778,-116.3009444,16,1606,160600,16060005,CNRFC
10246835,38.95019444,-115.7032778,16,1606,160600,16060012,CNRFC
10249280,39.2124291,-117.1134216,16,1606,160600,16060004,CNRFC
10249300,38.8874302,-117.2453673,16,1606,160600,16060004,CNRFC
10251290,35.88569444,-116.23425,18,1809,180902,18090202,CNRFC
10251300,35.848577,-116.2300238,18,1809,180902,18090202,CNRFC
10251330,35.79021765,-116.2061887,18,1809,180902,18090202,CNRFC
10251335,35.80094444,-116.1944167,18,1809,180902,18090202,CNRFC
10254050,33.44697395,-115.8433289,18,1810,181002,18100200,CNRFC
10255890,34.0628333,-116.808361,18,1810,181002,18100201,CNRFC
10255897,34.06194444,-116.818861,18,1810,181002,18100201,CNRFC
10256500,33.8705722,-116.681127,18,1810,181002,18100200,CNRFC
10257500,33.86946114,-116.6716824,18,1810,181002,18100200,CNRFC
10257549,33.8989045,-116.6211256,18,1810,181002,18100200,CNRFC
10257600,34.01112284,-116.6280689,18,1810,181002,18100200,CNRFC
10257720,33.8441843,-116.6052929,18,1810,181002,18100200,CNRFC
10258000,33.80501929,-116.5591816,18,1810,181002,18100200,CNRFC
10258500,33.74502178,-116.5355709,18,1810,181002,18100200,CNRFC
10259000,33.7600211,-116.5500155,18,1810,181002,18100200,CNRFC
10259050,NA,NA,NA,NA,NA,NA,NA
10259100,33.749466,-116.4227903,18,1810,181002,18100200,CNRFC
10259200,33.63113647,-116.3922342,18,1810,181002,18100200,CNRFC
10259300,33.7372434,-116.236118,18,1810,181002,18100200,CNRFC
10260855,34.26,-117.2044444,18,1809,180902,18090208,CNRFC
10260950,34.33889196,-117.2578213,18,1809,180902,18090208,CNRFC
10261500,34.57304916,-117.3206018,18,1809,180902,18090208,CNRFC
10262500,34.90692668,-117.022818,18,1809,180902,18090208,CNRFC
10263500,34.42083115,-117.8395072,18,1809,180902,18090206,CNRFC
10289500,38.17380969,-119.2337656,16,1605,160503,16050301,CNRFC
10299100,38.6485235,-119.3259925,16,1605,160503,16050302,CNRFC
10308784,38.70407294,-119.6587837,16,1605,160502,16050201,CNRFC
10308789,38.7168505,-119.6601726,16,1605,160502,16050201,CNRFC
103087891,38.7086111,-119.648611,16,1605,160502,16050201,CNRFC
10308794,38.73573925,-119.6454497,16,1605,160502,16050201,CNRFC
10308800,38.79379494,-119.672673,16,1605,160502,16050201,CNRFC
10310500,39.11324216,-119.7982365,16,1605,160502,16050201,CNRFC
10311100,39.15379796,-119.8079599,16,1605,160502,16050201,CNRFC
10311200,39.17629816,-119.805738,16,1605,160502,16050201,CNRFC
10311300,39.165275,-119.722225,16,1605,160502,16050202,CNRFC
10313900,41.4778611,-115.2866389,16,1604,160401,16040101,CNRFC
10317480,41.3297222,-115.5719444,16,1604,160401,16040102,CNRFC
10321590,40.72602928,-116.0778547,16,1604,160401,16040101,CNRFC
10321940,40.8249142,-116.2234155,16,1604,160401,16040101,CNRFC
10321950,40.80324824,-116.2000813,16,1604,160401,16040101,CNRFC
10322150,40.710473,-116.1259112,16,1604,160401,16040101,CNRFC
10322505,40.11555556,-116.5034444,16,1604,160401,16040104,CNRFC
103225055,40.171,-116.4866944,16,1604,160401,16040104,CNRFC
10322510,39.90480556,-116.4125278,16,1604,160401,16040104,CNRFC
10322535,39.869,-116.1669444,16,1604,160401,16040104,CNRFC
10322555,39.89030556,-116.3782778,16,1604,160401,16040104,CNRFC
10322800,40.38125,-116.1251389,16,1604,160401,16040104,CNRFC
10324500,40.83040556,-116.5883417,16,1604,160401,16040106,CNRFC
10324700,40.95491015,-116.4400903,16,1604,160401,16040105,CNRFC
10329000,41.4158222,-117.373511,16,1604,160401,16040109,CNRFC
10329500,41.5346175,-117.4179047,16,1604,160401,16040109,CNRFC
10336645,39.05185197,-120.1185209,16,1605,160501,16050101,CNRFC
10336660,39.10740708,-120.1621352,16,1605,160501,16050101,CNRFC
10336676,39.1321292,-120.1576913,16,1605,160501,16050101,CNRFC
10336698,39.24046325,-119.9465774,16,1605,160501,16050101,CNRFC
10336700,39.2401855,-119.9449106,16,1605,160501,16050101,CNRFC
10336730,39.08740806,-119.9399057,16,1605,160501,16050101,CNRFC
10343000,39.4565717,-120.2871477,16,1605,160501,16050102,CNRFC
10343500,39.43157246,-120.2379793,16,1605,160501,16050102,CNRFC
10347310,39.5243537,-119.9954782,16,1605,160501,16050102,CNRFC
10347600,39.4951111,-119.8945,16,1605,160501,16050102,CNRFC
10348245,39.56879988,-119.7265766,16,1605,160501,16050102,CNRFC
10348460,39.20227778,-119.8710833,16,1605,160501,16050102,CNRFC
10349300,39.3771333,-119.7436583,16,1605,160501,16050102,CNRFC
10349849,39.4657449,-119.7285199,16,1605,160501,16050102,CNRFC
10352500,41.9665572,-117.831812,16,1604,160402,16040201,CNRFC
103530001,41.974,-117.5956944,16,1604,160402,16040201,CNRFC
11012500,32.591172,-116.525572,18,1807,180703,18070305,CNRFC
11014000,32.6375566,-116.8841893,18,1807,180703,18070304,CNRFC
11015000,32.8347737,-116.6230747,18,1807,180703,18070304,CNRFC
11016200,32.77416667,-116.8502778,18,1807,180703,18070304,CNRFC
11022200,32.83616156,-116.9003035,18,1807,180703,18070304,CNRFC
11022480,32.84032675,-117.0258627,18,1807,180703,18070304,CNRFC
11023000,32.76504998,-117.1686449,18,1807,180703,18070304,CNRFC
11023340,32.9431013,-117.1216999,18,1807,180703,18070304,CNRFC
11025500,33.1069866,-116.866137,18,1807,180703,18070304,CNRFC
11027000,33.1158743,-116.9530841,18,1807,180703,18070304,CNRFC
11028500,33.0522655,-116.9455844,18,1807,180703,18070304,CNRFC
11042000,33.21809119,-117.3603162,18,1807,180703,18070303,CNRFC
11042400,33.45919759,-116.9236357,18,1807,180703,18070302,CNRFC
11042800,33.53224867,-117.1769771,18,1807,180703,18070302,CNRFC
11042900,33.52447127,-117.1647544,18,1807,180703,18070302,CNRFC
11044000,33.4739175,-117.1422536,18,1807,180703,18070302,CNRFC
11044250,33.40753006,-117.200867,18,1807,180703,18070302,CNRFC
11044300,33.41364059,-117.2411462,18,1807,180703,18070302,CNRFC
11044350,33.42447348,-117.249202,18,1807,180703,18070302,CNRFC
11044800,33.4197511,-117.3217044,18,1807,180703,18070302,CNRFC
11045300,33.34697584,-117.3178152,18,1807,180703,18070302,CNRFC
11045600,33.3250321,-117.3255931,18,1807,180703,18070302,CNRFC
11045700,33.32892087,-117.3272599,18,1807,180703,18070302,CNRFC
11046000,33.3111436,-117.3472604,18,1807,180703,18070302,CNRFC
11046100,33.29225499,-117.4567077,18,1807,180703,18070301,CNRFC
11046300,33.47085987,-117.4730986,18,1807,180703,18070301,CNRFC
11046360,33.42641717,-117.5703242,18,1807,180703,18070301,CNRFC
11047300,33.49835999,-117.6658843,18,1807,180703,18070301,CNRFC
11048200,33.67890959,-117.7142187,18,1807,180702,18070204,CNRFC
11048600,33.64502095,-117.8611673,18,1807,180702,18070204,CNRFC
11051502,34.10834489,-117.1005911,18,1807,180702,18070203,CNRFC
11055500,34.11834458,-117.141704,18,1807,180702,18070203,CNRFC
11055800,34.1438992,-117.1886507,18,1807,180702,18070203,CNRFC
11057500,34.0614024,-117.2675419,18,1807,180702,18070203,CNRFC
11058000,34.1547222,-117.2266667,18,1807,180702,18070203,CNRFC
11058500,34.17917556,-117.2655982,18,1807,180702,18070203,CNRFC
11058600,34.1858333,-117.2722222,18,1807,180702,18070203,CNRFC
11059300,34.0650131,-117.3003208,18,1807,180702,18070203,CNRFC
11060400,34.07834596,-117.3003209,18,1807,180702,18070203,CNRFC
11062000,34.2122298,-117.458105,18,1807,180702,18070203,CNRFC
11063510,34.2633392,-117.4669944,18,1807,180702,18070203,CNRFC
11063680,34.20834107,-117.331434,18,1807,180702,18070203,CNRFC
11069500,33.73807629,-116.8339098,18,1807,180702,18070202,CNRFC
11070270,33.80113024,-117.2061469,18,1807,180702,18070202,CNRFC
11070365,33.74613114,-117.231703,18,1807,180702,18070202,CNRFC
11070465,33.6941882,-117.2055903,18,1807,180702,18070202,CNRFC
11070500,33.66418858,-117.293927,18,1807,180702,18070202,CNRFC
11072100,33.8891821,-117.5628274,18,1807,180702,18070203,CNRFC
11073300,34.01862319,-117.7306118,18,1807,180702,18070203,CNRFC
11073360,34.00390144,-117.7270006,18,1807,180702,18070203,CNRFC
11075720,33.91334748,-117.8425584,18,1807,180701,18070106,CNRFC
11077500,33.7702946,-117.8845014,18,1807,180702,18070203,CNRFC
11085000,34.11223019,-117.9695092,18,1807,180701,18070106,CNRFC
11088500,33.88779206,-117.9264496,18,1807,180701,18070106,CNRFC
11089500,33.89584765,-117.8861706,18,1807,180701,18070106,CNRFC
11090600,33.81527778,-118.0644444,18,1807,180701,18070106,CNRFC
11097000,34.25361395,-118.38897,18,1807,180701,18070105,CNRFC
11098000,34.22222629,-118.1775727,18,1807,180701,18070105,CNRFC
11101250,34.05834368,-118.0717348,18,1807,180701,18070105,CNRFC
11106550,34.17944989,-119.0398242,18,1807,180701,18070103,CNRFC
11109600,34.52304728,-118.7570362,18,1807,180701,18070102,CNRFC
11111500,34.5777657,-119.2573347,18,1807,180701,18070102,CNRFC
11113500,34.4133295,-119.0823272,18,1807,180701,18070102,CNRFC
11114495,34.5027693,-119.3573393,18,1807,180701,18070101,CNRFC
11118500,34.35222038,-119.3084466,18,1807,180701,18070101,CNRFC
11119500,34.4013836,-119.4865103,18,1806,180600,18060013,CNRFC
11119745,34.44055266,-119.7118027,18,1806,180600,18060013,CNRFC
11119940,34.4449965,-119.80375,18,1806,180600,18060013,CNRFC
11120000,34.4247189,-119.811805,18,1806,180600,18060013,CNRFC
11120500,34.45916286,-119.8090283,18,1806,180600,18060013,CNRFC
11123000,34.5244391,-119.6873579,18,1806,180600,18060010,CNRFC
11123500,34.54360358,-119.8648627,18,1806,180600,18060010,CNRFC
11124500,34.5966563,-119.9087519,18,1806,180600,18060010,CNRFC
11125600,34.58221109,-119.9826419,18,1806,180600,18060010,CNRFC
11128250,34.61831975,-120.120703,18,1806,180600,18060010,CNRFC
11128500,34.58498706,-120.1445926,18,1806,180600,18060010,CNRFC
11129800,34.64859614,-120.1843172,18,1806,180600,18060010,CNRFC
11132500,34.5885957,-120.4084938,18,1806,180600,18060010,CNRFC
11133000,34.63609474,-120.424606,18,1806,180600,18060010,CNRFC
11134000,34.6683162,-120.4579411,18,1806,180600,18060010,CNRFC
11135800,34.74331534,-120.2709888,18,1806,180600,18060009,CNRFC
11136100,NA,NA,NA,NA,NA,NA,NA
11136800,35.0219213,-120.2284868,18,1806,180600,18060007,CNRFC
11137900,35.07775398,-120.3718267,18,1806,180600,18060007,CNRFC
11138500,34.83970289,-120.1682063,18,1806,180600,18060008,CNRFC
11140585,34.96831117,-120.404051,18,1806,180600,18060008,CNRFC
11141050,34.88359037,-120.4948883,18,1806,180600,18060008,CNRFC
11141280,35.23553035,-120.4723857,18,1806,180600,18060006,CNRFC
11148500,NA,NA,NA,NA,NA,NA,NA
11151300,36.26802087,-121.066303,18,1806,180600,18060005,CNRFC
11152650,36.7049586,-121.7049475,18,1806,180600,18060011,CNRFC
11153000,36.98,-121.3802778,18,1806,180600,18060002,CNRFC
11153650,36.98744858,-121.5271622,18,1806,180600,18060002,CNRFC
11154700,36.36079387,-120.7607315,18,1806,180600,18060002,CNRFC
11156500,36.60940609,-121.2029797,18,1806,180600,18060002,CNRFC
11157500,36.76579177,-121.2996532,18,1806,180600,18060002,CNRFC
11158600,36.85189909,-121.4299368,18,1806,180600,18060002,CNRFC
11159200,36.9393968,-121.7705065,18,1806,180600,18060002,CNRFC
11162500,37.26077707,-122.3288602,18,1805,180500,18050006,CNRFC
11162570,37.3257762,-122.3866404,18,1805,180500,18050006,CNRFC
11162620,37.52466087,-122.3994177,18,1805,180500,18050006,CNRFC
11162630,37.46660747,-122.434142,18,1805,180500,18050006,CNRFC
11162753,37.52944444,-122.3583333,18,1805,180500,18050004,CNRFC
11164500,37.42327257,-122.1894095,18,1805,180500,18050003,CNRFC
11166000,37.4216062,-122.1355193,18,1805,180500,18050003,CNRFC
11169500,37.25438808,-122.039404,18,1805,180500,18050003,CNRFC
11169800,37.07772286,-121.4943832,18,1805,180500,18050003,CNRFC
11172945,37.4974356,-121.7735644,18,1805,180500,18050004,CNRFC
11172955,37.4986111,-121.7794444,18,1805,180500,18050004,CNRFC
11173510,37.5035472,-121.8246774,18,1805,180500,18050004,CNRFC
11174000,37.577434,-121.857734,18,1805,180500,18050004,CNRFC
11174600,37.69444444,-121.9194444,18,1805,180500,18050004,CNRFC
11176400,37.56132196,-121.6838389,18,1805,180500,18050004,CNRFC
11176500,37.62326509,-121.7588418,18,1805,180500,18050004,CNRFC
11180500,37.6060452,-122.0238504,18,1805,180500,18050004,CNRFC
11180825,37.69520825,-122.044962,18,1805,180500,18050004,CNRFC
11180900,37.70493008,-122.0438508,18,1805,180500,18050004,CNRFC
11180960,37.71770737,-122.0544067,18,1805,180500,18050004,CNRFC
11181000,37.68548644,-122.064407,18,1805,180500,18050004,CNRFC
11181008,37.6799311,-122.0805186,18,1805,180500,18050004,CNRFC
11181040,37.6840977,-122.1399649,18,1805,180500,18050004,CNRFC
11182500,37.772983,-121.9946825,18,1805,180500,18050001,CNRFC
11200800,35.94161745,-118.8228702,18,1803,180300,18030005,CNRFC
11203580,36.04828125,-118.6542556,18,1803,180300,18030006,CNRFC
11206820,36.61166667,-118.7016667,18,1803,180300,18030007,CNRFC
11224500,36.21467719,-120.4707116,18,1803,180300,18030011,CNRFC
11253310,36.40217399,-120.4334917,18,1803,180300,18030011,CNRFC
11255575,36.65245145,-120.6321186,18,1804,180400,18040001,CNRFC
11274500,37.31549247,-121.1252081,18,1804,180400,18040002,CNRFC
11274538,37.41354657,-121.0160412,18,1804,180400,18040002,CNRFC
11274630,37.48659935,-121.2091026,18,1804,180400,18040002,CNRFC
11284400,37.8418714,-120.1849103,18,1804,180400,18040009,CNRFC
11299600,37.96103615,-120.6152035,18,1804,180400,18040010,CNRFC
11336580,38.49851847,-121.4527317,18,1802,180201,18020109,CNRFC
11336585,38.42324335,-121.353284,18,1802,180201,18020109,CNRFC
11447360,38.64184848,-121.3827302,18,1802,180201,18020111,CNRFC
11451715,38.95767446,-122.3427535,18,1802,180201,18020116,CNRFC
11458433,38.4188004,-122.5627606,18,1805,180500,18050002,CNRFC
11459500,38.10769775,-122.5799815,18,1805,180500,18050002,CNRFC
11460000,37.96297947,-122.556922,18,1805,180500,18050002,CNRFC
11460151,NA,NA,NA,NA,NA,NA,NA
11460750,38.1757531,-122.8183254,18,1805,180500,18050005,CNRFC
11463900,38.6410198,-122.7638792,18,1801,180101,18010110,CNRFC
11465660,38.34324776,-122.7019317,18,1801,180101,18010110,CNRFC
11465680,38.35213667,-122.7441551,18,1801,180101,18010110,CNRFC
11466170,38.4388007,-122.7024867,18,1801,180101,18010110,CNRFC
11475560,39.7295997,-123.6439073,18,1801,180101,18010106,CNRFC
11475610,39.6715454,-123.4983497,18,1801,180101,18010106,CNRFC
11493500,42.74013528,-121.8344618,18,1801,180102,18010201,CNRFC
11503000,42.8715179,-122.168917,18,1801,180102,18010203,CNRFC
11525530,40.7245899,-122.8347458,18,1801,180102,18010211,CNRFC
11525670,40.65181225,-122.9144689,18,1801,180102,18010211,CNRFC
12073500,47.38926205,-122.6990241,17,1711,171100,17110019,NWRFC
12090400,47.13454378,-122.4151216,17,1711,171100,17110019,NWRFC
12091100,47.1895427,-122.5201249,17,1711,171100,17110019,NWRFC
12091200,47.2214873,-122.5092916,17,1711,171100,17110019,NWRFC
12102190,47.184544,-122.393733,17,1711,171100,17110014,NWRFC
12113346,47.43121109,-122.2276213,17,1711,171100,17110013,NWRFC
12113347,47.38315577,-122.2248429,17,1711,171100,17110013,NWRFC
12115700,47.36621625,-121.6928821,17,1711,171100,17110012,NWRFC
12118400,47.36232337,-122.0109484,17,1711,171100,17110012,NWRFC
12118500,47.37982339,-122.0173378,17,1711,171100,17110012,NWRFC
12120000,47.60287716,-122.180956,17,1711,171100,17110012,NWRFC
12143700,47.43260287,-121.7523308,17,1711,171100,17110010,NWRFC
12157025,48.0792639,-122.2006952,17,1711,171100,17110011,NWRFC
12157250,48.05842935,-122.2673635,17,1711,171100,17110019,NWRFC
12158010,48.0992634,-122.2909776,17,1711,171100,17110019,NWRFC
12158032,48.09481895,-122.278199,17,1711,171100,17110019,NWRFC
12158040,48.0684294,-122.2879204,17,1711,171100,17110019,NWRFC
12201950,48.6737223,-122.2673823,17,1711,171100,17110002,NWRFC
