USGS_ID	USGS_name	Station_type	Longitude	Latitude	RFC_ID	NWS_loc_ID	NWS_HSA_ID	GOES_ID	HUC8	Hgraph_type
380107107213201	HENSON CREEK ABV ALPINE GULCH NEAR LAKE CITY CO	Stream	-107.35889	38.01862	unknown	HCAC2	GJT	DE91A772	unknown	unknown
380249084295001	DOWNTOWN LEX. @ LFUCG BLDG ON E MAIN ST @ LEX. KY	Stream	-84.49722	38.04694	unknown	LXTK2	LMK	DD173780	unknown	unknown
380251107513000	WEST FK DALLAS CREEK MET. STATION NEAR RIDGWAY CO	Atmosphere	-107.85833	38.04750	unknown	DMSC2	GJT	DDCB76EC	unknown	unknown
380322091142601	ONONDAGA CAVE STATE PARK	Well	-91.24056	38.05611	unknown	ODGM7	LSX	165EF2E6	unknown	unknown
380436107411500	PORTLAND METEOROLOGICAL STATION NEAR OURAY CO	Atmosphere	-107.68750	38.07667	unknown	PMSC2	GJT	DDCB8668	unknown	unknown
380531114534201	181  N03 E63 27CAA 1    USGS-MX (N. DRY LAKE)	Well	-114.90489	38.09197	unknown	DLVN2	VEF	DE386266	unknown	unknown
380545094213501	RICH HILL	Well	-94.36036	38.09486	unknown	RHHM7	EAX	DD7C53FC	unknown	unknown
380649081083301	NEW RIVER BELOW HAWKS NEST DAM WV	Stream	-81.14250	38.11361	unknown	HNNW2	RLX	DE16B188	unknown	unknown
380653080155301	POC-0256	Well	-80.26472	38.11472	unknown	DMWW2	RLX	DE2133D8	unknown	unknown
381002078094201	45P  1 SOW 030	Well	-78.16167	38.16722	unknown	GVWV2	LWX	DD87F2B8	unknown	unknown
381100082533601	PRECIPITATION SITE AT WILLARD KY	Atmosphere	-82.89333	38.18333	unknown	WLLK2	JKL	CE6F9DC2	unknown	unknown
381132076551001	55P  9	Well	-76.91944	38.19222	unknown	WREV2	AKQ	17E4D532	unknown	unknown
381405090260301	FESTUS	Well	-90.39642	38.22403	unknown	FTSM7	LSX	DE3025CA	unknown	unknown
381652093215501	WARSAW	Well	-93.36531	38.28089	unknown	LOVM7	SGF	1702A6E6	unknown	unknown
382008080292801	WEB-0167	Well	-80.49111	38.33556	unknown	BKWW2	RLX	17BA259C	unknown	unknown
382150078424001	41Q  1	Well	-78.71111	38.36389	unknown	MGWV2	LWX	DD6996BC	unknown	unknown
382205082304501	WAY-0144	Well	-82.51247	38.36794	unknown	WCOW2	RLX	163EAE7A	unknown	unknown
382407076260301	CA FD  54	Well	-76.43461	38.40225	unknown	LSWM2	LWX	DE1AA362	unknown	unknown
382523078535501	38P  1 SOW 070	Well	-79.06861	38.13028	unknown	STWV2	LWX	17EE0208	unknown	unknown
383103106594200	GUNNISON RIVER AT CNTY RD 32 BELOW GUNNISON CO	Stream	-106.99545	38.51726	unknown	GBGC2	GJT	DD980330	unknown	unknown
383159104540701	SULLIVAN PARK MET STATION AT FORT CARSON CO	Atmosphere	-104.90194	38.53306	unknown	SPMC2	PUB	DE91DF30	unknown	unknown
383239076354201	CA DB  47	Well	-76.59467	38.54356	unknown	PFWM2	LWX	1637EB2C	unknown	unknown
383423077245901	51S  7	Well	-77.41639	38.57306	unknown	PWWV2	LWX	DD696638	unknown	unknown
383644091124901	NEW HAVEN	Well	-91.21333	38.61222	unknown	NHNM7	LSX	DDE2E43C	unknown	unknown
383707092311701	CALIFORNIA	Well	-92.52139	38.61861	unknown	CLFM7	LSX	16EB2286	unknown	unknown
383828079544901	HUTTONSVILLE 4SE RAIN	Atmosphere	-79.92203	38.65235	unknown	HTNW2	RLX	CE47DB80	unknown	unknown
383843094205501	HARRISONVILLE SOUTH	Land	-94.34861	38.64516	unknown	HSSM7	EAX	DE2F5256	unknown	unknown
384037104472001	MERRIAMS ROCK CREEK DITCH AT FT. CARSON CO	Stream: Ditch	-104.78889	38.67694	ABRFC	RCFC2	PUB	DE0887E4	11020003	regulated
384047104510301	RIPLEY DITCH FROM L. FOUNTAIN CR AT FT. CARSON CO	Stream: Ditch	-104.85083	38.67972	ABRFC	RPLC2	PUB	DE081286	11020003	unknown
384053104492001	ROD AND GUN METEOROLOGIC STATION AT FT CARSON CO	Atmosphere	-104.82222	38.68139	unknown	RGMC2	PUB	DD6016F4	unknown	unknown
384455093201001	DRESDEN R-12 SCHOOL	Well	-93.33608	38.74811	unknown	DREM7	EAX	1702B590	unknown	unknown
384821078472301	40U  3 SOW 218	Well	-78.78964	38.80582	unknown	BSWV2	LWX	179382D6	unknown	unknown
384911079351701	WHITMER 3W RAIN	Atmosphere	-79.58817	38.81969	unknown	WTMW2	RLX	CE42195E	unknown	unknown
384950094330701	EAGLES' LANDING	Land	-94.55194	38.83056	unknown	EAGM7	EAX	DE5103EE	unknown	unknown
384957077481701	48U 26 SOW 215	Well	-77.80481	38.83263	unknown	OTWV2	LWX	D11C47F2	unknown	unknown
385035094304401	SHALIMAR PARK	Land	-94.51222	38.84306	unknown	SHLM7	EAX	DE50F190	unknown	unknown
385106106571000	SLATE R AB BAXTER GL @HWY 135 NR CRESTED BUTTE CO	Stream	-106.95278	38.85167	CBRFC	SCBC2	GJT	1629168C	14020001	snow-dom
385129104544601	MANITOU SPGS MET BEL RUXTON CR. AT MANITOU SPG CO	Atmosphere	-104.91292	38.85800	unknown	MMTC2	PUB	162FD35C	unknown	unknown
385220080270303	METEOROLOGICAL STATION AT WALKERSVILLE WV	Atmosphere	-80.45092	38.87217	unknown	WKVW2	RLX	CE0CF3CA	unknown	unknown
385241104560101	LOWER WALDO CANYON MET ABV MANITOU CO	Atmosphere	-104.93331	38.87811	unknown	LWAC2	PUB	178BA702	unknown	unknown
385334104544901	UPPER WILLIAMS CANYON MET ABV MANITOU CO	Atmosphere	-104.91378	38.89344	unknown	UWIC2	PUB	DF09C7B6	unknown	unknown
385349104501401	DOUGLAS CR MET ABV N CHESTNUT ST AT CO SPRS CO	Atmosphere	-104.83714	38.89697	unknown	DKSC2	PUB	162FFB62	unknown	unknown
385520104530401	DOUGLAS CR MET ABV FLYING W RNCH RD AT CO SPRS CO	Atmosphere	-104.88439	38.92222	unknown	DKMC2	PUB	162FF5B0	unknown	unknown
385607077381101	49V  1	Well	-77.63639	38.93528	unknown	HGWV2	LWX	DD6985CA	unknown	unknown
385638077220101	52V  2D	Well	-77.36694	38.94944	unknown	RSWV2	LWX	DD4D4400	unknown	unknown
385640104555701	UPPER QUEENS CANYON MET STATION NR ORMES PEAK CO	Atmosphere	-104.93261	38.94436	unknown	UQCC2	PUB	DE344516	unknown	unknown
385653104583101	SAND GULCH MET STATION ABOVE CHIPITA PARK CO	Atmosphere	-104.97481	38.94864	unknown	PTAC2	PUB	DF09D4C0	unknown	unknown
385837090594701	TROY (2)	Well	-90.99608	38.97711	unknown	TOYM7	LSX	17727522	unknown	unknown
385849079563901	BAR-0136	Well	-79.94394	38.98069	unknown	JRWW2	RLX	DE20A440	unknown	unknown
390242079264900	METEOROLOGICAL STATION AT CANAAN VALLEY WV	Atmosphere	-79.44683	39.04500	unknown	CNVW2	PBZ	CE1887FE	unknown	unknown
390333078370801	HRD-0301	Well	-78.61878	39.05918	unknown	WDWW2	LWX	DD3E604E	unknown	unknown
390348078035501	46W175	Well	-78.06528	39.06333	unknown	MWWV2	LWX	17F533A4	unknown	unknown
390623077314201	50W  4C	Well	-77.52833	39.10639	unknown	LBWV2	LWX	DDAC659C	unknown	unknown
390750093233401	MT. LEONARD	Well	-93.39278	39.13061	unknown	MTLM7	EAX	DE0A7294	unknown	unknown
390927077330900	METEOROLOGICAL STATION NEAR LEESBURG VA	Atmosphere	-77.55253	39.15750	unknown	LSGV2	LWX	176306D6	unknown	unknown
391020080244101	HAR-0165	Well	-80.41208	39.17150	unknown	WSWW2	RLX	168827BA	unknown	unknown
391149092072901	CENTRALIA	Well	-92.12472	39.19694	unknown	CENM7	LSX	177C2136	unknown	unknown
391308081064201	RIT-0116	Well	-81.11167	39.21903	unknown	NBSW2	RLX	DF0163E8	unknown	unknown
391328077185901	TENMILE CREEK PRECIPITATION GAGE AT SLIDELL MD	Atmosphere	-77.31636	39.22436	unknown	TMPM2	LWX	16FEB7BA	unknown	unknown
391407077174001	TENMILE CREEK PRECIP GAGE AT CLARKSBURG MD	Atmosphere	-77.29442	39.23517	unknown	CKPM2	LWX	16FEA4CC	unknown	unknown
391542077423801	49Y  1 SOW 022	Well	-77.71056	39.26167	unknown	NVWV2	LWX	DD6EA112	unknown	unknown
391556077381600	METEOROLOGICAL STATION AT LOVETTSVILLE VA	Atmosphere	-77.63781	39.26547	unknown	LVRV2	LWX	176315A0	unknown	unknown
391622093161001	VAN METER STATE PARK	Well	-93.26950	39.27278	unknown	VMSM7	EAX	1747B18C	unknown	unknown
391710080323501	TEN MILE CREEK NEAR SALEM NEAR CLARKSBURG RAIN	Atmosphere	-80.54544	39.28547	unknown	TCSW2	RLX	CE6C2790	unknown	unknown
391825091285101	VANDALIA	Well	-91.48056	39.30694	unknown	VDLM7	LSX	DF0BA7A4	unknown	unknown
391920078032201	BER-0840	Well	-78.05606	39.32219	unknown	IWWW2	LWX	164FA7FE	unknown	unknown
391953108130201	ROAN CREEK AT DE BEQUE CO.	Stream	-108.21781	39.33119	unknown	RCDC2	GJT	17135306	unknown	unknown
392104077554801	JEF-0526	Well	-77.93000	39.35111	unknown	JEFW2	LWX	DE10A230	unknown	unknown
392200078532001	MIN-0173	Well	-78.88886	39.36664	unknown	BLWW2	LWX	DD2B46FC	unknown	unknown
392321092153901	MIDDLE GROVE	Well	-92.26100	39.38919	unknown	MGVM7	LSX	16FC01C0	unknown	unknown
392725077582401	BER-0445	Well	-77.97253	39.45672	unknown	MBWW2	LWX	1661E172	unknown	unknown
392757077501001	JEF-0797	Well	-77.83608	39.46592	unknown	SPWW2	LWX	DE207228	unknown	unknown
392813092124701	MADISON	Well	-92.21322	39.47031	unknown	MSNM7	LSX	DE5D74E2	unknown	unknown
392931076410301	BA DC 444	Well	-76.68463	39.49260	unknown	ORWM2	LWX	DDB4D52A	unknown	unknown
393109104464500	CHERRY CREEK NEAR PARKER CO	Stream	-104.77917	39.51917	MBRFC	CPKC2	BOU	DE36109E	10190003	unknown
393234107120501	DEADMANS CREEK MET STATION NR GLENWOOD SPRINGS CO	Atmosphere	-107.20131	39.54266	unknown	GCDC2	GJT	DD71D85C	unknown	unknown
393310114475001	179  N20 E64 32CDAA2    USGS	Well	-114.79722	39.55278	unknown	MGNN2	LKN	DE37E2E0	unknown	unknown
393352076141501	RAIN GAGE IN DEER CREEK BASIN AT CHURCHVILLE MD	Atmosphere	-76.23736	39.56433	unknown	CRGM2	LWX	DD044180	unknown	unknown
393415107092801	CINNAMON CREEK MET STATION NEAR DOTSERO CO	Atmosphere	-107.15790	39.57091	unknown	GCCC2	GJT	DE933936	unknown	unknown
393445105165101	SOUTH EVERGREEN RAIN GAGE NEAR CONIFER CO	Atmosphere	-105.28078	39.57908	unknown	EVRC2	BOU	171C05E8	unknown	unknown
393520107110801	CINNAMON CREEK COMPLEX MET STATION NR DOTSERO CO	Atmosphere	-107.18550	39.58892	unknown	GCTC2	GJT	DE9337E4	unknown	unknown
393543107171201	NO NAME CREEK MET STATION NR GLENWOOD SPRINGS CO	Atmosphere	-107.28669	39.59535	unknown	GCNC2	GJT	DE934174	unknown	unknown
393704107182901	WINDY POINT MET STATION NEAR GLENWOOD SPRINGS CO	Atmosphere	-107.30793	39.61782	unknown	GCIC2	GJT	DE934FA6	unknown	unknown
393743107115001	EAST FORK DEAD HORSE CR MET STATION NR DOTSERO CO	Atmosphere	-107.19731	39.62853	unknown	GCEC2	GJT	DE935202	unknown	unknown
393851077343001	WA BK  25	Well	-77.57481	39.64746	unknown	SMWM2	LWX	1769448E	unknown	unknown
393902103554001	SC00505806BBD1 DTX10A MUDDY CREEK	Well	-103.92778	39.65056	unknown	DTXC2	BOU	16F5A764	unknown	unknown
393929107094201	COFFEE POT MET STATION NEAR DOTSERO CO	Atmosphere	-107.16168	39.65803	unknown	GCFC2	GJT	DE935CD0	unknown	unknown
393941079381901	METEOROLOGICAL STATION AT BRUCETON MILLS WV	Atmosphere	-79.63858	39.66136	unknown	BUMW2	PBZ	CE0CE0BC	unknown	unknown
393947104555101	HARVARD GUL PRECIP STA AT BRADLEY SCH AT DENVERCO	Atmosphere	-104.93155	39.66292	unknown	HBRC2	BOU	162E3254	unknown	unknown
394008077005601	CL AD  47	Well	-77.01556	39.66889	unknown	UNWM2	LWX	174BC680	unknown	unknown
394028104560201	HARVARD GUL PRECIP STA AT DENVER ACAD AT DENVERCO	Atmosphere	-104.93384	39.67415	unknown	HDAC2	BOU	162E3C86	unknown	unknown
394028104565501	HARVARD GUL PRECIP STA AT UNIV PK SC AT DENVER CO	Atmosphere	-104.95018	39.67467	unknown	HGUC2	BOU	DF04C4D0	unknown	unknown
394036116183401	139  N21 E50 23AABD1    USGS-MX	Well	-116.31130	39.67718	unknown	KOBN2	LKN	DE0367BE	unknown	unknown
394153080302701	HUNDRED 3WNW RAIN	Atmosphere	-80.44389	39.67111	unknown	HDDW2	PBZ	CE28F71E	unknown	unknown
394205076320201	RAIN GAGE IN DEER CREEK BASIN AT NORRISVILLE MD	Atmosphere	-76.53344	39.70150	unknown	NRGM2	LWX	DF12700E	unknown	unknown
394220106431500	EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT CO	Stream	-106.72583	39.70500	CBRFC	EMCC2	GJT	DDCBF0F8	14010003	snow-dom
394237076210901	RAIN GAGE IN BROAD CREEK BASIN AT WHITEFORD MD	Atmosphere	-76.35214	39.71022	unknown	WRGM2	LWX	DF12808A	unknown	unknown
394426085080601	WAYNE 6 (WE 6)	Well	-85.13583	39.74111	unknown	MTNI3	ILN	176E16C6	unknown	unknown
394508093132101	PERSHING STATE PARK	Well	-93.22267	39.75200	unknown	PSPM7	EAX	173FA3F0	unknown	unknown
394728074452501	SHAMONG USGS HEATED RAIN GAGE NJ	Atmosphere	-74.75694	39.79111	unknown	INDN4	PHI	17C395E2	unknown	unknown
394839104570300	SAND CREEK AT MOUTH NR COMMERCE CITYCO	Stream	-104.95158	39.81097	MBRFC	SACC2	BOU	DE07571E	10190003	unknown
394912080341401	CAMERON 1S RAIN	Atmosphere	-80.57364	39.82869	unknown	CMNW2	PBZ	CE29A598	unknown	unknown
394940085460101	HANCOCK 25 (HK 25)	Well	-85.76694	39.82778	unknown	YMCK2	LMK	176E235C	unknown	unknown
395540082291600	BUCKEYE LAKE NEAR WATKINS ISLAND OH	Lake, Reservoir, Impoundment	-82.48778	39.92778	unknown	BCLO1	ILN	17B51694	unknown	unknown
400000086023201	HAMILTON 7 (HA 7)	Well	-86.04222	40.00000	unknown	FISI3	IND	DD86F042	unknown	unknown
400105093591601	JAMESON	Well	-93.98775	40.01822	unknown	JMEM7	EAX	DE168412	unknown	unknown
400233080261301	WS   155 WASHINGTON COUNTY OBSERVATION WELL	Well	-80.43683	40.04250	unknown	GDIP1	PBZ	DD16A018	unknown	unknown
400251094485901	ROSENDALE	Well	-94.81631	40.04769	unknown	RDLM7	EAX	DDF84208	unknown	unknown
400541085213701	DELAWARE 4 (DW 4)	Well	-85.35833	40.09472	unknown	COWI3	IND	16743744	unknown	unknown
400620088151801	RAIN GAGE AT SOUTH SIDE ELEM SCH AT CHAMPAIGN IL	Atmosphere	-88.25500	40.10544	unknown	SSEI2	ILX	D11552D8	unknown	unknown
400809106102801	GROUSE MOUNTAIN PRECIP STATION NR PARSHALL CO	Atmosphere	-106.17440	40.13596	unknown	GRUC2	BOU	DD7178A4	unknown	unknown
400912106031201	DROWSY WATER PRECIPITATION STATION NEAR GRANBY CO	Atmosphere	-106.05344	40.15330	unknown	DSYC2	BOU	DDE4BA5C	unknown	unknown
400927106170001	EAST FK TROUBLESOME CR MET STA NR TROUBLESOME CO	Atmosphere	-106.28336	40.15749	unknown	TRCC2	BOU	DD716BD2	unknown	unknown
401216080362703	BRK-0066	Well	-80.60778	40.20472	unknown	BETW2	PBZ	DD1817FE	unknown	unknown
401331105552301	STILLWATER CR BASIN PRECIP STA NR GRAND LAKE CO	Atmosphere	-105.92304	40.22521	unknown	SUPC2	BOU	DD71AECC	unknown	unknown
401408106123201	E TROUBLESOME CR UPPER BASIN PRECIP NR TROUBLESOME	Atmosphere	-106.20875	40.23551	unknown	ETRC2	BOU	DD718820	unknown	unknown
401530105475401	NORTH INLET BLW SUMMERLAND PARK AT RMNP	Stream	-105.79972	40.25750	unknown	INLC2	BOU	DD71EDC6	unknown	unknown
401555105531901	SUPPLY CR BASIN PRECIP STATION NR GRAND LAKE CO	Atmosphere	-105.88868	40.26540	unknown	STWC2	BOU	DD71BDBA	unknown	unknown
401642106051601	WILLOW CR UPPER BASIN PRECIP STA NR GRAND LAKE CO	Atmosphere	-106.08789	40.27823	unknown	WCUC2	BOU	DD71CB2A	unknown	unknown
401956088453801	RAIN GAGE NEAR LE ROY IL	Atmosphere	-88.76056	40.33222	unknown	LRYI2	ILX	DD2F50B0	unknown	unknown
402114105350101	BIG THOMPSON BL MORAINE PARK NR ESTES PARK CO	Stream	-105.58414	40.35386	MBRFC	MRPC2	BOU	DE508700	10190006	snow-dom
402504074414201	SKILLMAN USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.69500	40.41778	unknown	SKIN4	PHI	17E66348	unknown	unknown
402657093470201	CAINSVILLE	Well	-93.78378	40.44903	unknown	CNSM7	EAX	17EBA530	unknown	unknown
402758074431301	SOURLAND MOUNTAIN USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.72611	40.47028	unknown	NESN4	PHI	17E656D2	unknown	unknown
402823080552300	YELLOW CREEK AT AMSTERDAM OH	Stream	-80.92306	40.47306	unknown	AMDO1	PBZ	CE2E8140	unknown	unknown
402851087213501	BENTON 4 (BE 4)	Well	-87.35972	40.48083	unknown	BOWI3	LOT	167716A6	unknown	unknown
402955074312501	MIDDLEBUSH USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.52361	40.49861	unknown	MIDN4	PHI	178BC2E4	unknown	unknown
403006080252301	BV   156  BEAVER COUNTY OBSERVATION WELL	Well	-80.42219	40.50150	unknown	FFSP1	PBZ	DE4CF792	unknown	unknown
403212105144201	HIGH PARK PRECIPITATION STATION NR MASONVILLE CO	Atmosphere	-105.24511	40.53672	unknown	MHPC2	BOU	DF0A16D0	unknown	unknown
403301094492301	HOPKINS	Well	-94.82314	40.55028	unknown	HOPM7	EAX	17ADF65E	unknown	unknown
403417084121500	RAIN GAGE NEAR WAPAKONETA OH	Atmosphere	-84.20417	40.57139	unknown	WAPO1	ILN	DF13B938	unknown	unknown
403452092292901	VANDIKE FARMS	Well	-92.49175	40.58092	unknown	VDIM7	EAX	DDDD924E	unknown	unknown
403704082352300	RAIN GAGE AT CEDAR FORK ABOVE BELLVILLE OH	Atmosphere	-82.58972	40.61778	unknown	CEDO1	CLE	170DE37E	unknown	unknown
404059074223301	MOUNTAINSIDE USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.37583	40.68306	unknown	MTSN4	OKX	178B716A	unknown	unknown
404217074294701	BASKING RIDGE USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.49611	40.70472	unknown	BKRN4	PHI	17C1D31C	unknown	unknown
404218074413701	POTTERSVILLE USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.69917	40.70444	unknown	POTN4	PHI	178B5786	unknown	unknown
404223074381101	FAR HILLS USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.63639	40.70639	unknown	FHLN4	PHI	178BF77E	unknown	unknown
404513098181202	9N 9W14AAB 2 DONIPHAN SHALLOW	Well	-98.30507	40.75626	unknown	DNON1	GID	162BBD52	unknown	unknown
404550074171600	ORANGE RESERVOIR USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.28778	40.76389	unknown	ORAN4	OKX	D117C24E	unknown	unknown
404648083412600	HN-2A OH	unknown	-83.69033	40.78003	unknown	DOLO1	ILN	DE4620A8	unknown	unknown
404751074250601	MORRISTOWN  USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.42056	40.79667	unknown	MSTN4	PHI	17DB7528	unknown	unknown
404822074442601	FOUR BRIDGES USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.74056	40.80611	unknown	FBRN4	PHI	DDA35694	unknown	unknown
404955074171101	ESSEX FELLS USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.28639	40.83194	unknown	ESXN4	PHI	17E2F310	unknown	unknown
405002074310001	MORRIS PLAINS USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.51667	40.83389	unknown	MSPN4	PHI	17E3016E	unknown	unknown
405030074380901	IRONIA USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.63583	40.84167	unknown	IRON4	PHI	17E31218	unknown	unknown
405129099090201	10N 16W 8BAAA RIVERDALE SHALLOW	Well	-99.15283	40.85804	unknown	RDLN1	GID	DE61059E	unknown	unknown
405236074051801	LODI USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.08833	40.87667	unknown	LOIN4	OKX	17E32782	unknown	unknown
405305074105401	GARRETT MOUNTAIN USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.18167	40.88472	unknown	WTPN4	OKX	17E334F4	unknown	unknown
405320078483901	IN   919  INDIANA COUNTY OBSERVATION WELL	Well	-78.81189	40.88989	unknown	BKTP1	PBZ	1787E594	unknown	unknown
405344079380201	AR   109 ARMSTRONG COUNTY OBSERVATION WELL	Well	-79.63392	40.89567	unknown	WFTP1	PBZ	17879304	unknown	unknown
405424074355001	WEST WHARTON USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.59722	40.90667	unknown	WWNN4	PHI	17E35112	unknown	unknown
405437074151001	WAYNE USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.25278	40.91028	unknown	WYNN4	OKX	17E36488	unknown	unknown
405632098373501	11N 12W12BCB 1  CAMERON	Well	-98.62684	40.94202	unknown	CEON1	GID	162BCBC2	unknown	unknown
405747093233201	MCNAY RESEARCH STN NR CHARITON IA NADP SITE IA23	Spring	-93.39278	40.96306	unknown	CHMI4	DMX	DDE6B17A	unknown	unknown
405925072165601	RAIN GAGE NEAR SAG HARBOR NY	Atmosphere	-72.28222	40.99028	unknown	SGHN6	OKX	17660116	unknown	unknown
405934074120201	FRANKLIN LAKES USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.20056	40.99278	unknown	FLKN4	OKX	17E377FE	unknown	unknown
405939074084301	RIDGEWOOD USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.14528	40.99417	unknown	RNWN4	OKX	17E3877A	unknown	unknown
410014081362600	WOLF CREEK OUTLET O&E CANAL OH	Stream: Canal	-81.60722	41.00389	OHRFC	EWAO1	CLE	DE11F0B6	05040001	unknown
410121081330300	LONG LAKE FEEDER O&E CANAL OH	Stream: Canal	-81.55083	41.02250	OHRFC	ECLO1	CLE	173E1284	05040001	unknown
410148074252901	CHARLOTTESBURG USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.42472	41.03000	unknown	CHAN4	PHI	17E3940C	unknown	unknown
410154099394701	12N 21W 12 BAAA1  EDDYVILLE	Well	-99.66346	41.03176	unknown	EDYN1	GID	DD30345A	unknown	unknown
410230074300001	OAK RIDGE RESERVOIR USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.50000	41.04167	unknown	ORRN4	PHI	17E3A196	unknown	unknown
410333095530101	MISSOURI RIVER NEAR LA PLATTE NEBR.	Stream	-95.88367	41.05935	unknown	LPTN1	OAX	16355384	unknown	unknown
410433081312500	LOCK 1 OUTLET O&E CANAL OH	Stream: Canal	-81.52361	41.07583	OHRFC	ECAO1	CLE	DD30E232	05040001	unknown
410518074020300	NANUET USGS UNHEATED RAIN GAGE NY	Atmosphere	-74.03417	41.08833	unknown	NUTN6	OKX	DD8EC17E	unknown	unknown
410639074293001	CANNISTEAR RESERVOIR USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.49167	41.11083	unknown	CNSN4	PHI	17E3B2E0	unknown	unknown
410716074141601	RINGWOOD USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.23778	41.12111	unknown	RINN4	OKX	17BBC494	unknown	unknown
410800074204301	WEST MILFORD USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.34528	41.13333	unknown	WTMN4	OKX	17E34264	unknown	unknown
410811074182801	MONKSVILLE  USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.30778	41.13639	unknown	MONN4	PHI	17B6D484	unknown	unknown
411130074252501	WAWAYANDA USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.42361	41.19167	unknown	HLLN4	PHI	17B77686	unknown	unknown
411232095584201	RAIN GAGE AT HITCHCOCK PARK AT OMAHA NEBR.	Atmosphere	-95.97825	41.20878	unknown	HITN1	OAX	DDD0173C	unknown	unknown
411402080492400	MAHONING RIVER NEAR U.S. ROUTE 422 AT WARREN OH	Stream	-80.82333	41.23389	unknown	WRNO1	CLE	A6999066	unknown	unknown
411405074141501	STERLING FOREST USGS UNHEATED RAIN GAGE NY	Atmosphere	-74.23750	41.23472	unknown	STGN6	OKX	1788C5EA	unknown	unknown
411504096071601	RAIN GAGE AT BOYS TOWN AT OMAHA NEBR.	Atmosphere	-96.12103	41.25108	unknown	BOHN1	OAX	DDD71508	unknown	unknown
411550082364800	RAIN GAGE AT NORWALK OH	Atmosphere	-82.61333	41.26389	unknown	NORO1	CLE	1747D46A	unknown	unknown
411701095570601	RAIN GAGE AT CITY MAINTENANCE SHOP AT OMAHA NEBR.	Atmosphere	-95.95156	41.28364	unknown	CBYN1	OAX	DE0B80EA	unknown	unknown
411734078522101	JE   425  JEFFERSON COUNTY OBSERVATION WELL	Well	-78.87231	41.29350	unknown	MDRP1	PBZ	178800F4	unknown	unknown
411819082493900	E-10 OH	Well	-82.82761	41.30519	unknown	BUVO1	CLE	1734B32E	unknown	unknown
411838071513000	WATCH HILL COVE TIDE GAGE WESTERLY RI	Ocean: Coastal	-71.85833	41.31056	unknown	WHLR1	BOX	DDE66712	unknown	unknown
411958079540202	VE    57  VENANGO COUNTY OBSERVATION WELL	Well	-79.90022	41.33158	unknown	VTTP1	PBZ	DD16C5FE	unknown	unknown
412020079133901	CR     3  CLARION COUNTY OBSERVATION WELL	Well	-79.22553	41.33678	unknown	CKFP1	PBZ	17BF6156	unknown	unknown
412104087573401	RAIN GAGE AT WILTON CENTER IL	Atmosphere	-87.95944	41.35111	unknown	WTTI2	LOT	16F8E708	unknown	unknown
412126095565201	MISSOURI RIVER AT NP DODGE PARK AT OMAHA NEBR.	Stream	-95.94778	41.35747	unknown	NPHN1	OAX	DF03A302	unknown	unknown
412141081412100	WEST CREEK AT PLEASANT VALLEY ROAD NEAR PARMA OH	Stream	-81.68917	41.36139	OHRFC	PRMO1	CLE	DE14A70A	04110002	unknown
412320088154101	KANKAKEE R AT INFLOW OF POWER PLANT NR LORENZO IL	Stream	-88.26158	41.38878	unknown	KRDI2	LOT	1700E018	unknown	unknown
412325081415500	WEST CREEK AT RIDGEWOOD ROAD AT PARMA OH	Stream	-81.69861	41.39028	OHRFC	PARO1	CLE	DE14C2EC	04110002	unknown
412354087370001	RAIN GAGE NEAR GOODENOW IL	Atmosphere	-87.61667	41.39833	unknown	GDWI2	LOT	173055E6	unknown	unknown
412404088084801	RAIN GAGE NEAR ELWOOD IL	Atmosphere	-88.14667	41.40111	unknown	EWLI2	LOT	16F8B774	unknown	unknown
412429087504201	RAIN GAGE NEAR MONEE IL	Atmosphere	-87.84500	41.40806	unknown	MNEI2	LOT	16F8D292	unknown	unknown
412453081395500	WEST CREEK AT BROOKLYN HEIGHTS OH	Stream	-81.66528	41.41472	OHRFC	BRCO1	CLE	16626068	04110002	unknown
