usgs_id	nws_loc_id	upstrm_lid	dnstrm_lid	nwm_reach_id	rfc_abbrev	wfo_abbrev	usgs_name	description	state_code	county_name	longitude	latitude	elevation	updated_time	in_service	pedts_obs	pedts_pred
12452800	ARDW1			23208058	NWRFC		Entiat River near Ardenvoir	Entiat River near Ardenvoir	WA	Chelan	-120.42310	47.81861	1560.97000	2023-11-13T05:43:05Z	True	HGIRG	HGIFZ
12452890	MRAW1			23208194	NWRFC		Mad River at Ardenvoir	MAD RIVER AT ARDENVOIR	WA	Chelan	-120.36870	47.73679	1260.00000	2023-11-13T05:03:44Z	True	HGIRG	HGIFZ
12452990	ENRW1			23207982	NWRFC		Entiat River near Entiat	Entiat River near Entiat	WA	Chelan	-120.25060	47.66333	-9999.00000	2023-11-13T05:46:17Z	True	HGIRG	HGIFZ
12456500	CHIW1			23080732	NWRFC		Chiwawa River near Plain	CHIWAWA RIVER NEAR PLAIN	WA	Chelan	-120.66111	47.83750	-9999.00000	2023-11-13T05:44:33Z	True	HGIRG	HGIFZ
12457000	WPLW1		PESW1	23080712	NWRFC		Wenatchee River at Plain	Wenatchee River at Plain	WA	Chelan	-120.66620	47.76290	1805.00000	2023-11-13T04:48:39Z	True	HGIRG	HGIFZ
12459000	PESW1	WPLW1	MONW1	23080584	NWRFC		Wenatchee River at Peshastin	WENATCHEE RIVER AT PESHASTIN	WA	Chelan	-120.61950	47.58320	1028.04000	2023-11-13T05:38:51Z	True	HGIRG	HGIFZ
12462500	MONW1	PESW1		23080544	NWRFC		Wenatchee River at Monitor	Wenatchee River at Monitor	WA	Chelan	-120.42450	47.49929	680.00000	2023-11-13T04:48:20Z	True	HGIRG	HGIFZ
12465000	CRBW1		MSLW1	24397698	NWRFC		Crab Creek at Irby	Crab Creek at Irby	WA	Lincoln	-118.84889	47.36042	1386.30000	2023-11-13T05:44:59Z	True	HGIRG	HGIFZ
12467000	MSLW1	CRBW1		24406205	NWRFC		Crab Creek near Moses Lake		WA	Grant	-119.26590	47.18931	1070.00000	2023-11-13T05:17:55Z	True	HGIRG	HGIFZ
12472800	PRDW1	WANW1		947020558	NWRFC		Columbia River below Priest Rapids Dam	Col Riv Blw Priest Rapids Dam	WA	Grant	-119.86470	46.62874	0.00000	2023-11-13T04:48:26Z	True	HGIRG	HGIFZ
12474500	KEEW1		KACW1	24126167	NWRFC		Yakima River at Keechelus Outflow		WA	Kittitas	-121.33620	47.32122	-9999.00000	2023-11-13T04:48:32Z	True	HGIRR	HGIFZ
12476000	KACW1	KEEW1	CLEW1	24126097	NWRFC		Yakima River at Kachess Outflow	Kachess Reservoir Outflow	WA	Kittitas	-121.20342	47.26123	-9999.00000	2023-11-13T04:48:31Z	True	HGIRR	HGIFZ
12484500	UMTW1	HLKW1	PARW1	24125193	NWRFC		Yakima River at Umtanum	YAKIMA RIVER AT UMTANUM	WA	Kittitas	-120.48007	46.86263	1326.70000	2023-11-13T04:48:58Z	True	HGIRG	HGIFZ
12488500	AMRW1			24422913	NWRFC		American River (WA) near Nile		WA	Yakima	-121.16870	46.97762	-9999.00000	2023-11-13T05:43:01Z	True	HGIRG	HGIFZ
12494000	NACW1	CLFW1		24422703	NWRFC		Naches River near Naches		WA	Yakima	-120.76924	46.74540	1549.67000	2023-11-13T04:48:40Z	True	HGIRR	HGIFZ
12502500	AHUW1			23099884	NWRFC		Ahtanum Creek at Union Gap		WA	Yakima	-120.47340	46.53596	-9999.00000	2023-11-13T05:42:54Z	True	HGIRG	HGIFZ
12505000	PARW1	UMTW1	KIOW1	23099824	NWRFC		Yakima River near Parker		WA	Yakima	-120.44284	46.49707	885.89000	2023-11-13T04:48:43Z	True	HGIRR	HGIFZ
12506000	TOPW1			23100178	NWRFC		Toppenish Creek near Fort Simcoe		WA	Yakima	-120.78812	46.31096	-9999.00000	2023-11-13T05:04:07Z	True	HGIRG	HGIFZ
12510500	KIOW1	PARW1		947030106	NWRFC		Yakima River at Kiona		WA	Benton	-119.47808	46.25347	454.41000	2023-11-13T05:38:51Z	True	HGIRG	HGIFZ
13317660	SNMI1			24228459	NWRFC		Snake River at McDuff Rapids	SNAKE R AT CHINA GARDENS	ID	Nez Perce	-116.91694	46.00306	-9999.00000	2023-11-13T05:03:53Z	True	HGIRG	HGIFZ
13334300	ANAW1	HCDI1	LGDW1	24228251	NWRFC		Snake River (WA) near Anatone	Snake River near Anatone	WA	Asotin	-116.97667	46.09722	806.68000	2023-11-13T05:47:56Z	True	HGIRG	HGIFZ
13335050	ACAW1			24227935	NWRFC		Asotin Creek at Asotin	ASOTIN CR AT ASOTIN	WA	Asotin	-117.05500	46.34083	-9999.00000	2023-11-13T05:42:49Z	True	HGIRG	HGIFZ
13344500	TUCW1			23448951	NWRFC		Tucannon River near Starbuck		WA	Columbia	-118.06634	46.50542	-9999.00000	2023-11-13T05:18:16Z	True	HGIRG	
13348000	PULW1			23459939	NWRFC		South Fork Palouse River at Pullman	SF Palouse River at Pullman	WA	Whitman	-117.18100	46.73238	2326.30000	2023-11-13T05:48:18Z	True	HGIRG	HGIFZ
13351000	HOPW1	PLOI1		23459517	NWRFC		Palouse River at Hooper	Palouse River at Hooper	WA	Whitman	-118.14885	46.75848	1040.80000	2023-11-13T05:48:04Z	True	HGIRG	HGIFZ
14013000	MLKW1		FMBW1	23637992	NWRFC		Mill Creek (WA) near Walla Walla		WA	Walla Walla	-118.11856	46.00792	-9999.00000	2023-11-13T05:48:30Z	True	HGIRG	HGIFZ
14013700	FMBW1	MLKW1	MLLW1	23637976	NWRFC		Mill Creek at Five Mile Bridge		WA	Walla Walla	-118.22829	46.08569	-9999.00000	2023-11-13T05:48:20Z	True	HGIRG	
14015000	MLLW1	FMBW1		23637966	NWRFC		Mill Creek (WA) at Walla Walla		WA	Walla Walla	-118.27357	46.07625	-9999.00000	2023-11-13T05:48:30Z	True	HGIRG	HGIFZ
14018500	TCHW1			23637700	NWRFC		Walla Walla River near Touchet		WA	Walla Walla	-118.72971	46.02763	405.00000	2023-11-13T05:04:04Z	True	HGIRG	HGIFZ
14107000	KLCW1		PITW1	23663381	NWRFC		Klickitat River near Glenwood	KLICKITAT RIVER NR GLENWOOD	WA	Klickitat	-121.24507	46.26484	-9999.00000	2023-11-13T05:48:26Z	True	HGIRG	
14113000	PITW1	KLCW1		23662979	NWRFC		Klickitat River near Pitt		WA	Klickitat	-121.21007	45.75651	288.89999	2023-11-13T05:18:10Z	True	HGIRG	HGIFZ
14123500	UNDW1			24504800	NWRFC		White Salmon River near Underwood	WHITE SALMON R NR UNDERWOOD OR	WA	Skamania	-121.52667	45.75194	112.96000	2023-11-13T05:34:07Z	True	HGIRG	HGIFZ
14128500	WCNW1			24504904	NWRFC		Wind River near Carson		WA	Skamania	-121.79480	45.72678	-9999.00000	2023-11-13T05:34:17Z	True	HGIRG	HGIFZ
14216000	LRCW1		SFRW1	24241981	NWRFC		Lewis River above Muddy River near Cougar 15E		WA	Skamania	-121.98333	46.06056	-9999.00000	2023-11-13T05:42:52Z	True	HGIRG	HGIFZ
14216500	MUDW1			24242219	NWRFC		Muddy River below Clear Creek	MUDDY R NR COUGAR, WA	OR	Skamania	-121.99750	46.07583	1032.90000	2023-11-13T05:33:37Z	True	HGIRG	HGIFZ
14219000	CCAW1		MERW1	24241873	NWRFC		Canyon Creek near Amboy		WA	Clark	-122.31694	45.94028	520.00000	2023-11-13T05:44:21Z	True	HGIRG	HGIFZ
14220500	MERW1	YARW1	LRWW1	24241843	NWRFC		Lewis River at Ariel	LEWIS R AT ARIEL, WA	WA	Cowlitz	-122.56278	45.95194	44.00000	2023-11-13T05:42:54Z	True	HGIRG	HGIFZ
14222500	HSSW1			24241689	NWRFC		East Fork Lewis River near Heisson	E FK LEWIS R NR HEISSON	OR	Clark	-122.46611	45.83667	356.80000	2023-11-13T05:47:45Z	True	HGIRG	HGIFZ
14226500	PACW1		RAWW1	23744100	NWRFC		Cowlitz River at Packwood		WA	Lewis	-121.67806	46.61306	-9999.00000	2023-11-13T05:32:49Z	True	HGIRG	HGIFZ
14231000	RAWW1	PACW1	MAYW1	23744010	NWRFC		Cowlitz River at Randle		WA	Lewis	-121.95690	46.53190	-9999.00000	2023-11-13T05:32:51Z	True	HGIRG	HGIFZ
14231900	CIYW1			23743770	NWRFC		Cispus River near Randle		WA	Lewis	-121.83889	46.44417	-9999.00000	2023-11-13T05:44:37Z	True	HGIRG	HGIFZ
14233500	COKW1			24249014	NWRFC		Cowlitz River near Kosmos		WA	Lewis	-122.10778	46.46639	-9999.00000	2023-11-13T05:44:53Z	True	QRIRG	QRIFZ
14236200	TILW1			24249034	NWRFC		Tilton River near Cinebar		WA	Lewis	-122.45833	46.59556	-9999.00000	2023-11-13T05:22:33Z	True	HGIRG	HGIFZ
14238000	MAYW1	RAWW1	CASW1	24248946	NWRFC		Cowlitz River below Mayfield Dam		WA	Lewis	-122.61500	46.51056	-9999.00000	2023-11-13T05:22:26Z	True	QRIRZ	QRIFZ
14240525	SRBW1		TOTW1	24248656	NWRFC		N Fk Toutle River below Sediment Retention Structure near Toutle		WA	Cowlitz	-122.57778	46.37194	0.00000	2023-11-13T05:33:58Z	True	HGIRG	
14242580	TOTW1	SRBW1		24248524	NWRFC		Toutle River at Tower Road near Silver Lake	TOUTLE R NR SILVER LAKE, WA	WA	Cowlitz	-122.84083	46.33500	0.00000	2023-11-13T05:13:31Z	True	HGIRG	HGIFZ
14243000	CASW1	MAYW1	CLXW1	24248512	NWRFC		Cowlitz River at Castle Rock	COWLITZ R AT CASTLE ROCK, WA	WA	Cowlitz	-122.91250	46.27444	20.20000	2023-11-13T05:44:18Z	True	HGIRG	HGIFZ
14245300	LOPW1	KLMW1	CBAO3	24520446	NWRFC		Columbia River at Longview	COLUMBIA R AT LONGVIEW, WA	WA	Cowlitz	-122.95389	46.10556	-0.34000	2023-11-13T05:42:51Z	True	HGIRG	HGIFZ
04024430	SOSW3	NEMM5		1799897	NCRFC		Nemadji River near Superior	CAMPBELL ON NEMADJI R	WI	Douglas	-92.09389	46.63333	-9999.00000	2023-11-13T05:44:43Z	True	HGIRP	HGIFF
04025500	BRSW3			1798839	NCRFC		Bois Brule River at Brule	(DNR COOP/GAGE ON BOIS BRULE)	WI	Douglas	-91.59528	46.53778	948.49000	2023-11-13T05:50:10Z	True	HGIRP	
04026005	BRMW3	BRSW3		1798025	NCRFC		Bois Brule nr Lake Superior	Bois Brule River	WI	Douglas	-91.60213	46.70549	-9999.00000		True		
040263205	WTLW3			1797157	NCRFC		Whittlesey Creek near Ashland	(CAMPBELL ON WHITTLESEY CREEK)	WI	Bayfield	-90.96306	46.59444	-9999.00000	2023-11-13T05:44:45Z	True	HGIRP	HGIFF
04026561	TYLW3			1814983	NCRFC		Tyler Forks River near Mellen	at Stricker Road	WI	Ashland	-90.59000	46.39472	-9999.00000	2023-11-13T05:44:43Z	True	HGIRG	HGIFF
04027000	ODAW3			1815879	NCRFC		Bad River (WI) near Odanah	Iridium on Bad R	WI	Ashland	-90.69630	46.48661	-9999.00000	2023-11-13T05:08:15Z	True	HGIRG	HGIFF
04027500	WHRW3			1814463	NCRFC		White River (WI) near Ashland	WHITE RIVER NEAR ASHLAND	WI	Ashland	-90.90417	46.49722	-9999.00000	2023-11-13T05:35:25Z	True	HGIRP	HGIFF
04027595	BDOW3			1813331	NCRFC		Bad River (WI) at Odanah	Bad River at Odanah	WI	Ashland	-90.68713	46.61022	-9999.00000	2023-11-13T05:49:40Z	True	HGIRP	HGIFF
04063700	FCEW3		BRKW3	6844165	NCRFC		Popple River at Fence		WI	Florence	-88.46306	45.76361	-9999.00000	2023-11-13T05:51:52Z	True	HGIRP	HGIFF
04064500	BRKW3	FCEW3	NIAW3	6843293	NCRFC		Pine River (WI) near Florence		WI	Florence	-88.22528	45.83778	-9999.00000	2023-11-13T05:50:08Z	True	HGIRP	HGIFF
04065106	NIAW3	BRKW3	VLCM4	6841809	NCRFC		Menominee River at Niagara		WI	Marinette	-87.98056	45.76778	-9999.00000	2023-11-13T05:45:46Z	True	HGIRP	HGIFF
04066003	PBIW3	VLCM4	BANM4	6841945	NCRFC		Menominee River near Pembine		WI	Marinette	-87.78694	45.57944	-9999.00000	2023-11-13T05:45:49Z	True	HGIRP	HGIFF
04066030	BANM4	PBIW3	KOSM4	6848397	NCRFC		Menominee River at White Rapids		MI	Menominee	-87.80222	45.48194	-9999.00000	2023-11-13T05:49:32Z	True	HGIRP	HGIFF
04066500	AMBW3		KOSM4	6847891	NCRFC		Pike River at Amberg		WI	Marinette	-88.00000	45.50000	-9999.00000	2023-11-13T05:49:15Z	True	HGIRP	HGIFF
04066800	KOSM4	BANM4	MCAW3	6848543	NCRFC		Menominee River at Koss		MI	Menominee	-87.70194	45.38722	-9999.00000	2023-11-13T05:45:42Z	True	HGIRP	HGIFF
04067500	MCAW3	KOSM4		6848607	NCRFC		Menominee River near McAllister		WI	Marinette	-87.66333	45.32583	622.20000	2023-11-13T05:45:43Z	True	HGIRP	HGIFF
04067958	ATHW3		CAFW3	904030532	NCRFC		Peshtigo River near Athelstane		WI	Marinette	-88.30500	45.38778	-9999.00000	2023-11-13T05:49:26Z	True	HGIRP	HGIFF
04069416	PFDW3	SSDW3	PESW3	6818950	NCRFC		Peshtigo River near Porterfield		WI	Marinette	-87.80056	45.14333	-9999.00000	2023-11-13T05:45:51Z	True	HGIRP	HGIFF
04069500	PESW3	PFDW3		6819040	NCRFC		Peshtigo River at Peshtigo		WI	Marinette	-87.74444	45.04694	-9999.00000	2023-11-13T05:45:50Z	True	HGIRP	HGIFF
04071000	GILW3		OCTW3	6812142	NCRFC		Oconto River near Gillett		WI	Oconto	-88.30000	44.86472	-9999.00000	2023-11-13T05:52:18Z	True	HGIRP	HGIFF
04071765	OCTW3	GILW3		6810626	NCRFC		Oconto River near Oconto		WI	Oconto	-87.98389	44.86056	-9999.00000	2023-11-13T05:36:35Z	True	HGIRP	HGIFF
04072150	HOWW3			6801806	NCRFC		Duck Creek (WI) at Howard		WI	Brown	-88.12944	44.53361	-9999.00000	2023-11-13T05:52:51Z	True	HGIRP	HGIFF
04073365	PCNW3	PDVW3	BERW3	6866997	NCRFC		Fox River (North) at Princeton		WI	Green Lake	-89.13336	43.85113	754.48000	2023-11-13T05:47:41Z	True	HGIRP	HGIFF
04073500	BERW3	PCNW3	OSSW3	6866199	NCRFC		Fox River (North) at Berlin		WI	Green Lake	-88.95250	43.95389	744.82500	2023-11-13T05:49:44Z	True	HGIRP	HGIFF
04074950	LGLW3		SHAW3	9027875	NCRFC		Wolf River (WI) at Langlade		WI	Langlade	-88.73333	45.19000	-9999.00000	2023-11-13T05:36:27Z	True	HGIRP	HGIFF
04077400	SHAW3	LGLW3	SHIW3	9031831	NCRFC		Wolf River (WI) near Shawano		WI	Shawano	-88.62500	44.83583	-9999.00000	2023-11-12T13:08:53Z	True	HGIRP	HGIFF
04077630	MORW3		SHIW3	9030269	NCRFC		Red River (WI) near Gresham		WI	Shawano	-88.84417	44.89806	-9999.00000	2023-11-13T05:36:30Z	True	HGIRP	HGIFF
04078500	EMBW3			9030507	NCRFC		Embarrass River near Embarrass		WI	Shawano	-88.73611	44.72472	-9999.00000	2023-11-13T05:51:42Z	True	HGIRP	HGIFF
04079000	NEWW3	SHIW3	WNCW3	9035359	NCRFC		Wolf River (WI) at New London	located in town	WI	Waupaca	-88.74023	44.39231	747.94000	2023-11-13T05:45:45Z	True	HGIRG	HGIFF
04080000	ROYW3			9035351	NCRFC		Little Wolf River at Royalton		WI	Waupaca	-88.86512	44.41260	774.00000	2023-11-13T05:36:45Z	True	HGIRG	HGIFF
04081000	WPCW3		WNCW3	9034417	NCRFC		Waupaca River near Waupaca		WI	Waupaca	-88.99635	44.32924	-9999.00000	2023-11-13T05:09:04Z	True	HGIRG	HGIFF
04082400	OSSW3	BERW3	OSHW3	6863677	NCRFC		Fox River (North) at Oshkosh		WI	Winnebago	-88.54083	44.01361	-9999.00000	2023-11-13T05:45:48Z	True	HGIRP	HGIFF
04084445	APLW3	OSKW3	WRGW3	12006893	NCRFC		Fox River (North) at Appleton		WI	Outagamie	-88.42306	44.24806	740.00000	2023-11-13T05:54:43Z	True	HGIRP	HGIFF
04085108	GGGW3		GBYW3	12005979	NCRFC		East River (WI) above Greenleaf		WI	Brown	-88.09222	44.37194	-9999.00000	2023-11-13T05:45:35Z	True	HGIRP	
040851385	GBYW3	WRGW3		12005077	NCRFC		Fox River (North) at Green Bay		WI	Brown	-88.01000	44.52861	-9999.00000	2023-11-13T05:52:13Z	True	HGIRP	HGIFF
04085200	KEWW3			13064729	NCRFC		Kewaunee River near Kewaunee		WI	Kewaunee	-87.55639	44.45833	-9999.00000	2023-11-13T05:45:39Z	True	HGIRP	HGIFF
04085427	MTWW3			12173792	NCRFC		Manitowoc River at Manitowoc	JUST WEST OF MANITOWOC	WI	Manitowoc	-87.71603	44.10617	-9999.00000	2023-11-13T05:36:32Z	True	HGIRP	HGIFF
04086000	SEBW3			12175874	NCRFC		Sheboygan River at Sheboygan		WI	Sheboygan	-87.75222	43.74139	580.41000	2023-11-13T05:47:45Z	True	HGIRP	HGIFF
04086500	CDRW3			12162520	NCRFC		Cedar Creek at Cedarburg		WI	Ozaukee	-87.97833	43.32306	795.15000	2023-11-13T05:50:34Z	True	HGIRP	HGIFF
04086600	CEDW3	WAUW3	MEEW3	12162572	NCRFC		Milwaukee River near Cedarburg		WI	Ozaukee	-87.94250	43.28028	653.35000	2023-11-13T05:50:35Z	True	HGIRP	HGIFZ
04087000	MEEW3	CEDW3		12162648	NCRFC		Milwaukee River at Milwaukee-Estabrook Park		WI	Milwaukee	-87.90833	43.10000	606.91000	2023-11-13T05:47:32Z	True	HGIRP	HGIFF
04087030	MFSW3		WWTW3	12163826	NCRFC		Menomonee River at Menomonee Falls		WI	Waukesha	-88.10389	43.17278	755.27000	2023-11-13T05:47:33Z	True	HGIRP	HGIFF
04087120	WWTW3	MFSW3		12162512	NCRFC		Menomonee River at Wauwatosa		WI	Milwaukee	-87.99968	43.04559	628.58000	2023-11-13T05:47:51Z	True	HGIRP	HGIFF
04087159	KINW3			904040051	NCRFC		Kinnickinnic River at Milwaukee		WI	Milwaukee	-87.92639	42.99750	588.56000	2023-11-13T05:47:26Z	True	HGIRP	HGIFF
04087204	OAKW3			12168981	NCRFC		Oak Creek at South Milwaukee		WI	Milwaukee	-87.87000	42.92500	631.13000	2023-11-13T05:47:40Z	True	HGIRP	HGIFF
04087220	FRKW3		RACW3	12169385	NCRFC		Root River at Franklin		WI	Milwaukee	-87.99583	42.87361	674.20000	2023-11-13T05:52:04Z	True	HGIRP	HGIFF
04087234	FAKW3	FRKW3	RACW3	12169015	NCRFC		Root River near Franklin		WI	Milwaukee	-87.99083	42.85556	670.00000	2023-11-13T05:47:20Z	True	HGIRP	
04087240	RACW3	FRKW3		12169283	NCRFC		Root River at Racine		WI	Racine	-87.82361	42.75139	613.87000	2023-11-13T05:47:42Z	True	HGIRP	HGIFF
05331833	LEOW3			1850373	NCRFC		Namekagon River at Leonards	Namekagon River 	WI	Bayfield	-91.32917	46.17139	-9999.00000	2023-11-13T05:35:12Z	True	HGIRP	
05333500	DANW3		GTBW3	2263699	NCRFC		St. Croix River near Danbury	CAMPBELL DCP Cell telemetry	WI	Burnett	-92.24667	46.07611	882.28000	2023-11-13T05:51:12Z	True	HGIRP	HGIFF
05340500	SCFW3	GTBW3	STLM5	2649362	NCRFC		St. Croix River at St Croix Falls		WI	Polk	-92.64694	45.40694	689.94000	2023-11-13T05:03:47Z	True	HGIRP	HGIFE
05341752	WLWW3		PSCW3	2649086	NCRFC		Willow River at Burkhardt		WI	St. Croix	-92.70833	45.01167	-9999.00000	2023-11-10T17:13:58Z	True	HGIRP	
05342000	RFSW3		PSCW3	2651708	NCRFC		Kinnickinnic River near River Falls		WI	Pierce	-92.73306	44.83083	690.00000	2023-11-13T05:03:45Z	True	HGIRP	HGIFE
05356000	WERW3		BRUW3	13122868	NCRFC		Chippewa River (WI) near Winter	Chippewa near Winter	WI	Sawyer	-91.07889	45.84917	-9999.00000	2023-11-13T05:35:24Z	True	HGIRP	HGIFF
05356500	BRUW3	WERW3	CHFW3	13124968	NCRFC		Chippewa River (WI) near Bruce		WI	Rusk	-91.26111	45.45167	1059.62000	2023-11-13T05:55:27Z	True	HGIRP	HGIFE
05360500	BRCW3		CHFW3	13352468	NCRFC		S. Fork Flambeau River near Bruce		WI	Rusk	-91.21944	45.40639	1056.34000	2023-11-13T05:55:22Z	True	HGIRP	HGIFE
05362000	SHEW3		CHFW3	12981697	NCRFC		Jump River at Sheldon		WI	Rusk	-90.95639	45.30806	1092.75000	2023-11-13T05:03:49Z	True	HGIRP	HGIFE
05363600	YELW3			13103211	NCRFC		North Fork Yellow River near Perkinstown		WI	Taylor	-90.59650	45.29860	1298.45000	2023-11-13T05:43:26Z	True	HGIRG	
05365500	CHFW3	BRUW3	ECLW3	13107161	NCRFC		Chippewa River (WI) at Chippewa Falls		WI	Chippewa	-91.41083	44.92667	798.50000	2023-11-13T05:56:16Z	True	HGIRP	HGIFE
05365550	ECTW3	CHFW3	ECLW3	13107201	NCRFC		Chippewa River (WI) below Dells Dam (Tailwater)		WI	Eau Claire	-91.50750	44.82250	775.00000	2023-11-13T05:03:23Z	True	HGIRP	
05366500	FLCW3	AUSW3	ECLW3	13098530	NCRFC		Eau Claire River near Fall Creek		WI	Eau Claire	-91.28167	44.80972	830.00000	2023-11-13T05:51:57Z	True	HGIRP	HGIFF
05366800	ECLW3	CHFW3	DURW3	13107207	NCRFC		Chippewa River (WI) at Eau Claire		WI	Eau Claire	-91.50290	44.80970	0.00000	2023-11-13T05:57:34Z	True	HGIRP	HGIFF
05367500	CLXW3		MENW3	13083643	NCRFC		Red Cedar River near Colfax 4N		WI	Dunn	-91.71190	45.05310	-9999.00000	2023-11-13T05:56:28Z	True	HGIRP	HGIFE
05368000	WHEW3		MENW3	13083391	NCRFC		Hay River at Wheeler		WI	Dunn	-91.91083	45.04778	889.30000	2023-11-13T05:03:54Z	True	HGIRP	HGIFE
05369000	MENW3	WHEW3	DURW3	13085603	NCRFC		Red Cedar River at Menomonie		WI	Dunn	-91.93806	44.87528	770.00000	2023-11-13T05:03:32Z	True	HGIRP	HGIFE
05369500	DURW3	ECLW3	WABM5	13107421	NCRFC		Chippewa River (WI) at Durand		WI	Pepin	-91.97130	44.63090	694.59000	2023-11-13T05:57:30Z	True	HGIRP	HGIFF
05370000	SPRW3			13107695	NCRFC		Eau Galle River above Spring Valley		WI	Pierce	-92.23806	44.85278	900.04000	2023-11-13T05:17:49Z	True	HTIRG	HTIFF
05379400	ARCW3	IDPW3	DDGW3	2733720	NCRFC		Trempealeau River at Arcadia		WI	Trempealeau	-91.50530	44.25440	719.59000	2023-11-13T05:54:44Z	True	HGIRP	HGIFE
05379500	DDGW3	ARCW3	TREW3	2733550	NCRFC		Trempealeau River at Dodge		WI	Trempealeau	-91.55300	44.13180	661.37000	2023-11-13T05:57:16Z	True	HGIRG	HGIFE
05381000	NEIW3		HAAW3	13133805	NCRFC		Black River (WI) at Neillsville		WI	Clark	-90.61500	44.55970	962.34000	2023-11-13T05:34:02Z	True	HGIRP	HGIFE
053813595	BRFW3	HATW3	GALW3	13136613	NCRFC		Black River (WI) at Black River Falls		WI	Jackson	-90.84640	44.29360	700.00000	2023-11-13T05:55:23Z	True	HGIRP	HGIFE
05382000	GALW3	BRFW3	LCRM5	13139741	NCRFC		Black River (WI) at Galesville		WI	Trempealeau	-91.28720	44.06030	658.39000	2023-11-13T05:58:10Z	True	HGIRP	HGIFE
05382267	LFMW3			2453132	NCRFC		La Crosse River at Fort McCoy		WI	Monroe	-90.72440	44.00030	804.35000	2023-11-13T05:33:53Z	True	HGIRP	
05382325	SPAW3			2454098	NCRFC		La Crosse River at Sparta		WI	Monroe	-90.81060	43.93750	760.73000	2023-11-13T05:34:14Z	True	HGIRP	
05383075	LCRW3	LACW3	LACW3	2456124	NCRFC		La Crosse River near La Crosse		WI	La Crosse	-91.21030	43.86080	650.00000	2023-11-13T05:13:10Z	True	HGIRP	
05383500	LACW3	LCRM5	GENW3	2456318	NCRFC		Mississippi River at La Crosse		WI	La Crosse	-91.25890	43.81360	626.32000	2023-11-13T05:33:50Z	True	HGIRG	HGIFE
05391000	LTKW3	OTTW3	RHIW3	13396483	NCRFC		Wisconsin River at Rainbow Reservoir	Just south of the Rainbow Dam.	WI	Oneida	-89.55222	45.83056	-9999.00000	2023-11-13T05:36:27Z	True	HGIRP	HGIFF
05393500	TRIW3		SPDW3	13399941	NCRFC		Spirit River near Spirit Falls		WI	Lincoln	-89.97972	45.44944	-9999.00000	2023-11-13T05:45:56Z	True	HGIRG	HGIFF
05394500	MRLW3		RRLW3	14727088	NCRFC		Prairie River  near Merrill		WI	Lincoln	-89.64972	45.23583	-9999.00000	2023-11-13T05:45:44Z	True	HGIRP	HGIFF
05395000	RRLW3	ALXW3	WUUW3	14728798	NCRFC		Wisconsin River at Merrill		WI	Lincoln	-89.68111	45.17806	1228.85000	2023-11-13T05:45:53Z	True	HGIRP	HGIFF
05396000	RIBW3		WUUW3	14730490	NCRFC		Big Rib River at Rib Falls		WI	Marathon	-89.90556	44.97250	-9999.00000	2023-11-13T05:45:52Z	True	HGIRP	HGIFF
05397500	KELW3		ROTW3	14730982	NCRFC		Eau Claire River (East) at Kelly	JUST EAST OF WAUSAU	WI	Marathon	-89.55000	44.91833	-9999.00000	2023-11-13T05:45:38Z	True	HGIRP	HGIFF
05398000	ROTW3	WUUW3	DUBW3	14732372	NCRFC		Wisconsin River at Rothschild		WI	Marathon	-89.63472	44.88583	1125.86000	2023-11-13T05:45:52Z	True	HGIRP	HGIFF
05399500	STRW3		EPLW3	14733228	NCRFC		Big Eau Pleine River near Stratford		WI	Marathon	-90.07944	44.82194	-9999.00000	2023-11-13T05:36:48Z	True	HGIRP	HGIFF
05400760	WDSW3	BIRW3	WIRW3	14705230	NCRFC		Wisconsin River below Wisconsin Rapids Dam		WI	Wood	-89.82333	44.39472	-9999.00000	2023-11-13T03:40:24Z	True	HTIRP	HTIFF
05401050	KOOW3			14705020	NCRFC		Tenmile Creek (WI) near Nekoosa	NEAR	WI	Wood	-89.81028	44.26250	-9999.00000	2023-11-13T05:45:41Z	True	HGIRP	HGIFF
05402000	BBCW3	PITW3	NCAW3	14706344	NCRFC		Yellow River (WI) at Babcock		WI	Wood	-90.12250	44.30222	954.75000	2023-11-13T05:54:54Z	True	HGIRP	HGIFF
05403000	NCAW3	BBCW3	CROW3	14708194	NCRFC		Yellow River (WI) at Necedah		WI	Juneau	-90.07170	44.02610	892.01000	2023-11-13T05:34:01Z	True	HGIRP	HGIFE
05403500	NLSW3			14711142	NCRFC		Lemonweir River at New Lisbon		WI	Juneau	-90.16190	43.87970	886.97000	2023-11-13T05:34:03Z	True	HGIRP	
05404000	WDEW3	CROW3	PORW3	14709874	NCRFC		Wisconsin River at Wisconsin Dells		WI	Columbia	-89.75667	43.60500	801.37000	2023-11-13T05:47:48Z	True	HGIRP	HGIFF
05404129	LAVW3		RBGW3	13653200	NCRFC		Baraboo River at La Valle		WI	Sauk	-90.13362	43.58230	875.00000	2023-11-13T05:47:27Z	True	HGIRP	HGIFF
054041665	RBGW3	LAVW3	RSPW3	13653322	NCRFC		Baraboo River at Reedsburg		WI	Sauk	-90.01130	43.53256	859.90000	2023-11-13T05:38:24Z	True	HGIRP	HGIFF
05405000	BABW3	BBOW3		13654300	NCRFC		Baraboo River near Baraboo		WI	Sauk	-89.63700	43.48167	788.11000	2023-11-13T05:54:52Z	True	HGIRP	HGIFF
