OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
USGS-VA	USGS Virginia Water Science Center	USGS-02077500	HYCO RIVER NEAR DENNISTON, VA	Stream		03010104	288	sq mi			36.58791749000000	-78.8986204000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	315.24	feet	.01	feet	Level or other surveyed method.	NGVD29	US	51	083										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-02078000	HYCO RIVER NEAR OMEGA, VA	Stream		03010104	412	sq mi			36.63597270000000	-78.8052849000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	294.45	feet	1	feet	Unknown.	NGVD29	US	51	083										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-02079500	ROANOKE RIVER AT BUGGS ISLAND, VA	Stream		03010106	7866	sq mi			36.60319824000000	-78.2977743000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	196.72	feet	.01	feet	Level or other surveyed method.	NGVD29	US	51	117										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03164000	NEW RIVER NEAR GALAX, VA	Stream		05050001	1141	sq mi			36.64734970000000	-80.9789690000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2207.06	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	077										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03165000	CHESTNUT CREEK AT GALAX, VA	Stream		05050001	39.4	sq mi			36.64596130000000	-80.9192444000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2344.8	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	640										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03165500	NEW RIVER AT IVANHOE, VA	Stream		05050001	1350	sq mi			36.83484534000000	-80.9525807000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1941.63	feet	.14	feet	GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	197										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03167000	REED CREEK AT GRAHAMS FORGE, VA	Stream		05050001	258	sq mi			36.93900995000000	-80.8872997000000	24000	1	seconds	Interpolated from MAP.	NAD83	1924.2	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	197										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03167500	BIG REED ISLAND CREEK NEAR ALLISONIA, VA	Stream		05050001	267	sq mi			36.88901335000000	-80.7275700000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1902.74	feet	1	feet	Unknown.	NGVD29	US	51	155										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03168000	NEW RIVER AT ALLISONIA, VA	Stream		05050001	2212	sq mi			36.93762235000000	-80.7456257000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1848.16	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	155										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03168500	PEAK CREEK AT PULASKI, VA	Stream		05050001	60.8	sq mi			37.04721389000000	-80.7847194000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	1900.3	feet	.15	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	155										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03170000	LITTLE RIVER AT GRAYSONTOWN, VA	Stream		05050001	300	sq mi	300	sq mi	37.03762635000000	-80.5567239000000	24000	1	seconds	Interpolated from MAP.	NAD83	1815.6	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	155										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03171500	NEW RIVER AT EGGLESTON, VA	Stream		05050002	2961	sq mi			37.28956900000000	-80.6167295000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1615.59	feet	1	feet	Unknown.	NGVD29	US	51	071										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03173000	WALKER CREEK AT BANE, VA	Stream		05050002	299	sq mi			37.26817845000000	-80.7095125000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1665.48	feet	.12	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	071										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03175500	WOLF CREEK NEAR NARROWS, VA	Stream		05050002	223	sq mi			37.30567654000000	-80.8497993000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1585.84	feet	.14	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	071										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03176500	NEW RIVER AT GLEN LYN, VA	Stream		05050002	3770	sq mi	3770	sq mi	37.37289860000000	-80.8606347000000	24000	1	seconds	Interpolated from MAP.	NAD83	1489.6	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	071										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03207500	LEVISA FORK NEAR GRUNDY, VA	Stream		05070202	239	sq mi			37.29788810000000	-82.1259678900000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	984.47	feet	1	feet	Unknown.	NGVD29	US	51	027										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03207800	LEVISA FORK AT BIG ROCK, VA	Stream		05070202	297	sq mi			37.35371995000000	-82.1956935000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	865.64	feet	.15	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	027										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03208500	RUSSELL FORK AT HAYSI, VA	Stream		05070202	286	sq mi			37.20705367000000	-82.2956993000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1236.70	feet	.14	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	051										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03208700	N F POUND RIVER AT POUND, VA	Stream		05070202	18.5	sq mi			37.12565856000000	-82.6265449000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1500.00	feet	1	feet	Unknown.	NGVD29	US	51	195										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03208800	POUND RIVER ABOVE INDIAN CREEK, AT POUND, VA	Stream		05070202	36.7	sq mi			37.12399227000000	-82.6079334000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1535.64	feet	.01	feet	Level or other surveyed method.	NGVD29	US	51	195										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03208950	CRANES NEST RIVER NEAR CLINTWOOD, VA	Stream		05070202	66.5	sq mi			37.12399520000000	-82.4387614000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1439.60	feet	.2	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	051										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03209000	POUND RIVER BELOW FLANNAGAN DAM, NEAR HAYSI, VA	Stream		05070202	221	sq mi			37.23705384000000	-82.3432017900000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1199.06	feet	.15	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	051										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03471500	S F HOLSTON RIVER AT RIVERSIDE, NEAR CHILHOWIE, VA	Stream		06010102	76.6	sq mi			36.76039310000000	-81.6312292900000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2106.71	feet	.13	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03472000	S F HOLSTON RIVER NEAR CHILHOWIE, VA	Stream		06010102	98.1	sq mi			36.74317050000000	-81.6887308000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2030.00	feet	1	feet	Unknown.	NGVD29	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03473000	S F HOLSTON RIVER NEAR DAMASCUS, VA	Stream		06010102	303	sq mi			36.65178127000000	-81.8440102000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1792.3	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	191										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03473500	M F HOLSTON RIVER AT GROSECLOSE, VA	Stream		06010102	7.40	sq mi			36.88872900000000	-81.3473271800000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2449.50	feet	1.6	feet	GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03474000	M F HOLSTON RIVER AT SEVEN MILE FORD, VA	Stream		06010102	132	sq mi			36.80733756000000	-81.6220617000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1959.67	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03474500	M F HOLSTON RIVER AT CHILHOWIE, VA	Stream		06010102	153	sq mi			36.79594820000000	-81.6803967000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1930.00	feet	1	feet	Unknown.	NGVD29	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03477500	BEAVER CREEK NEAR WALLACE, VA	Stream		06010102	13.7	sq mi			36.64038617000000	-82.1115194000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1808.93	feet	1	feet	Unknown.	NGVD29	US	51	191										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03478400	BEAVER CREEK AT BRISTOL, VA	Stream		06010102	26.9	sq mi			36.63177439000000	-82.1337425000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1780.60	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	520										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03487800	LICK CREEK NEAR CHATHAM HILL, VA	Stream		06010101	25.8	sq mi			36.96233800000000	-81.4723343000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2076.97	feet	1	feet	Unknown.	NGVD29	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03488000	N F HOLSTON RIVER NEAR SALTVILLE, VA	Stream		06010101	221	sq mi			36.89678115000000	-81.7462293000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1703.10	feet	.09	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	173										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03488100	N F HOLSTON RIVER NEAR PLASTERCO, VA	Stream		06010101	259	sq mi			36.86455740000000	-81.8378995800000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1625.84	feet	1	feet	Unknown.	NGVD29	US	51	191										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03488500	N F HOLSTON RIVER AT HOLSTON, VA	Stream		06010101	401	sq mi			36.77483088000000	-82.0726305000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1437.11	feet	1	feet	Unknown.	NGVD29	US	51	191										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03489500	N F HOLSTON RIVER AT MENDOTA, VA	Stream		06010101	493	sq mi			36.70149216000000	-82.3070856000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1329.67	feet	1	feet	Unknown.	NGVD29	US	51	191										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03489850	COVE CREEK NEAR HILTON, VA	Stream		06010101	18.1	sq mi			36.65232464000000	-82.3645881000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1354.40	feet	.01	feet	Level or other surveyed method.	NGVD29	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03489900	BIG MOCCASIN CREEK NEAR GATE CITY, VA	Stream		06010101	79.6	sq mi			36.64648880000000	-82.5532090000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1267.64	feet	1	feet	Unknown.	NGVD29	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03490000	N F HOLSTON RIVER NEAR GATE CITY, VA	Stream		06010101	671	sq mi			36.60871119000000	-82.5679310000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1196.9	feet	0.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03521500	CLINCH RIVER AT RICHLANDS, VA	Stream		06010205	137	sq mi			37.08622488000000	-81.7809487900000	24000	1	minutes	Interpolated from MAP.	NAD83	1924.08	feet	.01	feet	Interpolated from topographic map.	NGVD29	US	51	185										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03522000	LITTLE RIVER AT WARDELL, VA	Stream		06010205	102	sq mi			37.03789148000000	-81.7976172000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	2033.01	feet	1	feet	Unknown.	NGVD29	US	51	185										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03524000	CLINCH RIVER AT CLEVELAND, VA	Stream		06010205	533	sq mi			36.94482950000000	-82.1548569000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1499.78	feet	.12	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	167										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03524500	GUEST RIVER AT COEBURN, VA	Stream		06010205	87.2	sq mi			36.92926938000000	-82.4562619000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1925.29	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	195										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03525000	STONY CREEK AT FORT BLACKMORE, VA	Stream		06010205	41.5	sq mi			36.77509890000000	-82.5804337900000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1269.78	feet	.01	feet	Level or other surveyed method.	NGVD29	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03526000	COPPER CREEK NEAR GATE CITY, VA	Stream		06010205	106	sq mi			36.67398838000000	-82.5657099000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1301.95	feet	1	feet	Unknown.	NGVD29	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03527000	CLINCH RIVER AT SPEERS FERRY, VA	Stream		06010205	1123	sq mi			36.64870849000000	-82.7504384000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1196.10	feet	.10	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03527500	N F CLINCH RIVER AT DUFFIELD, VA	Stream		06010205	23.1	sq mi			36.71120680000000	-82.7957171900000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1314.14	feet	1	feet	Unknown.	NGVD29	US	51	169										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03529500	POWELL RIVER AT BIG STONE GAP, VA	Stream		06010206	112	sq mi			36.86898536000000	-82.7754387000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1458.7	feet	.13	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	195										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03530000	S F POWELL RIVER AT BIG STONE GAP, VA	Stream		06010206	39.7	sq mi			36.86509659000000	-82.7709942000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1470.00	feet	1	feet	Unknown.	NGVD29	US	51	195										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03530500	N F POWELL RIVER AT PENNINGTON GAP, VA	Stream		06010206	71.2	sq mi			36.77397768000000	-83.0329450000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1363.02	feet	1	feet	Unknown.	NGVD29	US	51	105										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03530510	N F POWELL RIV AT HWY 58A AT PENNINGTON GAP, VA	Stream		06010206	75.3	sq mi			36.76119980000000	-83.0140553000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83							US	51	105										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03531000	POWELL RIVER NEAR PENNINGTON GAP, VA	Stream		06010206	289	sq mi			36.73453336000000	-82.9987770000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1320.00	feet	1	feet	Unknown.	NGVD29	US	51	105										NWIS
USGS-VA	USGS Virginia Water Science Center	USGS-03531500	POWELL RIVER NEAR JONESVILLE, VA	Stream		06010206	319	sq mi			36.66203367000000	-83.0948928000000	24000	Unknown	Unknown	Interpolated from MAP.	NAD83	1258.8	feet	.10	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	51	105										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12013500	WILLAPA RIVER NEAR WILLAPA, WA	Stream		17100106	130	sq mi			46.65093418000000	-123.6526584000000	24000	1	seconds	Interpolated from MAP.	NAD83	6.92	feet	.05	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	049										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12020000	CHEHALIS RIVER NEAR DOTY, WA	Stream		17100103	113	sq mi			46.61732360000000	-123.2776440000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	05	feet	Level or other surveyed method.	NAVD88	US	53	041										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12020565	CHEHALIS RIVER AT DRYAD, WA	Stream		17100103					46.63149000000000	-123.2487538000000		1	seconds	Interpolated from MAP.	NAD83	250	feet	20	feet	Interpolated from topographic map.	NGVD29	US	53	041										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12021000	SOUTH FORK CHEHALIS RIVER AT BOISTFORT, WA	Stream		17100103	48.00	sq mi			46.54565900000000	-123.1331892000000		1	seconds	Interpolated from MAP.	NAD83	255.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	041										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12024000	SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA	Stream		17100103	42.4	sq mi			46.57566178000000	-122.6851159000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	10	feet	Level or other surveyed method.	NAVD88	US	53	041										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12025000	NEWAUKUM RIVER NEAR CHEHALIS, WA	Stream		17100103	155	sq mi			46.62010420000000	-122.9451260000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	05	feet	Level or other surveyed method.	NAVD88	US	53	041										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12026600	SKOOKUMCHUCK RIVER AT CENTRALIA, WA	Stream		17100103	172	sq mi			46.73093557000000	-122.9540200000000		1	seconds	Interpolated from MAP.	NAD83							US	53	041										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12027500	CHEHALIS RIVER NEAR GRAND MOUND, WA	Stream		17100103	895	sq mi			46.77593430000000	-123.0356919000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	05	feet	Level or other surveyed method.	NAVD88	US	53	067										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12030000	ROCK CREEK AT CEDARVILLE, WA	Stream		17100103	24.80	sq mi			46.86787599000000	-123.3082062000000		1	seconds	Interpolated from MAP.	NAD83	70.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12031000	CHEHALIS RIVER AT PORTER, WA	Stream		17100103	1294	sq mi			46.93926375000000	-123.3143194000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	05	feet	Level or other surveyed method.	NAVD88	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12032500	CLOQUALLUM CREEK AT ELMA, WA	Stream		17100104	64.9	sq mi			47.00454030000000	-123.3876572000000		1	seconds	Interpolated from MAP.	NAD83	50	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12033500	EAST FORK SATSOP RIVER NEAR MATLOCK, WA	Stream		17100104	23.69	sq mi			47.16231558000000	-123.3679359000000		1	seconds	Interpolated from MAP.	NAD83							US	53	045										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12034500	MIDDLE FORK SATSOP RIVER NEAR SATSOP, WA	Stream		17100104					47.08592750000000	-123.4901618000000		1	seconds	Interpolated from MAP.	NAD83							US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12034800	WEST FORK SATSOP RIVER NEAR SATSOP, WA	Stream		17100104	94.90	sq mi			47.04231690000000	-123.5251624000000		1	seconds	Interpolated from MAP.	NAD83							US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12035000	SATSOP RIVER NEAR SATSOP, WA	Stream		17100104	299	sq mi			47.00065120000000	-123.4948838000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	5	feet	Level or other surveyed method.	NAVD88	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12035100	CHEHALIS RIVER NEAR MONTESANO, WA	Stream		17100104	1780	sq mi			46.96231778000000	-123.6046072000000	62500	1	seconds	Interpolated from MAP.	NAD83	0	feet	.09	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12036800	WYNOOCHEE RIVER BELOW HELM CREEK NR MONTESANO, WA	Stream		17100104	133.00	sq mi			47.07870376000000	-123.7004432000000		1	seconds	Interpolated from MAP.	NAD83							US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12037400	WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA	Stream		17100104	155	sq mi			47.01148310000000	-123.6554417000000		1	seconds	Interpolated from MAP.	NAD83	0	feet	05	feet	Level or other surveyed method.	NAVD88	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12038100	WISHKAH RIVER ABOVE WISHKAH ROAD NEAR WISHKAH, WA	Stream		17100104					47.07203648000000	-123.7707220000000		1	seconds	Interpolated from MAP.	NAD83							US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12039000	HUMPTULIPS RIVER NEAR HUMPTULIPS, WA	Stream		17100105	130.00	sq mi			47.22814300000000	-123.9410066000000		1	seconds	Interpolated from MAP.	NAD83	120.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12039300	NORTH FORK QUINAULT RIVER NEAR AMANDA PARK, WA	Stream		17100102	74.10	sq mi			47.59592118000000	-123.6243440000000		1	seconds	Interpolated from MAP.	NAD83	620.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	031										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12039500	QUINAULT RIVER AT QUINAULT LAKE, WA	Stream		17100102	264	sq mi			47.45758630000000	-123.8893446000000		1	seconds	Interpolated from MAP.	NAD83	182.05	feet	.12	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	53	027										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12041000	HOH RIVER NEAR FORKS, WA	Stream		17100101	208.00	sq mi			47.80536067000000	-124.1068631000000		1	seconds	Interpolated from MAP.	NAD83	320	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	031										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12041200	HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA	Stream		17100101	253	sq mi			47.80674726000000	-124.2510329000000		1	seconds	Interpolated from MAP.	NAD83	163.64	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	031										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12041500	SOLEDUCK RIVER NEAR FAIRHOLM, WA	Stream		17100101	83.80	sq mi			48.04425130000000	-123.9590917000000		1	seconds	Interpolated from MAP.	NAD83	1060.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12042000	SOLEDUCK RIVER NEAR BEAVER, WA	Stream		17100101	116.00	sq mi			48.06647060000000	-124.1179852000000		1	seconds	Interpolated from MAP.	NAD83							US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12042400	SOLEDUCK RIVER AT HWY 101 AT FORKS, WA	Stream		17100101					47.98341000000000	-124.3979883000000		1	seconds	Interpolated from MAP.	NAD83							US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12042500	SOLEDUCK RIVER NEAR QUILLAYUTE, WA	Stream		17100101	219.00	sq mi			47.95118670000000	-124.4674325000000		1	seconds	Interpolated from MAP.	NAD83	150.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12042503	SOLEDUCK RIVER AT MOUTH NEAR LA PUSH, WA	Stream		17100101					47.91507435000000	-124.5421556000000		1	seconds	Interpolated from MAP.	NAD83							US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12042800	BOGACHIEL RIVER NEAR FORKS, WA	Stream		17100101	111	sq mi			47.89441940000000	-124.3570889000000	24000	1	seconds	Interpolated from Digital MAP.	NAD83	169.26	feet	.03	feet	Level or other surveyed method.	NAVD88	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12043000	CALAWAH RIVER NEAR FORKS, WA	Stream		17100101	129	sq mi			47.96007697000000	-124.3929872000000		1	seconds	Interpolated from MAP.	NAD83	205.04	feet	.02	feet	Level or other surveyed method.	NAVD88	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12043003	CALAWAH RIVER AT MOUTH NEAR FORKS, WA	Stream		17100101					47.93424279000000	-124.4482648000000		1	seconds	Interpolated from MAP.	NAD83							US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12043015	BOGACHIEL RIVER NEAR LA PUSH, WA	Stream		17100101	288	sq mi			47.90285217000000	-124.5454886000000		1	seconds	Interpolated from MAP.	NAD83	3.59	feet	.03	feet	Level or other surveyed method.	NAVD88	US	53	009										NWIS
USGS-WA	USGS Washington Water Science Center	USGS-12043100	DICKEY RIVER NEAR LA PUSH, WA	Stream		17100101	86.30	sq mi			47.96507370000000	-124.5485470000000		1	seconds	Interpolated from MAP.	NAD83	50.00	feet	10	feet	Interpolated from topographic map.	NGVD29	US	53	009										NWIS
