OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
ARS	Agricultural Research Service	ARS-MOGC-MOGC0413	MOGC0413		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0413 is a flume located 2.3 km (1.4 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 13.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2296701235	-92.121790842					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0416	MOGC0416		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0416 is a flume located 2.3 km (1.4 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 16.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2302047520	-92.121772986					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0418	MOGC0418		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0418 is a flume located 2.3 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 18.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2305589755	-92.121763496					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0419	MOGC0419		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0419 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 19.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2307723432	-92.121712280					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0420	MOGC0420		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0420 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 20.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2310074415	-92.121701250					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0421	MOGC0421		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0421 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 21.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2311705483	-92.121686055					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0422	MOGC0422		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0422 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 22.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2312585083	-92.121680845					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0423	MOGC0423		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0423 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 23.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2315276358	-92.121669218					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0424	MOGC0424		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0424 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 24.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2317059060	-92.121657379					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0425	MOGC0425		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0425 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 25.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2318894547	-92.121652472					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0427	MOGC0427		This site is a flume to measure flow equipped with an autosampler to sample runoff for chemical analysis of the 0.34-ha (0.85-acre) plot during the corn phase of one of three cropping systems.  MOGC0427 is a flume located 2.4 km (1.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.  Commonly referred to as Plot 27.    Plots are adjacent to Field 1 in Goodwater Creek Watershed.    Methods used:    CSWQ_FM04.1 - Automated Surface Water Sampling    CSWQ_FM05 - Manual Surface Water Sampling    CSWQ_FM09.3/V - Water-level Measurement    CSWQ_WQ* - Herbicide, nutrient, and sediment analyses	07110006	0.34	ha			39.2320000000	-92.122000000					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0A	MOGC0A		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0A is a nest of ground water wells located 4.1 km (2.6 mi) S of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 33, T52N, R11W in Audrain County, MO.    Sampling depths at this nest, in meters:  5.98  6.23  8.13  8.46  9.91  10.2  11.53  12.02    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2553899782	-92.150653841					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0B	MOGC0B		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0B is a nest of ground water wells located 4.0 km (2.5 mi) S of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 33, T52N, R11W in Audrain County, MO.    Sampling depths at this nest, in meters:  6.01  6.23  7.76  9.97  10.27  11.75  12.07    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2552314888	-92.145150416					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0C	MOGC0C		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0C is a nest of ground water wells located 4.1 km (2.5 mi) N of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NW 1/4 of Section 34, T52N, R11W in Audrain County, MO.    Sampling depths at this nest, in meters:  4.12  4.34  5.94  6.23    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2551065678	-92.139713132					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0D	MOGC0D		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0D is a nest of ground water wells located 4.3 km (2.7 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 27, T52N, R11W in Audrain County, MO.    Sampling depths at this nest, in meters:  5.57  5.87  7.76  10.16  10.44  12.28  12.33    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2551784745	-92.126807338					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0E	MOGC0E		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0E is a nest of ground water wells located 6.4 km (4.0 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 26, T52N, R11W in Audrain County, MO.    Sampling depths at this nest, in meters:  4.15  4.71  6.12  6.23    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2681910339	-92.105048477					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0F	MOGC0F		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0F is a nest of ground water wells located 9.1 km (5.7 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 18, T52N, R10W in Audrain County, MO.    Sampling depths at this nest, in meters:  4.16  4.56  4.72    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2827461919	-92.078921870					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0G	MOGC0G		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0G is a nest of ground water wells located 9.0 km (5.6 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 18, T52N, R10W in Audrain County, MO.    Sampling depths at this nest, in meters:  5.51  5.93  7.32  7.76  9.1  9.28    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2833123161	-92.081383277					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC0H	MOGC0H		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC0H is a nest of ground water wells located 8.8 km (5.5 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 18, T52N, R10W in Audrain County, MO.    Sampling depths at this nest, in meters:  5.60  6.05  7.14  7.57  8.69  9.13  10.35  10.81    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2827267091	-92.084311332					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC1A	MOGC1A		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC1A is a nest of ground water wells located 2.5 km (1.5 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 1 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.26  6.22  7.77  10.85  15.09    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2259078950	-92.117186362					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC1B	MOGC1B		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC1B is a nest of ground water wells located 2.5 km (1.6 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 1 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.23  7.77  11.46  16.15  63.09    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2274984150	-92.117320520					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC1C	MOGC1C		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC1C is a nest of ground water wells located 2.6 km (1.6 mi) ENE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 1 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  4.15  8.32  10.36  12.50  16.37    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2312060481	-92.119411101					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC1D	MOGC1D		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC1D is a nest of ground water wells located 2.6 km (1.6 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 1 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.20  6.98  9.45  10.88  12.47    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2319455664	-92.118875386					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC1E	MOGC1E		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC1E is a nest of ground water wells located 2.7 km (1.7 mi) NE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 1 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  4.07  7.38  8.90  10.42  11.58    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2328155439	-92.118325861					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC2A	MOGC2A		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC2A is a nest of ground water wells located 4.2 km (2.6 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 34, T52N, R11W in Audrain County, MO.    This well nest is associated with Field 2 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.20  7.80  9.33  10.79  13.08    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2530601903	-92.123815226					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC2B	MOGC2B		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC2B is a nest of ground water wells located 4.2 km (2.6 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 34, T52N, R11W in Audrain County, MO.    This well nest is associated with Field 2 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  4.42  5.94  7.47    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2530002313	-92.124792857					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC2C	MOGC2C		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC2C is a nest of ground water wells located 4.1 km (2.5 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 34, T52N, R11W in Audrain County, MO.    This well nest is associated with Field 2 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  5.36  6.89  8.41  10.12    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2525976645	-92.125661047					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC2D	MOGC2D		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC2D is a nest of ground water wells located 4.1 km (2.6 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 34, T52N, R11W in Audrain County, MO.    This well nest is associated with Field 2 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  5.46  7.62  9.45  11.52    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2518818713	-92.122943652					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC2E	MOGC2E		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC2E is a nest of ground water wells located 4.1 km (2.5 mi) NNE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the NE 1/4 of Section 34, T52N, R11W in Audrain County, MO.    This well nest is associated with Field 2 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  6.61  8.41  10.24  12.10    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2518823057	-92.123827337					NAD83							US	29	007										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3A	MOGC3A		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3A is a nest of ground water wells located 1.6 km (1.0 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 4, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.23  7.44  9.36  10.85  12.68    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2323375909	-92.149058464					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3B	MOGC3B		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3B is a nest of ground water wells located 1.3 km (0.8 mi) S of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 4, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.20  8.99  11.13  12.68  14.90    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2304759992	-92.147166501					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3C	MOGC3C		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3C is a nest of ground water wells located 1.5 km (0.9 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 4, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.54  5.94  7.41  9.39    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2305235025	-92.152080886					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3D	MOGC3D		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3D is a nest of ground water wells located 1.5 km (1.0 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  4.39  6.04  7.56    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2310288890	-92.152398746					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3E	MOGC3E		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3E is a nest of ground water wells located 1.5 km (0.9 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 4, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.2  6.22  8.69  10.79    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2312136115	-92.150247091					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3F	MOGC3F		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3F is a nest of ground water wells located 1.5 km (1.0 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  4.39  6.4    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2305978609	-92.153421405					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3G	MOGC3G		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3G is a nest of ground water wells located 1.5 km (1.0 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SW 1/4 of Section 2, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  4.3  6.32  8.84    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2307562856	-92.153349059					NAD83							US	29	019										STEWARDS
ARS	Agricultural Research Service	ARS-MOGC-MOGC3H	MOGC3H		This site is one nest of a network of ground water wells used to obtain samples and record water table elevations in or near the 28 square mile Goodwater Creek Watershed, sited immediately north and east of Centralia, MO.  MOGC3H is a nest of ground water wells located 1.4 km (0.8 mi) SSE of the intersection of MO highways 22 and 124 in Centralia, MO. The general legal description is the SE 1/4 of Section 4, T51N, R11W in Boone County, MO.    This well nest is associated with Field 3 in the Goodwater Creek Watershed.    Sampling depths at this nest, in meters:  3.23    Methods used:    CSWQ_FM16 - Ground Water Sampling    CSWQ_WQ* - Herbicide and nutrient analyses	07110006					39.2304786011	-92.148951272					NAD83							US	29	019										STEWARDS
