OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,MIN_M,MAX_M,MEAN_M,DESCRIPTION,RFC,TYPE,ATTRIBUTE,CWA,FCST_GP,HUC,CH5_ID
"0","5096",GFLW1L,-121.9608223435,-121.4432203002,48.0109257372,48.1379916879,"124","975","575",SF STILLAGUAMISH NR GRANITE FA - LOWER ZONE,NWRFC,f,,SEW,NW_WASH,1711.0000000000,GFLW1
"0","5099",GFLW1U,-121.8237560914,-121.4390861903,47.9899391635,48.1389656794,"977","1765","1176",SF STILLAGUAMISH NR GRANITE FA - UPPER ZONE,NWRFC,f,,SEW,NW_WASH,1711.0000000000,GFLW1
"0","5117",AGNO3X,-124.1390997851,-123.1204019050,42.3022219229,42.8015006676,"85","1529","623",ROGUE RIVER NR AGNESS - LOCAL,NWRFC,f,,MFR,ROGUE,1710.0000000000,AGNO3
"0","5118",APLO3IL,-123.3154525051,-122.9692150464,41.9395712893,42.1230181970,"561","1158","941",APPLEGATE RESERVOIR - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,APLO3
"0","5122",APLO3IU,-123.3653887220,-122.8728987826,41.9151627979,42.1308895218,"1160","2156","1499",APPLEGATE RESERVOIR - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,APLO3
"0","5130",APRO3XL,-123.1820026212,-122.8078906492,42.0557793201,42.3344985162,"433","1158","821",APPLEGATE RIV NR APPLEGATE - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,APRO3
"0","5134",APRO3XU,-123.1866761618,-122.7521333312,42.0340612664,42.3300603515,"1159","2146","1464",APPLEGATE RIV NR APPLEGATE - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,APRO3
"0","5148",ARWO3XL,-123.4276257082,-123.0976982707,42.1009974451,42.3846807277,"311","1156","669",APPLEGATE R NR WILDERVILLE - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,ARWO3
"0","5150",ARWO3XU,-123.4220652743,-123.1511822457,42.0975673246,42.3141703307,"1160","2027","1349",APPLEGATE R NR WILDERVILLE - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,ARWO3
"0","5162",EGLO3X,-122.9460173946,-122.6425331880,42.5144132078,42.7876126572,"422","1338","690",ROGUE NR EAGLE POINT - LOCAL,NWRFC,f,,MFR,ROGUE,1710.0000000000,EGLO3
"0","5163",ELKO3L,-122.8116239564,-122.5567345527,42.6708100411,42.8819269612,"490","1158","857",ELK CREEK NR TRAIL - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,ELKO3
"0","5164",ELKO3U,-122.8112822149,-122.5418158770,42.7349449883,42.9011563254,"1159","1694","1315",ELK CREEK NR TRAIL - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,ELKO3
"0","5169",GRAO3X,-123.4282147251,-122.9046699417,42.3089185410,42.7626371642,"304","1383","656",ROGUE R AT GRANTS PASS - LOCAL,NWRFC,f,,MFR,ROGUE,1710.0000000000,GRAO3
"0","5170",KRBO3L,-123.8506685470,-123.3477366862,41.9253227989,42.2558772219,"426","1158","717",ILLINOIS R AT KERBY - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,KRBO3
"0","5172",KRBO3U,-123.8567404774,-123.3076110368,41.8753168477,42.2056678858,"1159","2015","1408",ILLINOIS R AT KERBY - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,KRBO3
"0","5184",LOSO3IL,-122.6975297500,-122.2960830312,42.6101791718,43.0285987196,"502","1158","946",LOST CREEK DAM - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,LOSO3
"0","5186",LOSO3IU,-122.6173592070,-122.1407128979,42.4974971405,43.1357504796,"1159","2317","1571",LOST CREEK DAM - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,LOSO3
"0","5191",MFDO3L,-122.8855013798,-122.4920876779,42.0558631200,42.3443890082,"425","1158","787",BEAR CREEK AT MEDFORD - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,MFDO3
"0","5192",MFDO3U,-122.9021092188,-122.4726819603,42.0283343056,42.3135413188,"1159","2149","1413",BEAR CREEK AT MEDFORD - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,MFDO3
"0","5194",MLBO3L,-122.7442619935,-122.3530749770,42.4283243399,42.6596423945,"489","1158","892",BIG BUTTE CR NR MCLEOD - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,MLBO3
"0","5195",MLBO3U,-122.5959571869,-122.2771157431,42.3934130112,42.6637276838,"1159","2707","1434",BIG BUTTE CR NR MCLEOD - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,MLBO3
"0","5200",RYGO3XL,-123.0485535351,-122.3962618282,42.2216230443,42.5862561988,"370","1158","626",ROGUE R AT RAYGOLD - LOWER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,RYGO3
"0","5201",RYGO3XU,-122.9136053349,-122.2351989897,42.2123189502,42.5122878514,"1160","2641","1486",ROGUE R AT RAYGOLD - UPPER ZONE,NWRFC,f,,MFR,ROGUE,1710.0000000000,RYGO3
"0","5205",CSHW1XL,-123.3758309294,-123.1954954844,47.4162583413,47.5257219004,"229","1062","491",CUSHMAN DAM LOCAL INFLOW - LOWER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,CSHW1
"0","5206",CSHW1XU,-123.3904389541,-123.2047356677,47.4745632672,47.5321020783,"1067","1669","1257",CUSHMAN DAM LOCAL INFLOW - UPPER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,CSHW1
"0","5210",CWMO3X,-123.4946511391,-123.1187053926,42.6982182734,42.8721561587,"490","1493","715",COW CK NR GLENDALE - LOCAL,NWRFC,f,,MFR,UMPQUA,1710.0000000000,CWMO3
"0","5211",DEEO3,-123.2916478678,-123.1035352354,43.1152291149,43.2476260901,"186","960","391",DEER CREEK NR ROSEBURG,NWRFC,f,,MFR,UMPQUA,1710.0000000000,DEEO3
"0","5212",ECDO3,-123.3441634750,-123.1039100231,43.4896578776,43.6929377242,"117","902","294",ELK CREEK NR DRAIN,NWRFC,f,,MFR,UMPQUA,1710.0000000000,ECDO3
"0","5213",EKTO3X,-123.6899878177,-122.9274864081,43.1933461910,43.6186482321,"60","1216","335",UMPQUA R NR ELKTON - LOCAL,NWRFC,f,,MFR,UMPQUA,1710.0000000000,EKTO3
"0","5214",ELWW1L,-123.7311558132,-123.3895682765,47.6794136200,48.0619124969,"122","1066","738",ELWAH RIVER AT MCDONALD BRIDGE - LOWER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,ELWW1
"0","5216",ELWW1U,-123.7561007049,-123.3334773472,47.6599850910,48.0515165538,"1067","2035","1396",ELWAH RIVER AT MCDONALD BRIDGE - UPPER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,ELWW1
"0","5220",GSVO3IL,-123.1803104192,-122.9294802343,42.7279900470,42.8717504552,"556","1158","852",GALESVILLE RESERVOIR - LOWER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,GSVO3
"0","5222",GSVO3IU,-123.1278864967,-122.9186642824,42.7225477033,42.8004393529,"1159","1456","1248",GALESVILLE RESERVOIR - UPPER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,GSVO3
"0","5229",MYNO3,-124.1520685316,-123.6691824294,43.0512756832,43.3559035032,"61","903","321",NF COQUILLE R NR MYRTLE,NWRFC,f,,MFR,COQUILLE,1710.0000000000,MYNO3
"0","5230",MYPO3X,-124.2877603241,-123.6192321574,42.8598662040,43.1221816906,"61","1108","383",SF COQUILLE R AT MYRTLE PT,NWRFC,f,,MFR,COQUILLE,1710.0000000000,MYPO3
"0","5231",NSPW1X,-123.2849391366,-123.1850786974,47.3306752703,47.4360676325,"63","637","205",NF SKOKOMISH R NR POTLATCH - LOCAL,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,NSPW1
"0","5232",OWYO3IL,-118.4477500961,-116.4659359347,41.8371426126,43.6709317396,"766","1523","1317",OWYHEE DAM INFLOW - LOWER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,OWYO3
"0","5261",OWYO3IM,-118.4644049411,-115.6745910311,41.1703746662,43.6609952278,"1524","1981","1690",OWYHEE DAM INFLOW - MIDDLE ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,OWYO3
"0","5365",OWYO3IU,-118.4739721902,-115.6113740965,41.1274367310,43.1459674996,"1982","3072","2135",OWYHEE DAM INFLOW - UPPER ZONE,NWRFC,f,,BOI,MS_MOB,1705.0000000000,OWYO3
"0","5428",POWO3,-124.1733801678,-123.8559718325,42.6602414836,42.9053183210,"123","1154","642",SF COQUILLE R AT POWERS,NWRFC,f,,MFR,COQUILLE,1710.0000000000,POWO3
"0","5429",RDLO3X,-123.8775634985,-123.3516498674,42.6981272411,42.9823757644,"244","1146","659",COW CREEK NR RIDDLE - LOCAL,NWRFC,f,,MFR,UMPQUA,1710.0000000000,RDLO3
"0","5430",SCRO3L,-122.8485625163,-122.4936404305,43.3374612453,43.5801707587,"402","1158","851",STEAMBOAT CK NR GLIDE - LOWER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,SCRO3
"0","5435",SCRO3U,-122.8451757571,-122.4527093531,43.3310448319,43.5973941933,"1159","1704","1341",STEAMBOAT CK NR GLIDE - UPPER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,SCRO3
"0","5451",SKOW1L,-123.4862350742,-123.2992810342,47.4843317844,47.6246303009,"262","1062","775",NF SKOKOMISH R NR HOODSPORT - LOWER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,SKOW1
"0","5452",SKOW1U,-123.5044245648,-123.2658847178,47.4798311087,47.6364697213,"1067","1787","1294",NF SKOKOMISH R NR HOODSPORT - UPPER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,SKOW1
"0","5454",SSUW1,-123.5236887128,-123.2436799579,47.3394386829,47.5368712945,"63","1338","596",SOUTH FORK SKOKOMISH RIVER NEAR UNION,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,SSUW1
"0","5455",TILO3L,-122.9767073092,-122.4669407549,42.8561184850,43.1751998022,"379","1158","831",S UMPQUA R AT TILLER - LOWER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,TILO3
"0","5463",TILO3U,-122.9634767517,-122.4194436822,42.8393783293,43.1967397986,"1159","1919","1368",S UMPQUA R AT TILLER - UPPER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,TILO3
"0","5480",WNRO3XL,-123.4276569259,-122.2211597234,43.0944621504,43.5262150595,"125","1158","664",N UMPQUA R AT WINCHESTER - LOWER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,WNRO3
"0","5485",WNRO3XU,-123.0658115286,-121.9806844742,43.0395062007,43.5306578305,"1159","2497","1534",N UMPQUA R AT WINCHESTER - UPPER ZONE,NWRFC,f,,MFR,UMPQUA,1710.0000000000,WNRO3
"0","5510",WSNO3X,-123.6881330763,-122.7568282036,42.7683214160,43.2315436917,"152","1379","513",S UMPQUA R NR WINSTON - LOCAL,NWRFC,f,,MFR,UMPQUA,1710.0000000000,WSNO3
"0","5511",HCRO3IL,-122.5594818044,-122.1826910567,43.3857966881,43.7235360257,"426","1158","857",HILLS CREEK RESERVOIR - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,HCRO3
"0","5513",HCRO3IM,-122.5724722862,-122.1057661823,43.3582295416,43.7052825824,"1159","1676","1419",HILLS CREEK RESERVOIR - MIDDLE ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,HCRO3
"0","5531",HCRO3IU,-122.4813336595,-122.0608329118,43.3557643924,43.6243966709,"1677","2488","1812",HILLS CREEK RESERVOIR - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,HCRO3
"0","5559",LOPO3XL,-122.7753259630,-122.0487021732,43.6168346623,43.9652798770,"245","1158","765",LOOKOUT POINT DAM - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,LOPO3
"0","5562",LOPO3XM,-122.6981297435,-121.9817403496,43.5754405166,43.9889205776,"1159","1676","1445",LOOKOUT POINT DAM - MIDDLE ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,LOPO3
"0","5594",LOPO3XU,-122.2428018534,-121.9626775413,43.5562473039,43.8789418425,"1677","2210","1783",LOOKOUT POINT DAM - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,LOPO3
"0","5609",DORO3IL,-122.9618162674,-122.5395517399,43.5144300718,43.8512796714,"253","1158","722",DORENA DAM - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,DORO3
"0","5610",DORO3IU,-122.8086532657,-122.5286108802,43.5401375629,43.7967335079,"1159","1648","1303",DORENA DAM - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,DORO3
"0","5619",CGRO3IL,-122.2820459373,-121.9635182210,43.9141177432,44.1341714565,"453","1158","909",COUGAR DAM - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,CGRO3
"0","5620",CGRO3IU,-122.2854359614,-121.8563984359,43.8586480272,44.1346247726,"1159","1953","1429",COUGAR DAM - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,CGRO3
"0","5624",TRBO3L,-122.1285855264,-121.9318474625,44.2688656821,44.4975815492,"642","1158","1027",MCKENZIE R BLW TRAIL BRIDGE DAM - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,TRBO3
"0","5626",TRBO3U,-122.1484681519,-121.8351838329,44.2733314913,44.5089230008,"1159","2122","1393",MCKENZIE R BLW TRAIL BRIDGE DAM - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,TRBO3
"0","5630",BLUO3IL,-122.3334328767,-122.1113546877,44.1594669196,44.3244726550,"398","1158","827",BLUE RESERVOIR - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,BLUO3
"0","5635",BLUO3IU,-122.3396370930,-122.1016886304,44.2015777703,44.3381454133,"1159","1518","1279",BLUE RESERVOIR - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,BLUO3
"0","5648",VIDO3XL,-122.4830614410,-121.8876222058,43.9899429518,44.3361111943,"309","1158","766",MCKENZIE R NR VIDA - LOWER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,VIDO3
"0","5649",VIDO3XM,-122.3879560593,-121.8028131365,43.9640496682,44.3518783578,"1159","1676","1416",MCKENZIE R NR VIDA - MIDDLE ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,VIDO3
"0","5664",VIDO3XU,-121.9248978041,-121.7640666228,43.9611251667,44.2862840128,"1677","3050","1932",MCKENZIE R NR VIDA - UPPER ZONE,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,VIDO3
"0","5668",FRNO3I,-123.5545976628,-123.0962642430,43.8620886433,44.2204219795,"113","532","217",FERN RIDGE DAM - INFLOW,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,FRNO3
"0","5669",MNRO3X,-123.4712643560,-123.0587642408,43.9829219982,44.3162553318,"91","583","169",LONG TOM R AT MONROE - LOCAL,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,MNRO3
"0","5670",GOSO3X,-123.1712642425,-122.7837641131,43.5079219924,43.9870886695,"173","1324","407",COAST F WILLAMETTE R NR - LOCAL,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,GOSO3
"0","5671",COTO3I,-123.1379308620,-122.8879307961,43.5245886351,43.7245886526,"241","1274","567",COTTAGE GROVE - INFLOW,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,COTO3
"0","5672",HARO3X,-123.2045976419,-122.3795975084,43.8995886789,44.2704220100,"91","1225","385",WILLAMETTE R AT HARRISBURG - LOCAL,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,HARO3
"0","5673",JASO3X,-122.9087642005,-122.4879308291,43.7787553489,44.0829220563,"167","1180","512",MF WILLAMETTE R AT JASPER - LOCAL,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,JASO3
"0","5674",SPRO3,-123.0045975986,-122.5795975441,44.0829220202,44.2995887061,"175","1092","457",MOHAWK R NR SPRINGFIELD,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,SPRO3
"0","5675",FALO3I,-122.7587641873,-122.3087641196,43.8329220415,44.0495887388,"244","1430","702",FALL CREEK RESERVOIR - INFLOW,NWRFC,f,,PQR,WILSOUTH,1709.0000000000,FALO3
"0","5676",ALBO3X,-123.3250226640,-122.3181803354,44.2068284208,44.6833591809,"61","1404","266",WILLAMETTE R AT ALBANY - LOCAL,NWRFC,f,,PQR,WILMAIN,1709.0000000000,ALBO3
"0","5677",AURO3,-123.0276967416,-122.3824514594,44.8271925768,45.2309140073,"30","1234","257",PUDDING R AT AURORA,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,AURO3
"0","5678",CANO3L,-122.6895686275,-122.2261155808,44.8677377176,45.2638363187,"38","1066","499",MOLALLA R NR CANBY - LOWER ZONE,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,CANO3
"0","5682",CANO3U,-122.4326091968,-122.2023264260,44.8608247000,45.1368182495,"1067","1424","1181",MOLALLA R NR CANBY - UPPER ZONE,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,CANO3
"0","5696",COCO3X,-122.5798762248,-121.9933431771,45.1274239742,45.4684468554,"60","1345","347",CLACKAMAS R NR OREGON CITY - LOCAL,NWRFC,f,,PQR,WILURBAN,1709.0000000000,COCO3
"0","5697",CORO3X,-123.5013046033,-122.9050502355,44.0620640063,44.6348222035,"61","905","152",WILLAMETTE R AT CORVALLIS - LOCAL,NWRFC,f,,PQR,WILMAIN,1709.0000000000,CORO3
"0","5698",DETO3IL,-122.3097504609,-121.8414606269,44.4989782592,44.8478973238,"461","1066","838",DETROIT RESERVOIR - LOWER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,DETO3
"0","5710",DLLO3X,-123.4157757553,-123.0434093752,45.3676025079,45.5515480574,"61","988","280",TUALATIN R AT DILLY - LOCAL,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,DLLO3
"0","5711",ESTO3XL,-122.3652690067,-121.9112755974,45.0077433240,45.3053120172,"122","1066","679",CLACKAMAS R AT ESTACADA - LOWER ZONE,NWRFC,f,,PQR,WILURBAN,1709.0000000000,ESTO3
"0","5715",ESTO3XU,-122.2976551270,-121.8897046705,44.9914256538,45.2425299776,"1067","1492","1229",CLACKAMAS R AT ESTACADA - UPPER ZONE,NWRFC,f,,PQR,WILURBAN,1709.0000000000,ESTO3
"0","5721",FOSO3XL,-122.6783007818,-122.1458488814,44.2733659351,44.4824016708,"183","1066","649",FOSTER DAM - LOWER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,FOSO3
"0","5723",FRMO3X,-123.4080604020,-122.7453771167,45.4142630022,45.7974393230,"52","839","187",TUALATIN R AT FARMINGTON - LOCAL,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,FRMO3
"0","5724",GPRO3IL,-122.5836562677,-122.0571364339,44.4224778546,44.6634081001,"278","1066","739",GREEN PETER DAM - LOWER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,GPRO3
"0","5726",GPRO3IU,-122.5864401442,-122.0225407981,44.3982945001,44.6718102734,"1067","1637","1204",GREEN PETER DAM - UPPER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,GPRO3
"0","5746",JFFO3X,-123.0432211339,-122.3250536911,44.4547397547,44.8473851309,"75","1284","345",SANTIAM R AT JEFFERSON - LOCAL,NWRFC,f,,PQR,SANTIAM,1709.0000000000,JFFO3
"0","5747",LSMO3L,-122.5864137199,-122.1513706384,44.7769655233,44.8953075827,"244","1066","696",LITTLE N SANTIAM R NR - LOWER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,LSMO3
"0","5751",MCMO3X,-123.6380654262,-123.1270167166,44.9184350657,45.2849978466,"30","1049","209",S YAMHILL R AT MCMINNVILLE - LOCAL,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,MCMO3
"0","5752",MEHO3X,-122.6266219613,-122.2914363399,44.6604949668,44.8346610745,"228","1414","581",N SANTIAM R AT MEHAMA - LOCAL,NWRFC,f,,PQR,SANTIAM,1709.0000000000,MEHO3
"0","5753",PHIO3,-123.6554885666,-123.3313646809,44.4424940102,44.7487938549,"91","1098","290",MARYS R NR PHILOMATH,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,PHIO3
"0","5754",SCDO3I,-123.3767118046,-123.1853478833,45.4563729832,45.5848970379,"122","903","364",SCOGGINS DAM - INFLOW,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,SCDO3
"0","5755",SLMO3X,-123.6184011527,-122.9312304053,44.5643825838,45.0055836190,"59","1077","136",WILLAMETTE R AT SALEM - LOCAL,NWRFC,f,,PQR,WILMAIN,1709.0000000000,SLMO3
"0","5756",SRMO3L,-122.1490515420,-121.6993745388,45.1746761459,45.4298537532,"260","1066","761",SANDY RIVER NEAR MARMOT - LOWER ZONE,NWRFC,f,,PQR,WILURBAN,1708.0000000000,SRMO3
"0","5762",SRMO3U,-122.0588503546,-121.6777609014,45.1529277432,45.4367868031,"1067","3141","1287",SANDY RIVER NEAR MARMOT - UPPER ZONE,NWRFC,f,,PQR,WILURBAN,1708.0000000000,SRMO3
"0","5775",SUVO3,-123.6544334078,-123.2310543155,44.6151475587,44.9054224967,"61","911","275",LUCKIAMUTE R NR SUVER,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,SUVO3
"0","5776",SYCO3,-122.5153904892,-122.2891766366,45.4313673091,45.5010740604,"112","282","165",JOHNSON CREEK AT SYCAMORE,NWRFC,f,,PQR,WILURBAN,1709.0000000000,SYCO3
"0","5777",TLYO3L,-122.2465471913,-121.7166162956,44.8019624851,45.1691483250,"396","1066","854",CLACKAMAS AT THREE LYNX - LOWER ZONE,NWRFC,f,,PQR,WILURBAN,1709.0000000000,TLYO3
"0","5784",TLYO3U,-122.2576928114,-121.6507498403,44.7893217007,45.2057234643,"1067","2063","1258",CLACKAMAS AT THREE LYNX - UPPER ZONE,NWRFC,f,,PQR,WILURBAN,1709.0000000000,TLYO3
"0","5796",WLAO3,-123.7609622812,-123.5008871592,44.9563535299,45.2056904486,"122","956","326",S YAMHILL R NR WILLAMINA,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,WLAO3
"0","5797",WSLO3X,-123.0558554320,-122.6443681486,45.3021529970,45.5200346354,"61","423","114",TUALATIN R AT WEST LINN - LOCAL,NWRFC,f,,PQR,WILHDWTR,1709.0000000000,WSLO3
"0","5798",WTLO3X,-122.8817503233,-122.4120346594,44.2659977731,44.5080106779,"122","1282","466",S SANTIAM RIVER AT WATERLOO - LOCAL,NWRFC,f,,PQR,SANTIAM,1709.0000000000,WTLO3
"0","5799",LSMO3U,-122.4771791062,-122.1311098383,44.7807620095,44.9022223872,"1067","1492","1202",LITTLE N SANTIAM R NR - UPPER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,LSMO3
"0","5813",FOSO3XU,-122.4444845558,-122.1181522632,44.2649442051,44.4893087744,"1067","1500","1212",FOSTER DAM - UPPER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,FOSO3
"0","5818",DETO3IU,-122.3319668271,-121.7742354166,44.4641368511,44.8577316557,"1067","2975","1368",DETROIT RESERVOIR - UPPER ZONE,NWRFC,f,,PQR,SANTIAM,1709.0000000000,DETO3
"0","5832",BUDW1IL,-121.4441461915,-121.2739199231,46.7466629612,46.8851342783,"1039","1370","1202",BUMPING LAKE - LOWER ZONE,NWRFC,f,,PDT,MC_YAK,1703.0000000000,BUDW1
"0","5833",BUDW1IU,-121.4612092733,-121.2556057712,46.7124520726,46.8892535420,"1373","2155","1609",BUMPING LAKE - UPPER ZONE,NWRFC,f,,PDT,MC_YAK,1703.0000000000,BUDW1
"0","5836",BUSO3L,-119.4695311497,-118.7597607466,43.6600969434,44.2706670826,"1279","1524","1454",SILVIES R NR BURNS - LOWER ZONE,NWRFC,f,,BOI,MC_LTRIB,1712.0000000000,BUSO3
"0","5838",BUSO3U,-119.5740858785,-118.6816113806,43.6366194881,44.3019909092,"1524","2554","1655",SILVIES R NR BURNS - UPPER ZONE,NWRFC,f,,BOI,MC_LTRIB,1712.0000000000,BUSO3
"0","5853",CALW1,-124.4003836077,-123.9707828248,47.8978146619,48.0532266855,"61","1150","451",CALAWAH R NR FORKS,NWRFC,f,,SEW,OLYMPICS,1710.0000000000,CALW1
"0","5858",DONO3L,-118.9320722121,-118.6420720532,42.5211521470,42.7950051000,"1297","1981","1712",DOHNER AND BLITZEN R NR FRENCHGLEN - LOWER ZONE,NWRFC,f,,BOI,MS_MOB,1712.0000000000,DONO3
"0","5860",DONO3U,-118.7458482871,-118.5614389122,42.4887528906,42.7588492218,"1981","2962","2237",DOHNER AND BLITZEN R NR FRENCHGLEN - UPPER ZONE,NWRFC,f,,BOI,MS_MOB,1712.0000000000,DONO3
"0","5864",ISSW1,-122.0929351279,-121.8875722757,47.3938319736,47.5814005157,"13","910","283",ISSAQUAH CRK NEAR MOUTH,NWRFC,f,,SEW,SNOHOMISH,1711.0000000000,ISSW1
"0","5865",PHLO3IL,-118.2127401025,-117.9921619301,44.6495658098,44.7532825153,"1194","1372","1298",PHILLIPS LAKE INFLOW - LOWER ZONE,NWRFC,f,,BOI,MS_TRIB,1705.0000000000,PHLO3
"0","5866",PHLO3IU,-118.3146225644,-117.9811812150,44.6057854842,44.8762854375,"1372","2765","1733",PHILLIPS LAKE INFLOW - UPPER ZONE,NWRFC,f,,BOI,MS_TRIB,1705.0000000000,PHLO3
"0","5867",SMRW1,-122.4590232358,-122.1596529501,48.5439021792,48.7093060355,"12","1309","274",SAMISH R NEAR BURLINGTON,NWRFC,f,,SEW,NW_WASH,1711.0000000000,SMRW1
"0","5869",DRSW1L,-123.2998498196,-123.0035528913,47.8077176435,48.0197003839,"232","1066","740",DUNGENESS R NR SEQUIM - LOWER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,DRSW1
"0","5872",DRSW1U,-123.3841237710,-122.9984575111,47.7629231569,47.9521548010,"1067","2145","1539",DUNGENESS R NR SEQUIM - UPPER ZONE,NWRFC,f,,SEW,OLYMPICS,1711.0000000000,DRSW1
"0","5875",PVDO3IU,-120.8495563324,-119.5015326339,43.4856703213,44.4725688312,"1372","2117","1506",PRINEVILLE RESERVOIR INFLOW - UPPER ZONE,NWRFC,f,,PDT,MC_LTRIB,1707.0000000000,PVDO3
"0","5897",WLSO3XL,-123.3536722747,-122.7527136143,44.7642318677,45.4143364132,"27","152","72",WILLAMETTE R AT WILSONVILLE - LOWER ZONE,NWRFC,f,,PQR,WILMAIN,1709.0000000000,WLSO3
"0","5904",WLSO3XU,-123.4568779771,-122.7006132747,44.7602110068,45.4422764029,"152","1043","302",WILLAMETTE R AT WILSONVILLE - UPPER ZONE,NWRFC,f,,PQR,WILMAIN,1709.0000000000,WLSO3
"0","5926",BWKI1U,-114.7196410608,-114.4377513570,43.6730094374,43.9240348681,"2323","3266","2633",BIG WOOD RIVER NR KETCHUM - UPPER ZONE,NWRFC,f,,PIH,MS_TRIB,1704.0000000000,BWKI1
