OBJ_STATUS_,OBJ_IDENTIF,NAME,MIN_X_AXIS_,MAX_X_AXIS_,MIN_Y_AXIS_,MAX_Y_AXIS_,RFC,HUC,CWA,FCST_GP,CH5_ID,TYPE,DESCRIPTION,ATTRIBUTE,NUMBER_ZONE
"0","441",GVCN6,-78.7193614000,-78.4532130439,42.1517789540,42.3977546400,OHRFC,"05010001",BUF,SAGU,GVCN6,d,Great Valley Creek,"03011000","0"
"0","442",ROSP1,-79.9207240690,-79.4523544130,41.4797494210,41.8751077150,OHRFC,"05010003",PBZ,SAGU,ROSP1,d,Oil Creek @ Rouseville,"03020500","0"
"0","443",SUGP1,-80.0105909100,-79.6838759120,41.4267940290,41.6734025370,OHRFC,"05010004",CLE,SAGU,SUGP1,d,Sugar Creek @ Sugarcreek,"03025000","0"
"0","444",BVLP1,-80.0587927630,-79.8991106220,41.6223490610,41.7466676840,OHRFC,"05010004",CLE,SAGU,BVLP1,d,Blooming Valley PA,"03022540","0"
"0","445",TNTP1,-79.4563428840,-78.9968185350,41.3853560480,41.6887151620,OHRFC,"05010003",PBZ,SAGU,TIOP1,d,Tionesta,"03019500","0"
"0","446",PALP1,-78.3764725029,-77.8393704009,41.6634606730,41.8884945510,OHRFC,"05010001",CTP,SAGU,PALP1,d,Allegheny River at Port Allegany,"03007800","0"
"0","447",WHKP1,-79.5090637360,-79.1413162759,41.5547253630,41.9203653140,OHRFC,"05010003",PBZ,SAGU,WHKP1,f,Allegheny River at West Hickory,"03016000","0"
"0","448",YVLP1,-79.7190400410,-79.3129881099,41.7607062560,42.1003197130,OHRFC,"05010001",CTP,SAGU,YVLP1,d,Brokenstraw Creek at Youngsville,"03015500","0"
"0","449",WTTP1,-79.8023563830,-79.5200553220,41.9824592840,42.1884173650,OHRFC,"05010004",CLE,SAGU,WTTP1,d,French Creek near Wattsburg,"03021350","0"
"0","450",CACP1,-79.9228340960,-79.6671271819,41.9310769890,42.1922098650,OHRFC,"05010004",CLE,SAGU,CACP1,d,French Creek At Carters Corners,"03021500","0"
"0","451",SHNP1,-78.2025819660,-77.9207077230,41.8384679340,41.9876322990,OHRFC,"05010001",CTP,SAGU,SHNP1,d,Oswayo Creek at Shinglehouse,"03010655","0"
"0","452",OLNN6,-78.5445328890,-77.9539202090,41.8809502790,42.1916400710,OHRFC,"05010001",BUF,SAGU,OLNN6,f,Olean,"03010820","0"
"0","453",SLMN6,-78.7839888900,-78.4141241120,41.7879935650,42.2435348720,OHRFC,"05010001",BUF,SAGU,SLMN6,f,Allegheny River at Salamanca,"03011020","0"
"0","454",SMPP1,-78.6564788510,-78.2824401740,41.5983140890,41.8371140280,OHRFC,"05010001",CTP,SAGU,SMPP1,d,Potato Creek At Smethport,"03009680","0"
"0","455",KNZP1,-79.0708266370,-78.5368248939,41.6591660340,42.3011504100,OHRFC,"05010001",CTP,SAGU,KNZP1,d,Kinzua Dam,"03012550","0"
"0","456",WRRP1,-79.3538208720,-78.9812927370,41.7777431820,42.0039850090,OHRFC,"05010002",CTP,SAGU,WRRP1,f,Allegheny River below Conewango Creek at Warren,"03015310","0"
"0","457",LYNP1,-79.2647628610,-78.7918294070,41.5688830450,41.8047140170,OHRFC,"05010003",PBZ,SAGU,LYNP1,d,Tionesta Creek@ Lynch,"03017500","0"
"0","458",WCDP1,-80.1259078859,-80.0227677230,41.6525036440,41.7278451880,OHRFC,"05010004",CLE,SAGU,WDRP1,d,Woodcock Dam,"03022554","0"
"0","459",MEDP1,-80.3382861489,-80.0230177129,41.5928344470,41.9148500420,OHRFC,"05010004",CLE,SAGU,MEDP1,f,French Creek at Meadville,"03023100","0"
"0","460",UTCP1,-80.3747481210,-79.9383315130,41.4237072020,41.7201045810,OHRFC,"05010004",CLE,SAGU,UTCP1,d,French Creek at Utica,"03024000","0"
"0","461",FRKP1,-80.1097944589,-79.3455930130,41.3524643720,41.6808204450,OHRFC,"05010003",PBZ,SAGU,FRKP1,f,Allegheny River at Franklin,"03025500","0"
"0","462",UCDP1,-79.9375819529,-79.8303374300,41.9075497670,41.9988651620,OHRFC,"05010004",CLE,SAGU,UCYP1,d,Union City,"03021518","0"
"0","463",FCVP1,-80.1996970790,-79.6256714149,41.6647493790,42.0918771620,OHRFC,"05010004",CLE,SAGU,FCVP1,d,French ck@Venango,"03022000","0"
"0","464",RSSP1,-79.4530507800,-79.0161804980,41.9376840800,42.3778792070,OHRFC,"05010002",CTP,SAGU,RSSP1,f,Conewango Creek at Russell,"03015000","0"
"0","465",ELRP1,-78.5976791820,-78.2139586310,41.8055234730,41.9734006630,OHRFC,"05010001",CTP,SAGU,ELRP1,f,Allegheny River at Eldred,"03010500","0"
"0","466",FDLP1,-79.1906661739,-78.6584548119,39.9186273420,40.3405893890,OHRFC,"05010007",CTP,SAGL,FDLP1,f,Stonycreek River at Ferndale,"03040000","0"
"0","467",ECMP1,-78.8890495150,-78.5557250849,40.2360360890,40.5146350810,OHRFC,"05010007",CTP,SAGL,ECMP1,f,Little Conemaugh River at East Conemaugh,"03041000","0"
"0","468",LHDP1,-79.5399856700,-79.2939172850,40.2091007130,40.4675060700,OHRFC,"05010008",PBZ,SAGL,SLTP1,d,Loyalhanna Dam Dcp,"03046500","0"
"0","469",CLNP1,-79.6306805130,-79.4371721080,40.6954565830,40.9070376660,OHRFC,"05010006",PBZ,SAGL,CLNP1,f,Clinton Lk6,"03039035","0"
"0","470",MCRP1,-79.1223070150,-78.8634415630,40.7284420180,40.8898326920,OHRFC,"05010006",PBZ,SAGL,MCRP1,d,Little Mahoning Creek at McCormick,"03034500","0"
"0","471",IRNP1,-79.8131561229,-79.5862044529,40.7337895550,40.9815810970,OHRFC,"05010009",PBZ,SAGL,FRPP1,d,"Buffalo Creek  at Iron Bridge, PA","03048900","0"
"0","472",MHDP1,-79.3196640830,-78.9839402759,40.7918934530,40.9709327600,OHRFC,"05010006",PBZ,SAGL,MHDP1,d,Mahoning Creek At Mahoning Creek Dam  Pa.,"03036000","0"
"0","473",IDAP1,-79.3694688250,-79.0078962530,40.5911387640,40.8276192010,OHRFC,"05010006",PBZ,SAGL,IDAP1,d,Crooked Creek at Idaho PA,"03038000","0"
"0","474",CCDP1,-79.5287283350,-79.3095322199,40.5990389780,40.7652727190,OHRFC,"05010006",PBZ,SAGL,CCDP1,d,Crooked Creek At Crooked Creek Dam  PA,"03039000","0"
"0","475",GRCP1,-79.2165158520,-78.8405224120,40.5011070840,40.7737701210,OHRFC,"05010007",PBZ,SAGL,GRCP1,d,Two Lick Creek At Graceton  PA  Site 27,"03042500","0"
"0","476",SHRP1,-79.9610901469,-79.6976014230,40.4428294400,40.6854721970,OHRFC,"05010009",PBZ,SAGL,SHRP1,f,Sharpsburg Lk2,"03049680","0"
"0","477",NATP1,-79.8221434869,-79.4730314700,40.5135393230,40.8042419770,OHRFC,"05010009",PBZ,SAGL,NATP1,f,Allegheny River at Natrona,"03049500","0"
"0","478",ACMP1,-79.9001007099,-79.6124469250,40.4748630740,40.7271829890,OHRFC,"05010009",PBZ,SAGL,ACMP1,f,Acmetonia Lk3,"03049640","0"
"0","479",VGFP1,-79.6265412490,-79.2746199950,40.3605644060,40.6230415430,OHRFC,"05010008",PBZ,SAGL,VGFP1,f,Kiskiminetas River at Vandergrift,"03048500","0"
"0","480",FREP1,-79.6694382699,-79.5215758780,40.6703048310,40.7295752610,OHRFC,"05010006",PBZ,SAGL,FREP1,f,Freeport Lk5,"03039040","0"
"0","481",CMDP1,-79.4132079390,-78.9758757179,40.2629536190,40.6193390820,OHRFC,"05010007",PBZ,SAGL,CMDP1,d,Conemaugh Dam,"03043810","0"
"0","482",KINP1,-79.4045103270,-79.0755308640,40.1027355790,40.3425293760,OHRFC,"05010008",PBZ,SAGL,KINP1,d,Loyalhanna Creek At Kingston  Pa.,"03045000","0"
"0","483",JOSP1,-79.1880131500,-78.6948776610,40.4180977800,40.6616612310,OHRFC,"05010007",PBZ,SAGL,JOSP1,d,Blacklick Creek at Josephine,"03042000","0"
"0","484",JHSP1,-78.9628447979,-78.8268204880,40.2760586240,40.4637872490,OHRFC,"05010007",CTP,SAGL,JHSP1,f,Conemaugh River At Johnstown,"03041029","0"
"0","485",SWDP1,-79.0261893180,-78.8734256380,40.3127143290,40.4577580230,OHRFC,"05010007",PBZ,SAGL,SWDP1,f,Conemaugh River at Seward,"03041500","0"
"0","486",PXSP1,-79.0347563000,-78.6875532470,40.8615755970,41.0844843160,OHRFC,"05010006",PBZ,SAGL,PXSP1,d,Punxsutawney Dcp,"03034000","0"
"0","487",RMRP1,-79.8201985080,-79.3850327630,40.9043634400,41.1439752850,OHRFC,"05010006",PBZ,SAGL,RMRP1,f,Allegheny River At Rimerton Lk9,"03033000","0"
"0","488",KTTP1,-79.5714589550,-79.1721648690,40.7503714770,40.9198484150,OHRFC,"05010006",PBZ,SAGL,KTTP1,f,Allegheny River at Kittanning,"03036500","0"
"0","489",MOSP1,-79.5624226689,-79.1013947549,40.8886032820,41.0234017140,OHRFC,"05010006",PBZ,SAGL,MOSP1,f,Mosgrove Lk8,"03036150","0"
"0","490",COKP1,-79.2676545230,-78.5978318639,41.1950511390,41.6053256350,OHRFC,"05010005",PBZ,SAGL,COKP1,f,Clarion River at Cooksburg,"03029500","0"
"0","491",PNDP1,-79.4473731350,-79.0959777030,41.1726166100,41.3946225790,OHRFC,"05010005",PBZ,SAGL,PNDP1,d,Clarion River near Piney,"03030500","0"
"0","492",PARP1,-80.3028029960,-79.2067870810,41.0342453380,41.5247553130,OHRFC,"05010003",PBZ,SAGL,PARP1,f,Allegheny River at Parker,"03031500","0"
"0","493",SNCP1,-79.4284438060,-78.6322708840,40.9552348940,41.3318283800,OHRFC,"05010006",PBZ,SAGL,SNCP1,f,Redbank Creek at St. Charles,"03032500","0"
"0","494",RDYP1,-78.7738266279,-78.5031814869,41.3461755470,41.5621393960,OHRFC,"05010005",CTP,SAGL,RDYP1,f,Clarion River at Ridgway,"03029000","0"
"0","495",WCXP1,-78.8084335579,-78.5994918389,41.5712095310,41.7281414710,OHRFC,"05010005",CTP,SAGL,WCXP1,d,West Branch Clarion River at Wilcox,"03028000","0"
"0","496",JHNP1,-78.7854157209,-78.5065460840,41.4817279850,41.6122162220,OHRFC,"05010005",CTP,SAGL,JHNP1,f,Clarion River at Johnsonburg,"03027690","0"
"0","497",GHDP1,-78.6455385230,-78.4516790740,41.5309386910,41.7052899030,OHRFC,"05010005",CTP,SAGL,GHDP1,d,East Branch Clarion River,"03027545","0"
"0","498",BULW2,-80.6387768069,-80.4573039329,38.7328406180,38.8576323450,OHRFC,"05030203",RLX,SLKH,BULW2,d,Little Kanawha River below Burnsville Dam WV,"03151520","0"
"0","499",GLEW2,-80.8395585740,-80.4960399729,38.6913375560,39.0369792340,OHRFC,"05030203",RLX,SLKH,GLEW2,f,Little Kanawha River at Glenville WV,"03152000","0"
"0","500",GRTW2,-81.1254661270,-80.6606372190,38.6999735480,39.0743427880,OHRFC,"05030203",RLX,SLKH,GRTW2,f,Little Kanawha River at Grantsville WV,"03153500","0"
"0","501",ELZW2,-81.5510369089,-81.0314224760,38.7108125520,39.0628328590,OHRFC,"05030203",RLX,SLKH,ELZW2,f,Little Kanawha River at Palestine WV,"03155000","0"
"0","502",RCKW2,-81.2941033250,-80.9589965560,38.6107093880,38.8808394330,OHRFC,"05030203",RLX,SLKH,RCKW2,d,Elizabeth S (W F Little Kanawha River at Rocksdale WV),"03154000","0"
"0","503",WLDW2,-80.5406067540,-80.2534173650,38.6708101350,38.8583827970,OHRFC,"05030203",RLX,SLKH,WLDW2,d,Little Kanawha River near Wildcat,"03151400","0"
"0","504",ALDW2,-80.6415241289,-80.0421965799,37.5101263450,38.2516687040,OHRFC,"05050003",RNK,SKAN,ALDW2,f,GREENBRIER RIVER AT ALDERSON WV,"03183500","0"
"0","505",THMW2,-81.2957866519,-80.7052057220,37.5881305750,37.9614516490,OHRFC,"05050004",RLX,SKAN,THMW2,d,NEW RIVER AT THURMOND WV,"03185400","0"
"0","506",ASHW2,-81.7773866809,-81.2398205740,37.7090202070,38.1807222640,OHRFC,"05050009",RLX,SKAN,ASHW2,d,BIG COAL RIVER AT ASHFORD WV,"03198500","0"
"0","507",PIPW2,-81.5165351809,-80.9553938570,37.1660899570,37.6058311660,OHRFC,"05050002",RLX,SKAN,PIPW2,d,BLUESTONE RIVER NEAR PIPESTEM WV,"03179000","0"
"0","508",TORW2,-81.9579961260,-81.6390459629,37.9984635490,38.3392594710,OHRFC,"05050009",RLX,SKAN,TORW2,f,COAL RIVER AT TORNADO WV,"03200500","0"
"0","509",COGW2,-80.6085243040,-80.1294122830,38.2012433410,38.4651666650,OHRFC,"05050005",RLX,SKAN,COGW2,f,GAULEY RIVER AT CAMDEN ON GAULEY WV,"03187000","0"
"0","510",BUCW2,-80.1815945129,-79.6881979380,38.0619592350,38.5499980360,OHRFC,"05050003",RLX,SKAN,BUCW2,f,GREENBRIER RIVER AT BUCKEYE WV,"03182500","0"
"0","511",CFRW2,-80.5159428539,-79.9922295610,38.3014462820,38.6340636230,OHRFC,"05050007",RLX,SKAN,CFRW2,d,Elk River below Webster Springs WV,"03194700","0"
"0","512",GRHV2,-81.3726826509,-80.8581687289,36.8394410120,37.0535908040,OHRFC,"05050001",RNK,SKAN,GRHV2,d,REED CREEK AT GRAHAMS FORGE VA,"03167000","0"
"0","513",BANV2,-81.2734894640,-80.6542236150,37.0222710870,37.3004472440,OHRFC,"05050002",RNK,SKAN,BANV2,d,WALKER CREEK AT BANE VA,"03173000","0"
"0","514",CLLV2,-80.9780659990,-80.5764736940,36.9229553170,37.1361043820,OHRFC,"05050001",RNK,SKAN,CLLV2,d,Claytor Lake Dam on New River near Radford,,"0"
"0","515",GRYV2,-80.6336314919,-80.1045677860,36.7974638550,37.0871990510,OHRFC,"05050001",RNK,SKAN,GRYV2,d,LITTLE RIVER AT GRAYSONTOWN VA,"03170000","0"
"0","516",RDFV2,-80.7079920010,-80.4097784460,36.9796405390,37.1548084990,OHRFC,"05050001",RNK,SKAN,RDFV2,f,NEW RIVER AT RADFORD VA,"03171000","0"
"0","517",GLLV2,-80.8820440450,-80.2083045219,37.2561125690,37.4829471140,OHRFC,"05050002",RNK,SKAN,GLLV2,f,NEW RIVER AT GLEN LYN VA,"03176500","0"
"0","518",BVAW2,-81.1821354780,-80.8223580109,38.1470831110,38.3506398830,OHRFC,"05050005",RLX,SKAN,BVAW2,f,GAULEY RIVER ABOVE BELVA WV,"03192000","0"
"0","519",IVNV2,-81.0892326950,-80.7188378350,36.5387357980,36.8355517940,OHRFC,"05050001",RNK,SKAN,IVAV2,d,NEW RIVER AT IVANHOE VA,"03165500","0"
"0","520",BLUW2,-81.2292069090,-80.4362116920,37.2490271730,37.6995710960,OHRFC,"05050002",RLX,SKAN,BLUW2,d,NEW RIVER AT BLUESTONE DAM WV,,"0"
"0","521",HLLW2,-80.8773247990,-80.3964411740,37.5669240110,38.0711456450,OHRFC,"05050003",RNK,SKAN,HLLW2,d,GREENBRIER RIVER AT HILLDALE WV,"03184000","0"
"0","522",WOLV2,-81.4535271200,-80.8392495090,37.0534524130,37.3275475840,OHRFC,"05050002",RNK,SKAN,WOLV2,d,WOLF CREEK NEAR NARROWS VA,"03175500","0"
"0","523",WINW2,-81.9373651810,-81.5523081859,38.2252204710,38.6005525780,OHRFC,"05050008",RLX,SKAN,WINW2,d,WINFIELD LOCK,"03201305","0"
"0","524",CRAW2,-80.6663356399,-80.2114283339,38.0640290030,38.4242933820,OHRFC,"05050005",RLX,SKAN,CRAW2,d,GAULEY R NR CRAIGSVILLE,"03189100","0"
"0","525",SUMW2,-80.9162272189,-80.5939848479,38.0576033450,38.4614283350,OHRFC,"05050005",RLX,SKAN,SUMW2,d,GAULEY RIVER BELOW SUMMERSVILLE WV,"03189600","0"
"0","526",SUSW2,-80.7104661410,-80.2250428529,38.4178484110,38.7225973770,OHRFC,"05050007",RLX,SKAN,SUTW2,d,ELK RIVER AT SUTTON WV,"03195500","0"
"0","527",FRMW2,-80.9050199460,-80.5564574639,38.3915980060,38.7204943810,OHRFC,"05050007",RLX,SKAN,FRMW2,d,ELK RIVER NEAR FRAMETOWN WV,"03196600","0"
"0","528",CLYW2,-81.1177220620,-80.7829249800,38.3566959850,38.6411917220,OHRFC,"05050007",RLX,SKAN,CLYW2,f,ELK RIVER AT CLAY WV,"03196800","0"
"0","529",QUSW2,-81.2958095060,-80.9807419300,38.3046927660,38.5402851090,OHRFC,"05050007",RLX,SKAN,QUSW2,f,ELK RIVER AT QUEEN SHOALS WV,"03197000","0"
"0","530",CRSW2,-81.7247247320,-81.0731819979,37.8035887690,38.6554607640,OHRFC,"05050007",RLX,SKAN,CRSW2,f,KANAWHA RIVER AT CHARLESTON WV,"03198000","0"
"0","531",KANW2,-81.3081633550,-80.8190566119,37.8359149810,38.3739094230,OHRFC,"05050004",RLX,SKAN,KANW2,f,KANAWHA RIVER AT KANAWHA FALLS WV,"03193000","0"
"0","532",MTLW2,-81.0168254709,-80.4971753579,37.7732097480,38.1921978610,OHRFC,"05050005",RLX,SKAN,MTLW2,d,MEADOW RIVER NEAR MT. LOOKOUT WV,"03190400","0"
"0","533",HINW2,-80.9596356100,-80.7745565570,37.6272897190,37.7242877110,OHRFC,"05050003",RNK,SKAN,HINW2,f,NEW RIVER AT HINTON WV,"03184500","0"
"0","534",DRBW2,-79.8633085129,-79.6180718379,38.4677060320,38.7397371160,OHRFC,"05050003",RLX,SKAN,DRBW2,d,GREENBRIER RIVER AT DURBIN WV,"03180500","0"
"0","535",JFRN7,-81.7379191130,-81.3588184890,36.1174408610,36.4066613030,OHRFC,"05050001",RNK,SKAN,JFRN7,d,SOUTH FORK NEW RIVER NEAR JEFFERSON NC,"03161000","0"
"0","536",GAXV2,-81.7419052090,-80.9132888619,36.3228752390,36.7689475950,OHRFC,"05050001",RNK,SKAN,GAXV2,f,NEW RIVER NEAR GALAX VA,"03164000","0"
"0","537",ALSV2,-81.3925641709,-80.6851976139,36.6490727390,37.0135207090,OHRFC,"05050001",RNK,SKAN,ALSV2,d,NEW RIVER AT ALLISONIA VA,"03168000","0"
"0","538",HAZK2,-83.2276900109,-82.6433903860,36.9534397420,37.2734059390,OHRFC,"05100201",JKL,SKTY,HAZK2,f,NORTH FORK KENTUCKY RIVER AT HAZARD KY,"03277500","0"
"0","539",TVLK2,-85.3151856260,-85.0101698660,37.8897871970,38.1400847150,OHRFC,"05140102",LMK,SKTY,TVLK2,d,TAYLORSVILLE DAM,,"0"
"0","540",BRCK2,-85.3634971330,-85.0439714820,38.0313923960,38.3786781750,OHRFC,"05140102",LMK,SKTY,BRCK2,d,BRASHEARS CK AT TAYLORSVILLE KY,"03295890","0"
"0","541",GNBK2,-85.0605555559,-84.7947498580,37.5826929220,38.0893393170,OHRFC,"05140102",LMK,SKTY,GNBK2,d,SALT RIVER AT GLENSBORO KY(CURRENT),"03295400","0"
"0","542",FODK2,-84.3438822350,-83.8253667060,37.6155100470,38.0243783310,OHRFC,"05100205",LMK,SKTY,FODK2,f,KENTUCKY R AT LOCK 10 NEAR WINCHESTER KY,"03284000","0"
"0","543",HGRK2,-83.4703914530,-83.2428185040,37.6693786090,37.8375486760,OHRFC,"05100204",JKL,SKTY,HGRK2,d,Red River near Hazel Green KY,"03282500","0"
"0","544",HYDK2,-83.5048649910,-83.1220281719,36.8828061810,37.1484268600,OHRFC,"05100202",JKL,SKTY,HYDK2,d,MIDDLE FORK KENTUCKY RIVER NEAR HYDEN KY,"03280600","0"
"0","545",CYCK2,-83.9437991089,-83.3903491500,37.6878248760,37.9499104630,OHRFC,"05100204",JKL,SKTY,CYCK2,f,RED RIVER AT CLAY CITY KY,"03283500","0"
"0","546",BUCK2,-83.5321928270,-83.2017073329,37.0888937710,37.3541873690,OHRFC,"05100202",JKL,SKTY,BUCK2,d,MIDDLE FORK KENTUCKY RIVER AT BUCKHORN KY(DAM),"03280800","0"
"0","547",TLLK2,-83.6004822560,-83.4049689170,37.2775146370,37.5861016810,OHRFC,"05100202",JKL,SKTY,TLLK2,d,MIDDLE FORK KENTUCKY RIVER AT TALLEGA KY,"03281000","0"
"0","548",MCHK2,-83.8877034790,-83.5776978730,36.9349206680,37.1525813660,OHRFC,"05100203",JKL,SKTY,MCHK2,d,GOOSE CREEK AT MANCHESTER KY,"03281100","0"
"0","549",DIXK2,-84.8486153200,-84.5634164529,37.5794221470,37.7956893010,OHRFC,"05100205",LMK,SKTY,DIXK2,d,DIX DAM,"03286200","0"
"0","550",CPNK2,-84.6488016270,-84.1954366280,37.5134657920,37.9073594520,OHRFC,"05100205",LMK,SKTY,CPNK2,d,KENTUCKY R AT LOCK 8 NEAR CAMP NELSON KY,"03284500","0"
"0","551",DNVK2,-84.8924148700,-84.3332590180,37.3331739610,37.6430953460,OHRFC,"05100205",LMK,SKTY,DNVK2,d,DIX RIVER NEAR DANVILLE KY,"03285000","0"
"0","552",SLVK2,-84.8495311459,-84.6652323920,37.7509166010,37.9285604510,OHRFC,"05100205",LMK,SKTY,SLVK2,d,KENTUCKY R AT LOCK 6 NEAR SALVISA KY,"03287000","0"
"0","553",GSTK2,-84.9922093769,-84.6876161719,38.1949098720,38.4639169000,OHRFC,"05100205",LMK,SKTY,GSTK2,d,KENTUCKY R AT LOCK 3 AT GEST KY,"03290080","0"
"0","554",HLDK2,-83.7960184810,-83.2448223229,37.4722364250,37.7598985740,OHRFC,"05100201",JKL,SKTY,HLDK2,f,KENTUCKY R AT LOCK 14 AT HEIDELBERG KY,"03282000","0"
"0","555",CHLK2,-84.2466311460,-83.8851372910,37.3913637110,37.7907815580,OHRFC,"05100204",LMK,SKTY,CHLK2,d,KENTUCKY R AT LOCK 11 NEAR COLLEGE HILL KY,"03282290","0"
"0","556",SHPK2,-85.7623581330,-85.2693213550,37.8281216630,38.2469655580,OHRFC,"05140102",LMK,SKTY,SHPK2,f,SALT RIVER AT SHEPHERDSVILLE KY,"03298500","0"
"0","557",LBJK2,-85.8417264260,-85.5426913830,37.7275871040,37.9135489470,OHRFC,"05140103",LMK,SKTY,LBJK2,d,ROLLING FORK NEAR LEBANON KY(CURRENT),"03301630","0"
"0","558",FFTK2,-85.0724119870,-84.7020002320,38.0311981150,38.2757811260,OHRFC,"05100205",LMK,SKTY,FFTK2,f,KENTUCKY R AT LOCK 4 AT FRANKFORT KY,"03287500","0"
"0","559",LPTK2,-85.1171035789,-84.7771929820,38.2551172090,38.5373310770,OHRFC,"05100205",LMK,SKTY,LPTK2,d,KENTUCKY R AT LOCK 2 AT LOCKPORT KY,"03290500","0"
"0","560",PKMK2,-84.8578350270,-84.2834412470,37.9425587660,38.3390350060,OHRFC,"05100205",LMK,SKTY,PKMK2,d,ELKHORN CREEK NEAR FRANKFORT KY,"03289500","0"
"0","561",JKNK2,-83.4226062000,-82.9208455380,37.1745923450,37.6679969440,OHRFC,"05100201",JKL,SKTY,JKNK2,f,NORTH FORK KENTUCKY RIVER AT JACKSON KY,"03280000","0"
"0","562",WTNK2,-83.3251902759,-83.1642648570,37.0031104380,37.1690572710,OHRFC,"05100202",JKL,SKTY,WTNK2,d,CUTSHIN CREEK AT WOOTON KY,"03280700","0"
"0","563",ODAK2,-83.9382175510,-83.4746226370,37.1036146280,37.2992809120,OHRFC,"05100203",JKL,SKTY,ODAK2,f,ONEIDA,"03281200","0"
"0","564",BOOK2,-83.9218528570,-83.5212788589,37.2198290530,37.5147603750,OHRFC,"05100203",JKL,SKTY,BOOK2,f,SOUTH FORK KENTUCKY RIVER AT BOONEVILLE KY,"03281500","0"
"0","565",RAVK2,-83.9591594949,-83.6785525090,37.5329474810,37.7668864130,OHRFC,"05100204",JKL,SKTY,RAVK2,f,KENTUCKY R NR LOCK 12 RAVENNA KY,"03282120","0"
"0","566",WLWK2,-83.9103274050,-83.7115483279,37.3221102060,37.6245073960,OHRFC,"05100204",JKL,SKTY,WLWK2,f,KENTUCKY R AT LOCK 13 WILLOW KY,"03282060","0"
"0","567",VLVK2,-84.4511485419,-84.1787267930,37.7322388000,38.0366798950,OHRFC,"05100205",LMK,SKTY,VLVK2,d,KENTUCKY R AT LOCK 9 AT VALLEY VIEW,"03284230","0"
"0","568",HIBK2,-84.7571675430,-84.3808950499,37.7064206010,38.0436753350,OHRFC,"05100205",LMK,SKTY,HIBK2,f,KENTUCKY R AT LOCK 7 AT HIGHBRIDGE KY,"03286500","0"
"0","569",TYRK2,-84.9057705719,-84.6058697719,37.8708751210,38.0588669490,OHRFC,"05100205",LMK,SKTY,TYRK2,d,KENTUCKY R AT LOCK 5 NR TYRONE KY,"03287250","0"
"0","570",FSVK2,-85.5328501190,-85.2341657599,38.1753921370,38.4141994730,OHRFC,"05140102",LMK,SKTY,FSVK2,d,FLOYDS FORK AT FISHERVILLE KY,"03298000","0"
"0","571",MUDK2,-85.3253664699,-84.8905990140,37.5513977410,37.9913765200,OHRFC,"05140103",LMK,SKTY,MUDK2,d,BEECH FORK AT MAUD KY,"03300400","0"
"0","572",BSNK2,-85.8122256430,-84.8545051240,37.4003833840,37.8649764960,OHRFC,"05140103",LMK,SKTY,BSNK2,f,ROLLING FORK NEAR BOSTON KY,"03301500","0"
"0","573",BTDK2,-85.5082201989,-85.1722262530,37.5441441240,37.8412252370,OHRFC,"05140103",LMK,SKTY,BTDK2,d,BEECH FORK AT BARDSTOWN KY,"03301000","0"
"0","574",ALVK2,-86.6465991489,-86.1374428310,36.5289764410,36.9000409850,OHRFC,"05110002",LMK,SGRN,ALVK2,f,DRAKES CREEK NEAR ALVATON KY,"03314000","0"
"0","575",RCHK2,-86.8974806419,-86.4802964670,36.9573720690,37.4212116900,OHRFC,"05110003",LMK,SGRN,RCHK2,f,ROCHESTER FERRY,,"0"
"0","576",PRDK2,-87.1640644430,-86.7735256600,36.8115833990,37.3403722940,OHRFC,"05110003",PAH,SGRN,PRDK2,f,GREEN RIVER AT PARADISE KY,"03316500","0"
"0","577",CALK2,-87.2711881750,-87.0585996260,37.4575940380,37.5790758440,OHRFC,"05110005",PAH,SGRN,CALK2,f,GREEN RIVER AT LOCK 2 AT CALHOUN KY(HP),"03320000","0"
"0","578",GNSK2,-85.5102963780,-85.3431042459,37.2057958540,37.3277919890,OHRFC,"05110001",LMK,SGRN,GNSK2,d,GREEN RIVER AT GREENSBURG KY,"03306500","0"
"0","579",MFVK2,-85.8912754990,-85.2764529020,36.8661152710,37.4834056790,OHRFC,"05110001",LMK,SGRN,MFVK2,f,GREEN RIVER AT MUNFORDVILLE KY,"03308500","0"
"0","580",WHMK2,-86.0742953760,-85.6062015630,37.4194596410,37.7560721640,OHRFC,"05110001",LMK,SGRN,WHMK2,d,NOLIN RIVER AT WHITE MILLS KY,"03311000","0"
"0","581",PCVK2,-85.9702226610,-85.7329443720,37.3034451310,37.4619092050,OHRFC,"05110001",LMK,SGRN,PCVK2,d,BACON CREEK NEAR PRICEVILLE KY,"03311000","0"
"0","582",GLHK2,-85.3561517620,-84.6319869179,37.0571575760,37.4868905250,OHRFC,"05110001",LMK,SGRN,GRLK2,d,GREEN RIVER LAKE NEAR CAMPBELLSVILLE KY,"03306000","0"
"0","583",DUNK2,-86.7419355260,-86.4086020340,37.4552972620,37.7270786170,OHRFC,"05110004",PAH,SGRN,DUNK2,f,ROUGH RIVER NEAR DUNDEE KY,"03319000","0"
"0","584",BRRK2,-86.1345540100,-85.6391458550,36.7306230360,37.0560608500,OHRFC,"05110002",LMK,SGRN,BRRK2,d,BARREN RIVER LAKE NEAR FINNEY KY,"03313000","0"
"0","585",SPTK2,-87.6939212440,-86.6347000050,37.3963575960,37.8848634960,OHRFC,"05110005",PAH,SGRN,SPTK2,d,SPOTTSVILLE,"03321500","0"
