OBJECTID,ID,NAME,CWA,RFC,LON,LAT
"7123",SATI1,ST MARIES R NR SANTA,,NWRFC,-116.30600000000,47.04880000000
"7124",LSDW1,LITTLE SPOKANE RIV AT DARTFORT,,NWRFC,-117.32600000000,47.97940000000
"7125",HAGW1,HANGMAN CREEK AT SPOKANE,,NWRFC,-117.13800000000,47.36740000000
"7126",COEI1XL,COEUR D'ALENE LAKE - LOWER ZONE,,NWRFC,-116.60900000000,47.37320000000
"7127",COEI1XU,COEUR D'ALENE LAKE - UPPER ZONE,,NWRFC,-116.42700000000,47.26730000000
"7128",CLDI1L,ST JOE R AT CALDER - LOWER ZONE,,NWRFC,-115.92500000000,47.25020000000
"7129",CLDI1U,ST JOE R AT CALDER - UPPER ZONE,,NWRFC,-115.65600000000,47.18440000000
"7130",CTLI1XL,COEURD'ALENE RIVER AT CATALDO - LOWER ZONE,,NWRFC,-116.13200000000,47.51700000000
"7131",CTLI1XU,COEURD'ALENE RIVER AT CATALDO - UPPER ZONE,,NWRFC,-115.98400000000,47.48060000000
"7132",ENVI1XL,COEUR D'ALENE R AT ENAVILLE - LOWER ZONE,,NWRFC,-116.16800000000,47.67990000000
"7133",ENVI1XU,PRICHARD AT COEURD'ALENE RVR - UPPER ZONE,,NWRFC,-116.09100000000,47.71950000000
"7134",PRCI1L,PRICHARD AT COEURD'ALENE RVR - LOWER ZONE,,NWRFC,-116.15200000000,47.83760000000
"7135",PRCI1U,PRICHARD AT COEURD'ALENE RVR - UPPER ZONE,,NWRFC,-116.21500000000,47.89130000000
"7136",WHBI1XL,SALMON R AT WHITEBIRD - LOWER ZONE,,NWRFC,-115.17100000000,45.32640000000
"7137",WHBI1XU,SALMON R AT WHITEBIRD - UPPER ZONE,,NWRFC,-114.96000000000,45.12360000000
"7138",RIGI1L,RIGGINS LITTLE SALMON - LOWER ZONE,,NWRFC,-116.32800000000,45.13900000000
"7139",RIGI1U,RIGGINS LITTLE SALMON - UPPER ZONE,,NWRFC,-116.32100000000,45.16140000000
"7140",MIDI1L,MIDDLE FORK SALMON - LOWER ZONE,,NWRFC,-115.22100000000,44.61380000000
"7141",MIDI1U,MIDDLE FORK SALMON - UPPER ZONE,,NWRFC,-115.22000000000,44.58390000000
"7142",LERI1L,LEMHI R NEAR LEMHI - LOWER ZONE,,NWRFC,-113.46100000000,44.71500000000
"7143",LERI1U,LEMHI R NEAR LEMHI - UPPER ZONE,,NWRFC,-113.41900000000,44.65870000000
"7144",SMNI1L,SALMON RIVER AT SALMON - LOWER ZONE,,NWRFC,-114.16000000000,44.52510000000
"7145",SMNI1U,SALMON RIVER AT SALMON - UPPER ZONE,,NWRFC,-114.35300000000,44.30830000000
"7146",SPDI1X,CLEARWATER R AT SPALDING - LOCAL,,NWRFC,-116.58600000000,46.53520000000
"7147",DWRI1IL,DWORSHAK RESERVOIR - LOWER ZONE,,NWRFC,-115.77100000000,46.74380000000
"7148",DWRI1IU,DWORSHAK RESERVOIR - UPPER ZONE,,NWRFC,-115.33000000000,46.77530000000
"7149",ORFI1XL,CLEARWATER R AT OROFINO - LOWER ZONE,,NWRFC,-115.97500000000,46.28680000000
"7150",ORFI1XU,CLEARWATER R AT OROFINO - UPPER ZONE,,NWRFC,-115.66300000000,46.13390000000
"7151",STII1L,SF CLEARWATER RIVER AT STITES - LOWER ZONE,,NWRFC,-115.88400000000,45.91780000000
"7152",STII1U,SF CLEARWATER RIVER AT STITES - UPPER ZONE,,NWRFC,-115.62000000000,45.75460000000
"7153",LOCI1L,LOCHSA RIV NR LOWELL - LOWER ZONE,,NWRFC,-115.21800000000,46.36760000000
"7154",LOCI1U,LOCHSA RIV NR LOWELL - UPPER ZONE,,NWRFC,-114.79200000000,46.43950000000
"7155",SELI1L,SELWAY RIVER NEAR LOWELL - LOWER ZONE,,NWRFC,-114.98800000000,46.03760000000
"7156",SELI1U,SELWAY RIVER NEAR LOWELL - UPPER ZONE,,NWRFC,-114.83400000000,45.95200000000
"7157",DCDQ2IG,DUNCAN RESERVOIR - GLACIER ZONE,,NWRFC,-116.95800000000,50.67220000000
"7158",DCDQ2IL,DUNCAN RESERVOIR - LOWER ZONE,,NWRFC,-117.02500000000,50.62940000000
"7159",DCDQ2IU,DUNCAN RESERVOIR - UPPER ZONE,,NWRFC,-117.02200000000,50.69500000000
"7160",EASI1L,MOYIE RIVER AT EASTPORT - LOWER ZONE,,NWRFC,-115.97900000000,49.21440000000
"7161",EASI1U,MOYIE RIVER AT EASTPORT - UPPER ZONE,,NWRFC,-115.99700000000,49.22940000000
"7162",FISM8L,FISHER RIV NR LIBBY - LOWER ZONE,,NWRFC,-115.14900000000,48.16580000000
"7163",FISM8U,FISHER RIV NR LIBBY - UPPER ZONE,,NWRFC,-115.19800000000,48.14970000000
"7164",LEOI1XL,KOOTENAI RIV AT LEONIA - LOWER ZONE,,NWRFC,-115.69200000000,48.40260000000
"7165",LEOI1XU,KOOTENAI RIV AT LEONIA - UPPER ZONE,,NWRFC,-115.76500000000,48.38470000000
"7166",QBYQ2XL,KOOTENAY L AT QUEENSBAY - LOWER ZONE,,NWRFC,-116.68400000000,49.37330000000
"7167",QBYQ2XU,KOOTENAY L AT QUEENSBAY - UPPER ZONE,,NWRFC,-116.84800000000,49.68660000000
"7168",SLCQ2L,SLOCAN RIV NR CRESCENT VALLEY - LOWER ZONE,,NWRFC,-117.51500000000,49.84150000000
"7169",SLCQ2U,SLOCAN RIV NR CRESCENT VALLEY - UPPER ZONE,,NWRFC,-117.53400000000,49.87400000000
"7170",TRYM8L,YAAK RIVER NR TROY - LOWER ZONE,,NWRFC,-115.74000000000,48.84800000000
"7171",TRYM8U,YAAK RIVER NR TROY - UPPER ZONE,,NWRFC,-115.74700000000,48.90890000000
"7172",MACI1X,BIG LOST R AT MACKAY - LOCAL,,NWRFC,-113.86300000000,44.05450000000
"7173",PHLO3,POWDER RIVER NR SUMPTER,,NWRFC,-118.14400000000,44.74400000000
"7174",WSRI1XL,WEISER RIVER NEAR WEISER - LOWER ZONE,,NWRFC,-116.59400000000,44.46020000000
"7175",WSRI1XU,WEISER RIVER NEAR WEISER - UPPER ZONE,,NWRFC,-116.52700000000,44.61470000000
"7176",PWDO3X,POWDER RIVER AT BAKER - LOCAL,,NWRFC,-117.84600000000,44.67050000000
"7177",PRPI1X,PAYETTE RIVER NR PAYETTE - LOCAL,,NWRFC,-116.61700000000,44.02990000000
"7178",PRLI1L,SF PAYETTE RIVER AT LOWMAN - LOWER ZONE,,NWRFC,-115.40600000000,44.12950000000
"7179",PRLI1U,SF PAYETTE RIVER AT LOWMAN - UPPER ZONE,,NWRFC,-115.25500000000,44.14650000000
"7180",MAGI1XL,MAGIC DM&RES-BIG WOOD RICHFLD - LOWER ZONE,,NWRFC,-114.72100000000,43.32420000000
"7181",MAGI1XU,MAGIC DM&RES-BIG WOOD RICHFLD - UPPER ZONE,,NWRFC,-114.63400000000,43.42730000000
"7182",LWRI1IL,LITL.WOODDM&RESNRCAREY - LOWER ZONE,,NWRFC,-114.00600000000,43.53770000000
"7183",LWRI1IU,LITL.WOODDM&RESNRCAREY - UPPER ZONE,,NWRFC,-113.97600000000,43.65160000000
"7184",HWRI1,BIG LOST R@HOW'L RNCH NR,,NWRFC,-114.03800000000,43.85670000000
"7185",HRSI1XL,PAYETTE R NR HORSESHOE BEND - LOWER ZONE,,NWRFC,-115.97300000000,44.17630000000
"7186",HRSI1XU,PAYETTE R NR HORSESHOE BEND - UPPER ZONE,,NWRFC,-115.85100000000,44.29990000000
"7187",HOTI1L,BRUNEAU RIVER NR HOT SPRINGS - LOWER ZONE,,NWRFC,-115.56800000000,42.35800000000
"7188",HOTI1U,BRUNEAU RIVER NR HOT SPRINGS - UPPER ZONE,,NWRFC,-115.55400000000,41.92680000000
"7189",HALI1L,BIG WOOD RIVER AT HAILEY - LOWER ZONE,,NWRFC,-114.40600000000,43.66250000000
"7190",HALI1U,BIG WOOD RIVER AT HAILEY - UPPER ZONE,,NWRFC,-114.45000000000,43.74610000000
"7191",EMMI1XL,PAYETTE RIVER NEAR EMMETT - LOWER ZONE,,NWRFC,-116.27300000000,44.07240000000
"7192",EMMI1XU,PAYETTE RIVER NEAR EMMETT - UPPER ZONE,,NWRFC,-116.16100000000,44.21420000000
"7193",DEDI1I,DEADWOOD DAM - INFLOW,,NWRFC,-115.63900000000,44.38900000000
"7194",CSDI1IL,NF PAYETTE RIV AT CASCADE - LOWER ZONE,,NWRFC,-116.04600000000,44.78040000000
"7195",CSDI1IU,NF PAYETTE RIV AT CASCADE - UPPER ZONE,,NWRFC,-115.97100000000,44.89040000000
"7196",CAMI1L,WEISER R NR CAMBRIDGE - LOWER ZONE,,NWRFC,-116.48200000000,44.78860000000
"7197",CAMI1U,WEISER R NR CAMBRIDGE - UPPER ZONE,,NWRFC,-116.42100000000,44.81460000000
"7198",HRMI1,GRAYS LAKE OUTLET NR HERMAN,,CBRFC,-111.41500000000,43.04920000000
"7199",LAPO3L,LITTLE DESCHUTES R NR LA PINE - LOWER ZONE,,NWRFC,-121.58300000000,43.54810000000
"7200",LAPO3U,LITTLE DESCHUTES R NR LA PINE - UPPER ZONE,,NWRFC,-121.70500000000,43.44780000000
"7201",SQKO3L,WHYCHUS CREEK - LOWER ZONE,,NWRFC,-121.60900000000,44.21020000000
"7202",SQKO3U,WHYCHUS CREEK - UPPER ZONE,,NWRFC,-121.69500000000,44.14300000000
"7203",PELO3XL,PELTON DAM - LOWER ZONE,,NWRFC,-120.92600000000,44.18630000000
"7204",PELO3XU,PELTON DAM - UPPER ZONE,,NWRFC,-120.72500000000,43.96470000000
"7205",MCMO3,S YAMHILL R AT MCMINNVILLE,,NWRFC,-123.44900000000,45.09070000000
"7206",RIDI1I,RIRIE DAM - INFLOW,,CBRFC,-111.67100000000,43.30180000000
"7207",DARM8L,BITTERROOT R NR DARBY - LOWER ZONE,,NWRFC,-114.10700000000,45.83480000000
"7208",DARM8U,BITTERROOT R NR DARBY - UPPER ZONE,,NWRFC,-114.11600000000,45.77060000000
"7209",WANQ2XL,PEND OREILLE R AT WANETA - LOWER ZONE,,NWRFC,-117.31800000000,48.52800000000
"7210",WANQ2XU,PEND OREILLE R AT WANETA - UPPER ZONE,,NWRFC,-117.28700000000,48.73070000000
"7211",WEII1XL,SNAKE RIVER AT WEISER - LOWER ZONE,,NWRFC,-117.33300000000,44.21620000000
"7212",WEII1XU,SNAKE RIVER AT WEISER - UPPER ZONE,,NWRFC,-117.68300000000,44.36660000000
"7213",SNYI1XL,SNAKE RIVER NR NYASSA - LOWER ZONE,,NWRFC,-116.90000000000,43.48460000000
"7214",SNYI1XU,SNAKE RIVER NR NYASSA - UPPER ZONE,,NWRFC,-116.87900000000,43.20420000000
"7215",ANAW1XL,SNAKE RIVER NR ANATONE - LOWER ZONE,,NWRFC,-116.82100000000,45.83270000000
"7216",ANAW1XU,SNAKE RIVER NR ANATONE - UPPER ZONE,,NWRFC,-116.79300000000,45.67640000000
"7217",HOPW1,PALOUSE RIV AT HOOPER (HEADWATER),,NWRFC,-117.51700000000,47.05660000000
"7218",PULW1,SF PALOUSE RIVER AT PULLMAN,,NWRFC,-117.03500000000,46.71800000000
"7219",PLOI1,PALOUSE RIVER NR POTLATCH,,NWRFC,-116.75400000000,46.95350000000
"7220",TRYO3L,GRANDE RONDE RIVER AT TROY - LOWER ZONE,,NWRFC,-117.79200000000,45.55100000000
"7221",TRYO3U,GRANDE RONDE RIVER AT TROY - UPPER ZONE,,NWRFC,-117.78700000000,45.38880000000
"7222",LGNO3L,GRANDE RONDE RIVER AT TROY - LOWER ZONE,,NWRFC,-118.35300000000,45.29870000000
"7223",LGNO3U,GRANDE RONDE RIVER AT TROY - UPPER ZONE,,NWRFC,-118.36500000000,45.15120000000
"7224",IMNO3L,IMNAHA RIVER AT IMNAHA - LOWER ZONE,,NWRFC,-116.88900000000,45.43660000000
"7225",IMNO3U,IMNAHA RIVER AT IMNAHA - UPPER ZONE,,NWRFC,-116.99200000000,45.26910000000
"7226",BRNI1XL,BROWNLEE DAM - LOWER ZONE,,NWRFC,-117.52600000000,44.67180000000
"7227",BRNI1XU,POWDER RIVER AT BAKER - UPPER ZONE,,NWRFC,-117.78900000000,44.70830000000
"7228",VALO3X,MALHEUR RIVER NR VALE - LOCAL,,NWRFC,-117.98100000000,43.58640000000
"7229",BULO3I,BULLY CREEK DAM & RESERVOIR - INFLOW,,NWRFC,-117.81200000000,44.05540000000
"7230",BERO3IL,AGENCY VLY DAM & BEULAH - LOWER ZONE,,NWRFC,-118.19400000000,44.04110000000
"7231",BERO3IU,AGENCY VLY DAM & BEULAH - UPPER ZONE,,NWRFC,-118.31200000000,44.18200000000
"7232",WRMO3IL,WARM SPRINGS RESERVOIR - LOWER ZONE,,NWRFC,-118.48700000000,43.77880000000
"7233",WRMO3IU,WARM SPRINGS RESERVOIR - UPPER ZONE,,NWRFC,-118.60000000000,43.98970000000
"7234",PARI1X,BOISE RIVER AT GLENWOOD BRIDGE - LOCAL,,NWRFC,-116.40800000000,43.60220000000
"7235",LUCI1XL,LUCKY PEAK RESERVOIR - LOWER ZONE,,NWRFC,-115.92800000000,43.76890000000
"7236",LUCI1XU,LUCKY PEAK RESERVOIR - UPPER ZONE,,NWRFC,-115.86100000000,43.85060000000
"7237",ARKI1XL,ARROWROCK DAM - LOWER ZONE,,NWRFC,-115.57500000000,43.69300000000
"7238",ARKI1XU,ARROWROCK DAM - UPPER ZONE,,NWRFC,-115.27100000000,43.84750000000
"7239",ARAI1IL,ANDERSON RANCH DAM - LOWER ZONE,,NWRFC,-115.22500000000,43.50350000000
"7240",ARAI1IU,ANDERSON RANCH DAM - UPPER ZONE,,NWRFC,-114.96300000000,43.64150000000
"7241",OWCO3,SNAKE RIVER NR NYASSA,,NWRFC,-116.99300000000,43.73660000000
"7242",KTFW1L,COLVILLE RIV AT KETTLE FALLS - LOWER ZONE,,NWRFC,-117.79500000000,48.37500000000
"7243",KTFW1U,COLVILLE RIV AT KETTLE FALLS - UPPER ZONE,,NWRFC,-117.72000000000,48.47000000000
"7244",LAUW1XL,KETTLE RIVER AT LAURIER - LOWER ZONE,,NWRFC,-118.49100000000,49.09950000000
"7245",LAUW1XU,KETTLE RIVER AT LAURIER - UPPER ZONE,,NWRFC,-118.47400000000,49.29130000000
"7246",FRYW1L,KETTLE RIVER NR FERRY - LOWER ZONE,,NWRFC,-118.91200000000,49.27570000000
"7247",FRYW1U,KETTLE RIVER NR FERRY - UPPER ZONE,,NWRFC,-118.89700000000,49.52900000000
"7248",ARDQ2XL,COLUMBIA R AT HUGH KEENLEYSIDE - LOWER ZONE,,NWRFC,-117.97000000000,50.28250000000
"7249",ARDQ2XU,COLUMBIA R AT HUGH KEENLEYSIDE - UPPER ZONE,,NWRFC,-117.89300000000,50.48870000000
"7250",ARDQ2XG,COLUMBIA R AT HUGH KEENLEYSIDE - GLACIER ZONE,,NWRFC,-117.64100000000,51.06470000000
"7251",REVQ2XL,REVELSTOKE DAM - LOWER ZONE,,NWRFC,-118.44800000000,51.58170000000
"7252",REVQ2XU,REVELSTOKE DAM - UPPER ZONE,,NWRFC,-118.41900000000,51.61060000000
"7253",REVQ2XG,REVELSTOKE DAM - GLACIER ZONE,,NWRFC,-118.27000000000,51.63210000000
"7254",MCDQ2IL,MICA DAM - LOWER ZONE,,NWRFC,-117.29100000000,51.47680000000
"7255",MCDQ2IU,MICA DAM - UPPER ZONE,,NWRFC,-117.34100000000,51.52520000000
"7256",MCDQ2IG,MICA DAM - GLACIER ZONE,,NWRFC,-117.21500000000,51.47680000000
"7257",CHDW1XL,CHELAN RIVER AT CHELAN - LOWER ZONE,,NWRFC,-120.35100000000,48.04360000000
"7258",CHDW1XU,CHELAN RIVER AT CHELAN - UPPER ZONE,,NWRFC,-120.53800000000,48.16890000000
"7259",CLFW1XL,NACHES RIVER NR CLIFFDEL - LOWER ZONE,,NWRFC,-121.20600000000,46.99300000000
"7260",CLFW1XU,NACHES RIVER NR CLIFFDEL - UPPER ZONE,,NWRFC,-121.29900000000,46.96970000000
"7261",BUDW1IL,BUMPING LAKE - LOWER ZONE,,NWRFC,-121.36200000000,46.80460000000
"7262",BUDW1IU,BUMPING LAKE - UPPER ZONE,,NWRFC,-121.34100000000,46.80930000000
"7263",UMTW1XL,YAKIMA RIVER AT UMTANUM - LOWER ZONE,,NWRFC,-120.52100000000,47.03680000000
"7264",UMTW1XU,YAKIMA RIVER AT UMTANUM - UPPER ZONE,,NWRFC,-120.66600000000,47.15880000000
"7265",HLKW1XL,YAKIMA RIVER NR HORLICK - LOWER ZONE,,NWRFC,-120.94700000000,47.19180000000
"7266",HLKW1XU,YAKIMA RIVER NR HORLICK - UPPER ZONE,,NWRFC,-121.11600000000,47.16560000000
"7267",TNAW1L,TEANAWAY RIVER BLW FORKS - LOWER ZONE,,NWRFC,-120.90300000000,47.30570000000
"7268",TNAW1U,TEANAWAY RIVER BLW FORKS - UPPER ZONE,,NWRFC,-120.90900000000,47.37800000000
"7269",CLUW1IL,CLE ELUM LAKE - LOWER ZONE,,NWRFC,-121.12500000000,47.40030000000
"7270",CLUW1IU,CLE ELUM LAKE - UPPER ZONE,,NWRFC,-121.12800000000,47.46860000000
"7271",EASW1XL,YAKIMA RIVER AT EASTON - LOWER ZONE,,NWRFC,-121.27000000000,47.25260000000
"7272",EASW1XU,YAKIMA RIVER AT EASTON - UPPER ZONE,,NWRFC,-121.26500000000,47.23050000000
"7273",KADW1IL,KACHESS DAM - LOWER ZONE,,NWRFC,-121.24800000000,47.35270000000
"7274",KADW1IU,KACHESS DAM - UPPER ZONE,,NWRFC,-121.27000000000,47.39010000000
"7275",KEDW1IL,KEECHELUS LAKE - LOWER ZONE,,NWRFC,-121.38600000000,47.36130000000
"7276",KEDW1IU,KEECHELUS LAKE - UPPER ZONE,,NWRFC,-121.37000000000,47.39640000000
"7277",PESW1L,WENATCHEE RIVER AT PESHASTIN - LOWER ZONE,,NWRFC,-120.83300000000,47.79590000000
"7278",PESW1U,WENATCHEE RIVER AT PESHASTIN - UPPER ZONE,,NWRFC,-120.90600000000,47.79020000000
"7279",ARDW1L,ENTIAT R NR ARDENVOIR - LOWER ZONE,,NWRFC,-120.51900000000,47.94520000000
"7280",ARDW1U,ENTIAT R NR ARDENVOIR - UPPER ZONE,,NWRFC,-120.61100000000,48.02860000000
"7281",STHW1L,STEHEKIN R AT STEHEKIN - LOWER ZONE,,NWRFC,-120.86300000000,48.38700000000
"7282",STHW1U,STEHEKIN R AT STEHEKIN - UPPER ZONE,,NWRFC,-120.85800000000,48.39210000000
"7283",PATW1XL,METHOW R NR PATEROS - LOWER ZONE,,NWRFC,-120.14000000000,48.29670000000
"7284",PATW1XU,METHOW R NR PATEROS - UPPER ZONE,,NWRFC,-120.34200000000,48.34270000000
"7285",WTHW1L,METHOW R AT WINTHROP - LOWER ZONE,,NWRFC,-120.29400000000,48.62630000000
"7286",WTHW1U,METHOW R AT WINTHROP - UPPER ZONE,,NWRFC,-120.28600000000,48.74260000000
"7287",NITW1XL,SIMILKAMEEN RIV NR NIGHTHAWK - LOWER ZONE,,NWRFC,-119.83600000000,49.07590000000
"7288",NITW1XU,SIMILKAMEEN RIV NR NIGHTHAWK - UPPER ZONE,,NWRFC,-120.05800000000,49.13390000000
"7289",SMKQ2L,SIMILKAMEEN RIV NR HEDLEY - LOWER ZONE,,NWRFC,-120.58000000000,49.50920000000
"7290",SMKQ2U,SIMILKAMEEN RIV NR HEDLEY - UPPER ZONE,,NWRFC,-120.60600000000,49.25020000000
"7291",OKNW1L,OKANOGAN R AT OROVILLE - LOWER ZONE,,NWRFC,-119.48900000000,49.78450000000
"7292",OKNW1U,OKANOGAN R AT OROVILLE - UPPER ZONE,,NWRFC,-119.51500000000,49.77380000000
"7293",UNDW1L,WHITE SALMON R NR UNDERWOOD - LOWER ZONE,,NWRFC,-121.50500000000,45.93030000000
"7294",UNDW1U,WHITE SALMON R NR UNDERWOOD - UPPER ZONE,,NWRFC,-121.60900000000,46.09060000000
"7295",UNDW1G,WHITE SALMON R NR UNDERWOOD - GLACIER ZONE,,NWRFC,-121.50200000000,46.18190000000
"7296",HODO3L,HOOD R AT TUCKER BRIDGE - LOWER ZONE,,NWRFC,-121.65400000000,45.54040000000
"7297",HODO3U,HOOD R AT TUCKER BRIDGE - UPPER ZONE,,NWRFC,-121.65300000000,45.43250000000
"7298",HODO3G,HOOD R AT TUCKER BRIDGE - GLACIER ZONE,,NWRFC,-121.68400000000,45.37640000000
"7299",PITW1L,KLICKITAT R NR PITT - LOWER ZONE,,NWRFC,-121.06500000000,45.95220000000
"7300",PITW1U,KLICKITAT R NR PITT - UPPER ZONE,,NWRFC,-121.21200000000,46.25720000000
"7301",PITW1G,KLICKITAT R NR PITT - GLACIER ZONE,,NWRFC,-121.45600000000,46.22720000000
"7302",SERO3XL,JOHN DAY RIVER AT SERVICE - LOWER ZONE,,NWRFC,-119.56800000000,44.57280000000
"7303",SERO3XU,JOHN DAY RIVER AT SERVICE - UPPER ZONE,,NWRFC,-119.39500000000,44.31970000000
"7304",MONO3L,NF JOHN DAY RIV AT - LOWER ZONE,,NWRFC,-119.11500000000,44.90570000000
"7305",MONO3U,NF JOHN DAY RIV AT - UPPER ZONE,,NWRFC,-118.75200000000,44.83850000000
"7306",JHNO3L,JOHN DAY RIV NR JOHN - LOWER ZONE,,NWRFC,-118.73300000000,44.43870000000
"7307",JHNO3U,JOHN DAY RIV NR JOHN - UPPER ZONE,,NWRFC,-118.64000000000,44.40530000000
"7308",UMAO3X,UMATILLA RIVER NEAR UMATILLA - LOCAL,,NWRFC,-119.06000000000,45.56770000000
"7309",MYKO3,MCKAY CR NR PILOTROCK,,NWRFC,-118.58200000000,45.47260000000
"7310",PDTO3XL,UMATILLA R AT PENDLETON - LOWER ZONE,,NWRFC,-118.53200000000,45.71260000000
"7311",PDTO3XU,UMATILLA R AT PENDLETON - UPPER ZONE,,NWRFC,-118.30800000000,45.53040000000
"7312",GIBO3L,UMATILLA R NR GIBBON - LOWER ZONE,,NWRFC,-118.23100000000,45.71500000000
"7313",GIBO3U,UMATILLA R NR GIBBON - UPPER ZONE,,NWRFC,-118.17100000000,45.68790000000
"7314",TCHW1L,WALLA WALLA RIV NR TOUCHET - LOWER ZONE,,NWRFC,-118.29800000000,46.14460000000
"7315",TCHW1U,WALLA WALLA RIV NR TOUCHET - UPPER ZONE,,NWRFC,-117.97900000000,46.01030000000
"7316",KIOW1XL,YAKIMA RIVER AT KIONA - LOWER ZONE,,NWRFC,-120.29200000000,46.29900000000
"7317",KIOW1XU,YAKIMA RIVER AT KIONA - UPPER ZONE,,NWRFC,-120.81100000000,46.19370000000
"7318",PARW1XL,YAKIMA RIVER NR PARKER - LOWER ZONE,,NWRFC,-120.54200000000,46.68430000000
"7319",PARW1XU,YAKIMA RIVER NR PARKER - UPPER ZONE,,NWRFC,-121.02600000000,46.61740000000
"7320",NACW1XL,NACHES RIVER NR NACHES - LOWER ZONE,,NWRFC,-120.99800000000,46.77630000000
"7321",NACW1XU,NACHES RIVER NR NACHES - UPPER ZONE,,NWRFC,-121.14800000000,46.77030000000
"7322",RILW1IL,RIMROCK LAKE NR RIMROCK - LOWER ZONE,,NWRFC,-121.25400000000,46.60550000000
"7323",RILW1IU,RIMROCK LAKE NR RIMROCK - UPPER ZONE,,NWRFC,-121.30700000000,46.58340000000
"7324",RILW1IG,RIMROCK LAKE NR RIMROCK - GLACIER ZONE,,NWRFC,-121.37600000000,46.51240000000
"7325",MODO3XU,DESCHUTES R AT MOODY NR - UPPER ZONE,,NWRFC,-121.25500000000,44.87230000000
"7326",MODO3XL,DESCHUTES R AT MOODY NR - LOWER ZONE,,NWRFC,-121.10400000000,45.02220000000
"7327",LYDM8IL,LIBBY DAM - LOWER ZONE,,NWRFC,-115.45000000000,49.51510000000
"7328",LYDM8IM,LIBBY DAM - MIDDLE ZONE,,NWRFC,-115.52000000000,49.94350000000
"7329",LYDM8IU,LIBBY DAM - UPPER ZONE,,NWRFC,-115.59300000000,50.44600000000
"7330",KTCW1,YAKIMA RIVER AT UMTANUM,,NWRFC,-120.50000000000,46.99910000000
"7331",ARGW1U,NF STILLAGUAMISH NR ARLINGTON - UPPER ZONE,,NWRFC,-121.74600000000,48.30080000000
"7332",ARGW1L,NF STILLAGUAMISH NR ARLINGTON - LOWER ZONE,,NWRFC,-121.80800000000,48.30670000000
"7333",SRPW1X,SOUTH FORK SKOKOMISH RIVER NEAR UNION - LOCAL,,NWRFC,-123.28300000000,47.34650000000
"7334",WYDW1IL,WYNOOCHEE DAM AND LAKE - LOWER ZONE,,NWRFC,-123.56900000000,47.45050000000
"7335",WYDW1IU,WYNOOCHEE DAM AND LAKE - UPPER ZONE,,NWRFC,-123.55300000000,47.49410000000
"7336",SPEW1L,S PRAIRIE RIV AT S PRAIRIE - LOWER ZONE,,NWRFC,-121.98100000000,47.09530000000
"7337",SPEW1U,S PRAIRIE RIV AT S PRAIRIE - UPPER ZONE,,NWRFC,-121.89100000000,47.04560000000
"7338",SATW1,SATSOP R NEAR SATSOP,,NWRFC,-123.44400000000,47.21880000000
"7339",PUYW1X,PUYALLUP RI AT PUYALLUP - LOCAL,,NWRFC,-122.13800000000,47.14650000000
"7340",ORTW1L,PUYALLUP RIVER NEAR ORTING - LOWER ZONE,,NWRFC,-122.09300000000,46.94680000000
"7341",ORTW1U,PUYALLUP RIVER NEAR ORTING - UPPER ZONE,,NWRFC,-121.91300000000,46.86680000000
"7342",ORTW1G,PUYALLUP RIVER NEAR ORTING - GLACIER ZONE,,NWRFC,-121.82200000000,46.86920000000
"7343",NISW1L,NISQUALLY RIVER NEAR NATIONAL - LOWER ZONE,,NWRFC,-121.94600000000,46.73260000000
"7344",NISW1U,NISQUALLY RIVER NEAR NATIONAL - UPPER ZONE,,NWRFC,-121.86800000000,46.74780000000
"7345",NISW1G,NISQUALLY RIVER NEAR NATIONAL - GLACIER ZONE,,NWRFC,-121.77500000000,46.82930000000
"7346",NEWW1L,NEWAUKUM R NEAR CHEHALIS - LOWER ZONE,,NWRFC,-122.74900000000,46.62360000000
"7347",NEWW1U,NEWAUKUM R NEAR CHEHALIS - UPPER ZONE,,NWRFC,-122.57400000000,46.68440000000
"7348",MNSW1X,WYNOOCHEE R NEAR MONTESANO - LOCAL,,NWRFC,-123.65400000000,47.22490000000
"7349",MMRW1IL,MUD MOUNTAIN DAM - LOWER ZONE,,NWRFC,-121.70200000000,47.11550000000
"7350",MMRW1IU,MUD MOUNTAIN DAM - UPPER ZONE,,NWRFC,-121.59900000000,47.01390000000
"7351",MMRW1IG,MUD MOUNTAIN DAM - GLACIER ZONE,,NWRFC,-121.66000000000,46.90110000000
"7352",MKNW1X,NISQUALLY R AT MCKENNA - LOCAL,,NWRFC,-122.27700000000,46.86640000000
"7353",MCMW1L,MINERAL CREEK NEAR MINERAL - LOWER ZONE,,NWRFC,-122.10700000000,46.67270000000
"7354",MCMW1U,MINERAL CREEK NEAR MINERAL - UPPER ZONE,,NWRFC,-122.05800000000,46.64570000000
"7355",FFXW1L,CARBON RIVER NEAR FAIRFAX - LOWER ZONE,,NWRFC,-121.93900000000,46.99140000000
"7356",FFXW1U,CARBON RIVER NEAR FAIRFAX - UPPER ZONE,,NWRFC,-121.83400000000,46.97480000000
"7357",FFXW1G,CARBON RIVER NEAR FAIRFAX - GLACIER ZONE,,NWRFC,-121.77900000000,46.90170000000
"7358",DSRW1,DESCHUTES R NEAR RAINIER,,NWRFC,-122.48400000000,46.78500000000
"7359",DOTW1,CHEHALIS RIVER NEAR DOTY,,NWRFC,-123.30500000000,46.50420000000
