OBJECTID	ID	NAME	CWA	RFC	LON	LAT	MINLON	MAXLON	MINLAT	MAXLAT
8060	GLDO1	Paint Creek near Greenfield	ILN	OHRFC	-83.4922	39.6121	-83.63064	-83.31226	39.3576	39.90919
8061	CMMO1	Scioto River near Commercial Point OH	ILN	OHRFC	-83.0473	39.8673	-83.18596	-82.89902	39.75342	39.97918
8062	MSTO1	Deer Creek at Mount Sterling	ILN	OHRFC	-83.4016	39.8553	-83.59951	-83.201	39.69234	40.03917
8063	DUBO1	Scioto River below O'Shaughnessy Dam near Dulin	ILN	OHRFC	-83.3048	40.361	-83.66407	-83.0792	40.12405	40.50099
8064	KLBO1	Alum Creek near Kilbourne Oh	ILN	OHRFC	-82.8705	40.4261	-82.97905	-82.78439	40.32937	40.55746
8065	NBKO1	NORTH BRANCH LAKE	CLE	OHRFC	-82.6495	40.5462	-82.74773	-82.55067	40.46982	40.63729
8066	DELO1	Delaware Dcp	ILN	OHRFC	-82.9611	40.5218	-83.15167	-82.6805	40.33294	40.69181
8067	MKLK2	OHIO RIVER AT MARKLAND DAM NEAR WARSAW KY	ILN	OHRFC	-84.839	39.0938	-85.19542	-84.38302	38.67958	39.52899
8068	DFNO1	MAUMEE R NR DEFIANCE OH	IWX	OHRFC	-84.284	41.1851	-84.5267	-84.11157	41.04816	41.33929
8069	BWGK2	BARREN RIVER AT BOWLING GREEN KY	LMK	OHRFC	-86.2419	36.8766	-86.45963	-86.05912	36.67821	37.03051
8070	HAZK2	NORTH FORK KENTUCKY RIVER AT HAZARD KY	JKL	OHRFC	-82.9583	37.1327	-83.24542	-82.62351	36.93719	37.2946
8071	BELT1	HARPETH RIVER AT BELLEVUE TN	OHX	OHRFC	-86.9074	35.9231	-87.10934	-86.72204	35.75893	36.09775
8072	FRAT1	HARPETH RIVER AT FRANKLIN TN	OHX	OHRFC	-86.7007	35.8272	-86.91423	-86.49959	35.68351	35.96082
8073	MUGT1	WEST FORK STONES RIVER AT MURFREESBORO TN	OHX	OHRFC	-86.3795	35.7425	-86.55119	-86.20346	35.59951	35.9331
8074	LAST1	EAST FORK STONES RIVER NEAR LASCASSAS TN	OHX	OHRFC	-86.1671	35.8305	-86.35703	-85.92391	35.64153	36.01121
8075	MCGT1	COLLINS RIVER NEAR MCMINNVILLE TN	OHX	OHRFC	-85.7815	35.5553	-86.14379	-85.44333	35.29332	35.81378
8076	CEHT1S	CANEY FORK NEAR ROCK ISLAND TN	OHX	OHRFC	-85.4311	35.7703	-85.99593	-85.05257	35.50639	36.07231
8077	JAGT1	East Fork Obey River near Jamestown	OHX	OHRFC	-85.0869	36.2515	-85.2762	-84.90812	36.02275	36.47138
8078	CFKT1	Clear Fork near Robbins TN	JKL	OHRFC	-84.7769	36.299	-85.04585	-84.52153	36.16039	36.44878
8079	NRVT1	New River at New River	JKL	OHRFC	-84.4052	36.3047	-84.60784	-84.20547	36.07519	36.53746
8080	SXTK2	Clear Fork at Saxton	JKL	OHRFC	-84.0674	36.5306	-84.37554	-83.75971	36.35622	36.68759
8081	FFYK2W	SOUTH FORK SALINE RIVER NR CARRIER MILLS	PAH	OHRFC	-88.8484	37.6167	-89.03727	-88.65542	37.49357	37.73978
8082	SMLI2	SMITHLAND DAM	PAH	OHRFC	-88.5945	37.3554	-88.87482	-88.30077	37.101	37.60292
8083	SHNP1	Oswayo Creek at Shinglehouse	CTP	OHRFC	-78.0501	41.9161	-78.22458	-77.90071	41.81708	42.00763
8084	MDLK2	Yellow Creek near Middlesboro	JKL	OHRFC	-83.7625	36.6094	-83.87517	-83.6464	36.52391	36.69564
8085	PVLK2	Cumberland R. @Pinville(Pine St. BRG)	JKL	OHRFC	-83.5711	36.7658	-83.92665	-83.31898	36.58582	36.93484
8086	MNLK2	Martins Fork near Smith	JKL	OHRFC	-83.273	36.7392	-83.54621	-83.07856	36.64465	36.85463
8087	LYLK2	Cumberland R. Nr. Harlan(LOYALL)	JKL	OHRFC	-83.1692	36.8459	-83.40381	-82.85002	36.70449	36.96621
8088	CMBK2	Poor Fork at Cumberland	JKL	OHRFC	-82.8562	37.0113	-83.02199	-82.69663	36.89005	37.13538
8089	PICV2	Pound River Above Indian Creek @ Pound	RLX	OHRFC	-82.6532	37.0816	-82.74445	-82.58445	37.01151	37.17182
8090	PBCV2	Pound R bl bold camp ck	RLX	OHRFC	-82.5795	37.0845	-82.64938	-82.5049	36.99367	37.16295
8091	CNRV2	Cranes Nest River near Clintwood	RLX	OHRFC	-82.5031	37.0532	-82.60935	-82.3871	36.92272	37.16148
8092	HAIV2	Russell Fork at Haysi VA	RLX	OHRFC	-82.2527	37.1048	-82.49217	-81.99396	36.93546	37.28843
8093	BIGV2	Levisa Fork at Big Rock VA	RLX	OHRFC	-82.0002	37.2505	-82.25833	-81.72002	37.08404	37.4263
8094	BRSW2	Dry Fork at Beartown WV	RLX	OHRFC	-81.6648	37.2697	-81.89971	-81.45195	37.09762	37.41665
8095	HENW2	Dry Fork at Hendricks	PBZ	OHRFC	-79.5685	38.8943	-79.79645	-79.27802	38.6399	39.10648
8096	BWRW2	Blackwater River at Davis WV	PBZ	OHRFC	-79.4025	39.112	-79.51342	-79.27315	38.97613	39.2347
8097	PSNW2	Cheat River near Parsons	PBZ	OHRFC	-79.5598	39.115	-79.72952	-79.42776	39.01018	39.23019
8098	ROWW2	Rowlesburg	PBZ	OHRFC	-79.6658	39.2245	-79.85725	-79.4665	39.07888	39.38538
8099	OAKM2	Youghiogheny River near Oakland	PBZ	OHRFC	-79.4501	39.3723	-79.58975	-79.25645	39.21642	39.52138
8100	DCRM2	Deep Creek below Deep Creek Lake	PBZ	OHRFC	-79.3055	39.5116	-79.41429	-79.1887	39.41445	39.63904
8101	GNTM2	Casselman River at Grantsville MD	CTP	OHRFC	-79.197	39.6444	-79.30569	-79.08207	39.5251	39.77819
8102	MAKP1	Casselman River at Markleton	CTP	OHRFC	-79.072	39.8604	-79.28987	-78.85994	39.63282	40.08098
8103	BISI2	NORTH FORK VERMILION RIVER NEAR BISMARCK IL	ILX	OHRFC	-87.5724	40.4145	-87.80869	-87.37625	40.24789	40.58934
8104	DNVI2W	SALT FORK NEAR ST. JOSEPH	ILX	OHRFC	-88.0734	40.2538	-88.233	-87.90958	40.11292	40.41548
8105	DNVI2	VERMILION RIVER NEAR DANVILLE	ILX	OHRFC	-87.9464	40.1206	-88.33891	-87.55542	39.95042	40.33662
8106	GOLI2	OHIO RIVER AT DAM 51 AT GOLCONDA IL	PAH	OHRFC	-88.322	37.4406	-88.63708	-87.96927	37.23474	37.64458
8107	FFYK2	DAM 50 AT FORDS FERRY	PAH	OHRFC	-87.9093	37.4501	-88.45889	-87.46331	37.12979	37.76542
8108	ONYK2	TRADEWATER RIVER AT OLNEY	PAH	OHRFC	-87.6576	37.1096	-87.92769	-87.45073	36.92695	37.25708
8109	OLNN6	Olean	BUF	OHRFC	-78.2715	42.0327	-78.56625	-77.93392	41.86098	42.21162
8110	OLNN6N	Olean ck nr Olean	BUF	OHRFC	-78.3966	42.2834	-78.6057	-78.18568	42.09208	42.46488
8111	NMCI3	EEL RIVER AT NORTH MANCHESTER IND.	IWX	OHRFC	-85.5113	41.1252	-85.85385	-85.13068	40.91292	41.34487
8112	OWGI3	TIPPECANOE RIVER AT OSWEGO IND	IWX	OHRFC	-85.628	41.2715	-85.82089	-85.42453	41.15875	41.3743
8113	ORAI3	TIPPECANOE RIVER NEAR ORA IN	IWX	OHRFC	-86.1072	41.1553	-86.58449	-85.62625	40.90458	41.3677
8114	GRYV2	LITTLE RIVER AT GRAYSONTOWN VA	RNK	OHRFC	-80.3607	36.9606	-80.64541	-80.08458	36.77746	37.1072
8115	ALSV2	NEW RIVER AT ALLISONIA VA	RNK	OHRFC	-80.9684	36.8371	-81.41256	-80.6652	36.62907	37.03207
8116	PCBO1	Deer Creek nr Pancoastburg OH	ILN	OHRFC	-83.2711	39.6602	-83.35792	-83.19123	39.5524	39.7627
8117	WOSO1	KILLBUCK C NR WOOSTER OH	CLE	OHRFC	-81.9655	40.8854	-82.1198	-81.76111	40.68116	41.11342
8118	WLWK2	KENTUCKY R AT LOCK 13 WILLOW KY	JKL	OHRFC	-83.8228	37.4724	-83.92638	-83.69709	37.302	37.64451
8119	HANO1	Hannibal Dam	PBZ	OHRFC	-80.7524	39.7504	-81.24921	-80.35656	39.57574	39.8815
8120	MRTO1	MARIETTA	RLX	OHRFC	-81.494	39.5397	-82.05219	-81.07208	39.22958	39.88659
8121	RNOO1	WILLOW ISLAND	RLX	OHRFC	-80.848	39.5217	-81.25375	-80.44727	39.30703	39.70292
8122	NLLO1W	KOKOSING R AT MILLWOOD OH	CLE	OHRFC	-82.4106	40.4161	-82.73528	-82.18608	40.24388	40.60251
8123	DLLO1	LICKING R BL DILLON DAM NR DILLON FALLS OH	PBZ	OHRFC	-82.2472	40.094	-82.42968	-81.99388	39.93913	40.30573
8124	MCCO1	MUSKINGUM R AT MCCONNELSVILLE OH	RLX	OHRFC	-82.0763	39.8335	-82.43879	-81.72328	39.61663	40.01212
8125	REEO1	Big Walnut Creek at Rees Oh	ILN	OHRFC	-82.8404	39.9971	-82.98867	-82.69113	39.82629	40.16708
8126	CSCO1	Central College	ILN	OHRFC	-82.85	40.2214	-82.94807	-82.68753	40.07861	40.38239
8127	ENTO1	ENTERPRISE	RLX	OHRFC	-82.4574	39.7149	-82.80596	-82.12238	39.50552	39.88437
8128	ASVO1	Walnut Creek at Ashville OH	ILN	OHRFC	-82.7412	39.8186	-82.98394	-82.4094	39.62897	40.01508
8129	SBYO1	Big Walnut Creek at Sunbury	ILN	OHRFC	-82.7776	40.3301	-82.87385	-82.68725	40.14904	40.55699
8130	KRKO1	S F LICKING R NR KIRKERSVILLE OH	ILN	OHRFC	-82.69	40.0117	-82.78242	-82.57853	39.91894	40.11659
8131	BCKO1	BUCKEYE LAKE	ILN	OHRFC	-82.4579	39.9088	-82.56117	-82.37646	39.83501	39.98462
8132	BCKO1W	BUCKEYE LAKE West	ILN	OHRFC	-82.5965	39.9292	-82.67515	-82.50704	39.87133	39.98337
8133	RCNO1	Raccoon Creek below Wilson Street at Newark, OH	ILN	OHRFC	-82.4965	40.0661	-82.58639	-82.38531	40.01619	40.12663
8134	ISVO1	S F LICKING R AT I-70	ILN	OHRFC	-82.5647	39.9667	-82.68428	-82.46238	39.8889	40.05416
8135	NMSO1	North Fork Licking River at E. Main St. at Newark, OH	ILN	OHRFC	-82.4983	40.1622	-82.66637	-82.35166	40.03817	40.26587
8136	UTCO1	North Fork Licking River at Utica, OH	ILN	OHRFC	-82.5838	40.2787	-82.76058	-82.37503	40.14458	40.39718
8137	NEAO1	LICKING R NR NEWARK OH	ILN	OHRFC	-82.3849	40.0529	-82.48648	-82.31246	39.99223	40.12021
8138	GRNO1	Raccoon Cr nr Granville OH	ILN	OHRFC	-82.6536	40.1184	-82.76496	-82.52848	40.00204	40.24555
8139	SFHO1	South Fork Licking River at Heath, OH	ILN	OHRFC	-82.4569	40.0031	-82.62956	-82.30762	39.91907	40.06628
8140	CKVT1	CUMBERLAND RIVER AT CLARKSVILLE TN	OHX	OHRFC	-87.2963	36.3667	-87.4954	-87.0371	36.14082	36.54952
8141	BARK2E	LOWER LITTLE RIVER	PAH	OHRFC	-87.736	36.8993	-87.99542	-87.4919	36.72448	37.0977
8142	CKVT1N	LOWER RED RIVER	OHX	OHRFC	-87.3764	36.6515	-87.77921	-87.07417	36.42272	36.9129
8143	BEEO1	S F LICKING R NR HEBRON OH	ILN	OHRFC	-82.4982	39.9747	-82.61189	-82.41555	39.90752	40.02775
8144	PIQO1	Great Miami River at Piqua OH	ILN	OHRFC	-84.2019	40.2123	-84.34432	-84.05507	40.12469	40.31933
8145	SIDO1	G MIAMI R AT SIDNEY OH	ILN	OHRFC	-83.9287	40.393	-84.21964	-83.62389	40.11725	40.66132
8146	EAGO1N	MAD R NR URBANA OH	ILN	OHRFC	-83.7375	40.2384	-83.95511	-83.58508	40.08629	40.41335
8147	EAGO1	MAD R AT ST PARIS PIKE AT EAGLE CITY OH	ILN	OHRFC	-83.8333	40.0843	-84.00263	-83.60539	39.93589	40.20602
8148	CJBO1	CJ BROWN RESERVOIR	ILN	OHRFC	-83.6706	40.0328	-83.79143	-83.54744	39.92538	40.1602
8149	SGFO1	MAD R NR SPRINGFIELD OH	ILN	OHRFC	-83.7536	39.9316	-83.93818	-83.53653	39.80886	40.02962
8150	LLMO1N	L MIAMI R NR OLDTOWN OH	ILN	OHRFC	-83.7419	39.836	-83.97802	-83.52973	39.72245	39.94901
8151	MRDO1	MAD R NR DAYTON OH (HUFFMAN DAM)	ILN	OHRFC	-83.9846	39.8903	-84.14735	-83.8168	39.74857	40.09099
8152	TAYO1	G MIAMI R AT TAYLORSVILLE OH	ILN	OHRFC	-84.1132	40.0271	-84.32694	-83.93591	39.85081	40.20904
8153	TRYO1	G MIAMI R AT TROY OH	ILN	OHRFC	-84.1986	40.1242	-84.31963	-84.02931	40.01888	40.23241
8154	LOCO1	LORAMIE C AT LOCKINGTON OH	ILN	OHRFC	-84.3023	40.2782	-84.46069	-84.15037	40.16606	40.40788
8155	LOCO1N	LORAMIE C NR NEWPORT	ILN	OHRFC	-84.3499	40.3788	-84.61938	-84.07798	40.27558	40.51123
8156	PLLO1	STILLWATER R AT PLEASANT HILL OH	ILN	OHRFC	-84.5317	40.1741	-84.79797	-84.26875	39.94915	40.33479
8157	PLLO1S	GREENVILLE C NR BRADFORD OH	ILN	OHRFC	-84.6976	40.0831	-84.93298	-84.40274	39.94015	40.22213
8158	ENGO1	STILLWATER R AT ENGLEWOOD OH	ILN	OHRFC	-84.3713	39.9639	-84.57378	-84.19612	39.84655	40.08371
8159	GERO1N	TWIN C NR INGOMAR OH	ILN	OHRFC	-84.5787	39.8573	-84.75414	-84.41157	39.68327	40.01562
8160	DTNO1	G MIAMI R AT DAYTON OH	ILN	OHRFC	-84.1787	39.8235	-84.33397	-84.04921	39.71471	39.92458
8161	MBGO1N	Great Miami River at Miamisburg OH North	ILN	OHRFC	-84.3441	39.8257	-84.49884	-84.20739	39.72414	39.91969
8162	MBGO1	Great Miami River at Miamisburg Oh	ILN	OHRFC	-84.2743	39.7029	-84.464	-84.11955	39.55891	39.84473
8163	LLMO1	L MIAMI R NR SPRING VALLEY OH	ILN	OHRFC	-84.018	39.6951	-84.20353	-83.78224	39.54164	39.83427
8164	WLFO1	MASSIES C AT WILBERFORCE OH	ILN	OHRFC	-83.7305	39.7519	-83.90632	-83.58104	39.68344	39.82613
8165	CCLO1N	CAESAR C NR XENIA	ILN	OHRFC	-83.7786	39.6628	-83.92267	-83.63822	39.58247	39.74692
8166	CCLO1S	ANDERSON F NR NEW BURLINGTON	ILN	OHRFC	-83.7621	39.5332	-83.93803	-83.60919	39.37882	39.64531
8167	KIMO1E	TODD F NR ROACHESTER OH	ILN	OHRFC	-83.8727	39.4083	-84.11781	-83.65018	39.28517	39.55025
8168	CCLO1	CAESAR C NR WELLMAN OH  DAM	ILN	OHRFC	-83.9635	39.5363	-84.09998	-83.77689	39.37424	39.67835
8169	BHDO1N	E F L MIAMI R AT WILLIAMSBURG OH	ILN	OHRFC	-83.8647	39.2121	-84.1086	-83.63297	39.02251	39.38784
8170	PERO1	E F L MIAMI R AT PERINTOWN OH	ILN	OHRFC	-84.1272	39.1412	-84.30905	-83.92056	38.98526	39.31281
8171	MLGO1	L MIAMI R AT MILFORD OH	ILN	OHRFC	-84.2409	39.2543	-84.41706	-84.03223	39.14187	39.37987
8172	KIMO1	KINGS MILLS	ILN	OHRFC	-84.139	39.4248	-84.38724	-83.88934	39.23201	39.65587
8173	HAMO1	G MIAMI R AT HAMILTON OH (USGS)	ILN	OHRFC	-84.4451	39.4775	-84.65023	-84.22921	39.31811	39.63604
8174	MIAO1	MIAMITOWN	ILN	OHRFC	-84.6963	39.3735	-84.91466	-84.48566	39.1317	39.66323
8175	HAMO1W	FOURMILE C NR HAMILTON OH	ILN	OHRFC	-84.6983	39.6285	-84.8773	-84.51054	39.40942	39.8903
8176	GERO1	TWIN C NR GERMANTOWN OH	ILN	OHRFC	-84.501	39.686	-84.62997	-84.37291	39.58223	39.87457
8177	ALPI3	WHITEWATER RIVER NEAR ALPINE IN	ILN	OHRFC	-85.0973	39.8531	-85.33714	-84.80932	39.55828	40.11945
8178	ABTI3	EAST FORK WHITEWATER RIVER AT ABINGTON IN	ILN	OHRFC	-84.8454	39.8664	-85.02914	-84.66612	39.69784	40.06295
8179	BKVI3	EAST FORK WHITEWATER RIVER AT BROOKVILLE IN	ILN	OHRFC	-84.9648	39.5998	-85.10244	-84.80368	39.40528	39.7761
8180	BRKI3	WHITEWATER RIVER AT BROOKVILLE IN	ILN	OHRFC	-85.1931	39.4385	-85.4072	-84.96913	39.21745	39.64666
8181	BHDO1	E F L MIAMI R BL HARSHA DAM	ILN	OHRFC	-84.0567	38.9925	-84.22172	-83.91577	38.88045	39.11955
8182	MDTO1	G MIAMI R AT MIDDLETOWN OH	ILN	OHRFC	-84.3165	39.5844	-84.49301	-84.12232	39.44757	39.77233
8183	BEVO1	Muskingum River at Beverly OH	RLX	OHRFC	-81.7169	39.6765	-81.90876	-81.47789	39.48749	39.85426
8184	MCRO1	Mill Creek at Reading OH	ILN	OHRFC	-84.4397	39.3086	-84.56458	-84.32695	39.1794	39.42473
8185	WUNO1	Ohio Brush Creek near West Union Oh	ILN	OHRFC	-83.5147	38.9876	-83.79037	-83.24569	38.77122	39.23438
8186	BRMO1	Rocky Fork near Barretts Mills OH	ILN	OHRFC	-83.5474	39.2015	-83.72024	-83.32775	39.10565	39.33158
8187	KISF1	Kissimmi	MFL	SERFC	-81.3863	28.1528	-81.80375	-80.95574	27.71332	28.60708
8188	CHRF1	Christmas	MLB	SERFC	-80.9439	28.43	-81.16738	-80.75542	28.20467	28.59875
8189	COCF1	Coco	MLB	SERFC	-80.8505	27.961	-81.15771	-80.54708	27.47548	28.43632
8190	WCXF1	Wilcox	TAE	SERFC	-82.9216	29.6872	-83.13708	-82.59292	29.52958	29.90292
8191	FTWF1	Ft White-Hwy 129, FL	JAX	SERFC	-82.7109	30.0737	-82.91208	-82.50125	29.82542	30.26958
8192	RCKF1	Rock Bluff	TAE	SERFC	-82.8927	29.8614	-83.07458	-82.75125	29.64625	30.14458
8193	ASTF1	St Johns River at Astor	MLB	SERFC	-81.4232	29.1176	-81.6055	-81.25542	28.97125	29.26958
8194	PALF1	St Johns River at Buffalo Bluff	MLB	SERFC	-81.8399	29.3447	-82.34125	-81.43279	29.02542	29.69458
8195	ABNG1	Albany, GA	TAE	SERFC	-84.0364	31.6629	-84.36208	-83.73042	31.45458	31.87375
8196	SDRV2	Danville, VA	None	SERFC	-79.6104	36.6948	-79.73708	-79.47625	36.57542	36.84875
8197	DCTG1	Doctortown, GA	None	SERFC	-82.1363	31.9291	-82.56208	-81.75958	31.60458	32.25292
8198	EVRG1	Altamaha River NR Everett City, GA	JAX	SERFC	-81.7769	31.5606	-82.02042	-81.53875	31.32542	31.85292
8199	EDSN7	Smith R. at Eden NC	RNK	SERFC	-79.8528	36.6875	-80.11208	-79.67208	36.50042	36.86542
8200	DVLV2	Danville, VA	RNK	SERFC	-79.6285	36.5278	-79.94125	-79.30125	36.29625	36.74875
8201	FRNN7	Francisco, NC	RNK	SERFC	-80.4043	36.6157	-80.53708	-80.27625	36.48792	36.79875
8202	SSNA1	Samson	TAE	SERFC	-86.1083	31.311	-86.26625	-85.93875	31.06708	31.54458
8203	GNVA1	Geneva AL	TAE	SERFC	-85.8237	31.161	-85.91208	-85.68875	31.01708	31.31542
8204	PITF1	Near Pitman, FL	TAE	SERFC	-86.0253	31.0883	-86.36208	-85.63875	30.85458	31.42375
8205	CARF1	Caryville FL	TAE	SERFC	-85.7554	30.9154	-86.04542	-85.48875	30.74208	31.13625
8206	WDAF1	None	TBW	SERFC	-81.8622	28.2719	-82.16208	-81.61792	28.08375	28.49042
8207	TRBF1	Trilby FL	TBW	SERFC	-82.1517	28.3945	-82.29958	-81.96792	28.26292	28.50708
8208	ELBA1	Elba AL, Pea River at	TAE	SERFC	-85.9567	31.5994	-86.20792	-85.75125	31.35875	31.86125
8209	NEWA1	Newton AL	TAE	SERFC	-85.4716	31.5798	-85.72875	-85.24292	31.27958	31.89875
8210	BELA1	Bellwood	TAE	SERFC	-85.6675	31.299	-85.91625	-85.36375	31.00458	31.61958
8211	TMLG1	Thomasville GA	TLH	SERFC	-83.9412	31.1258	-84.17042	-83.75958	30.80875	31.50292
8212	CONF1	CONCORD, FL - OCHLOCKONEE RIVER	TAE	SERFC	-84.1945	30.8759	-84.38292	-83.96792	30.64625	31.14458
8213	EFDN7	Enfield, NC	RDU	SERFC	-78.0425	36.265	-78.36208	-77.67208	36.07958	36.46958
8214	GLDN7	Goldsboro, NC	RDU	SERFC	-78.3875	35.458	-78.86625	-77.95125	35.15458	35.80292
8215	FAYN7	Fayetteville, NC	RDU	SERFC	-78.8954	35.2818	-79.26625	-78.62625	34.98792	35.54458
8216	BYNN7	Bynum, NC	RDU	SERFC	-79.4064	35.9713	-79.80375	-79.09708	35.72125	36.26125
8217	ENON7	Durham, NC	ILM	SERFC	-79.0921	36.094	-79.25792	-78.88458	35.99625	36.24875
8218	ELZN7	Elizabethtown, NC	ILM	SERFC	-78.7203	34.7828	-78.90792	-78.55125	34.60042	34.99042
8219	STPN7	W.O. Huske Dam, NC	ILM	SERFC	-79.0491	35.0158	-79.41625	-78.68875	34.80875	35.17792
8220	KINN7	Kinston, NC	MHX	SERFC	-77.8213	35.3006	-78.04542	-77.56375	35.13375	35.47792
8221	CHIN7	Northeast Cape Fear River near Chinquapin, NC	ILM	SERFC	-77.9408	35.0318	-78.27458	-77.63042	34.79208	35.24875
8222	CPFN7	Lock & Dam #1, NC	ILM	SERFC	-78.5193	34.6207	-78.72875	-78.26792	34.35458	34.95292
8223	HOKN7	Hookerton, NC	MHX	SERFC	-77.9609	35.6396	-78.37875	-77.55542	35.35042	35.96542
8224	TARN7	Tarboro, NC	RDU	SERFC	-77.6483	36.102	-78.00792	-77.36792	35.85042	36.46542
8225	BGWN7	Northeast Cape Fear River near Burgaw, NC	ILM	SERFC	-78.0098	34.7502	-78.26208	-77.68875	34.56708	34.90708
8226	RAWV2	Rawlings VA	AKQ	SERFC	-78.0588	37.0478	-78.34125	-77.77625	36.90042	37.21542
8227	LAWV2	Lawrenceville, VA	AKQ	SERFC	-78.2075	36.8634	-78.54958	-77.78875	36.60458	37.12792
8228	STYV2	Stony Creek, VA	AKQ	SERFC	-77.7029	36.8993	-78.04542	-77.37208	36.78792	37.07375
8229	EPOV2	Emporia, VA	AKQ	SERFC	-77.8004	36.7693	-78.07042	-77.51375	36.62958	36.94042
8230	SEBV2	Sebrell, VA	AKQ	SERFC	-77.4488	36.9392	-77.89542	-77.11792	36.64625	37.23208
8231	FKNV2	Blackwater River near Franklin, VA	AKQ	SERFC	-76.9992	36.9996	-77.52458	-76.68042	36.69208	37.26958
8232	RONV2	Roanoke, VA	RNK	SERFC	-80.0789	37.2836	-80.26208	-79.91375	37.16292	37.41125
8233	PTTV2	Philpott Dam, VA	None	SERFC	-80.1853	36.8214	-80.41208	-79.99708	36.66708	36.98625
8234	MANN7	LITTLE RIVER AT MANCHESTER	ILM	SERFC	-79.262	35.2365	-79.60375	-78.95125	35.09625	35.40708
8235	BASV2	Bassett, VA	RNK	SERFC	-79.9906	36.8409	-80.07458	-79.89708	36.74625	36.94042
8236	SMIV2	Smith Mountain Dam, VA	RNK	SERFC	-79.8232	37.192	-80.16625	-79.51375	36.95458	37.48208
8237	RFDG1	Rocky Ford GA,	CHS	SERFC	-82.0726	32.8632	-82.31625	-81.81792	32.59625	33.15708
8238	GSLS1	Saluda R NR Greenville	GSP	SERFC	-82.5554	35.0433	-82.80375	-82.27625	34.82125	35.23625
8239	DOCF1	Black Creek near Doctors Inlet	JAX	SERFC	-81.8815	30.0429	-81.98708	-81.75958	29.94208	30.14875
8240	BDNF1	Etonia Creek at Bardin	JAX	SERFC	-81.9281	29.758	-82.09958	-81.71375	29.59625	29.91542
8241	MSSF1	Ocklawaha River at Moss Bluff	MLB	SERFC	-81.771	28.8255	-82.07042	-81.48875	28.51261	29.18625
8242	DNSF1	Dunns Creek near Satsuma	MLB	SERFC	-81.3811	29.4026	-81.67875	-81.14292	29.12125	29.62375
8243	ONGF1	Orange Creek at Orange Springs	MLB	SERFC	-82.269	29.5104	-82.57458	-81.93042	29.22958	29.82375
8244	SJLF1	St Johns River at Jacksonville	JAX	SERFC	-81.62	29.9396	-81.92875	-81.33042	29.53375	30.38208
8245	LESV2	Leesville Dam, VA	RNK	SERFC	-79.4633	37.015	-79.61208	-79.32208	36.89208	37.13625
8246	WNDN7	at SR 1257 near Windsor, NC	None	SERFC	-77.0947	36.1424	-77.26208	-76.95958	36.01292	36.23208
8247	PCEV2	Paces, VA	RNK	SERFC	-79.3436	36.4702	-79.68292	-79.02625	36.24625	36.70708
8248	DENV2	Denniston, VA	RNK	SERFC	-79.0939	36.4133	-79.32458	-78.87625	36.19625	36.63625
8249	HALV2	Halifax, VA	RNK	SERFC	-79.2455	36.8437	-79.60792	-78.88042	36.67125	37.02792
8250	SBNV2	South Boston, VA	RNK	SERFC	-79.0617	36.6834	-79.35375	-78.85125	36.53792	36.78625
8251	KERV2	John H. Kerr Dam, VA	RDU	SERFC	-78.6268	36.6858	-78.98292	-78.24708	36.30042	37.22375
8252	GASN7	Gaston Dam, NC	RDU	SERFC	-78.1331	36.5924	-78.45375	-77.78875	36.39625	36.84042
8253	RAPN7	Roanoke Rapids Dam, NC	RDU	SERFC	-77.7734	36.4736	-77.92458	-77.62625	36.37542	36.56958
8254	RRDN7	Roanoke Rapids, NC	RDU	SERFC	-77.6305	36.4879	-77.69125	-77.56792	36.43375	36.53625
8255	SCON7	SCOTLAND NECK	RDU	SERFC	-77.5227	36.3485	-77.76625	-77.29292	36.17542	36.51958
8256	WLLN7	WILLIAMSTON	MHX	SERFC	-77.2524	36.0305	-77.51625	-76.99708	35.78375	36.27375
8257	STNG1	Statenville GA`	JAX	SERFC	-83.127	31.2497	-83.39125	-82.92625	30.67958	31.76958
8258	LIKF1	Suwannee Springs FL	JAX	SERFC	-82.8317	30.4295	-83.01208	-82.67208	30.19208	30.70708
8259	HSPF1	High Springs FL	None	SERFC	-82.5096	29.8101	-82.66208	-82.34292	29.68792	29.95708
8260	WLKN7	Wilkesboro (W. Kerr Scott) Res, NC	RNK	SERFC	-81.4368	36.1153	-81.67875	-81.20125	35.94208	36.31125
8261	WKSN7	Wilkesboro, NC	RNK	SERFC	-81.2428	36.2107	-81.39958	-81.08458	36.00875	36.39875
8262	ELKN7	Elkin, NC	RNK	SERFC	-81.0219	36.2408	-81.27042	-80.82625	36.09625	36.42375
8263	SNFF1	Sanford	MLB	SERFC	-81.1726	28.8152	-81.42042	-80.89292	28.52958	29.06125
8264	WORF1	Worthington Springs	JAX	SERFC	-82.2138	29.9436	-82.47458	-81.99708	29.67125	30.26542
8265	OLNF1	Oleno State Park	JAX	SERFC	-82.4592	30.0701	-82.64542	-82.25958	29.85875	30.30304
8266	FWHF1	Fort White	JAX	SERFC	-82.6154	29.7496	-82.78708	-82.42625	29.57542	29.95292
8267	WPKA1	Jordan Dam AL	BMX	SERFC	-86.3374	32.7346	-86.67042	-86.06792	32.58792	32.86542
8268	WETA1	Wetumpka AL	BMX	SERFC	-86.1963	32.5897	-86.35375	-86.09292	32.50042	32.67375
8269	APHG1	Alpharetta, GA	FFC	SERFC	-84.2141	34.1553	-84.31625	-84.10958	34.02542	34.26542
