USGS_ID	USGS_name	Site_type	Longitude	Latitude	Alt_Lon	Alt_Lat	Elevation	Minlon	Maxlon	Minlat	Maxlat	RFC_ID	NWS_ID	NWS_alt_ID	HSA_ID	CWA_ID	GOES_ID	HUC8	State_Code	NWM Reach ID	Active	PEDTS obs	PEDTS_pred	Hgraph_type
-	-	unknown	-106.26100	37.42610	-	-	-	-106.18652	-106.14536	37.06109	37.10221	WGRFC	RGTC2U	-	-	PUB	-	-	-	-	-	-	-	unknown
8275500	RIO GRANDE DEL RANCHO NEAR TALPA NM	unknown	-105.58100	36.30310	-	-	-	-	-	-	-	-	RGTN5	-	ABQ	-	17494560	-	-	-	-	-	-	unknown
6406760	RENO GULCH NEAR HILL CITYSD	unknown	-103.61194	43.90972	-	-	5182.20000	-	-	-	-	MBRFC	RGUS2	-	UNR	-	DF06E7C8	-	SD	14395954	FALSE	HGIRG	HGIFF	unknown
3325500	-	unknown	-84.87080	40.26280	-	-	964.74000	-85.03915	-84.67099	40.10473	40.36182	OHRFC	RGVI3	-	-	IWX	-	-	IN	18503493	FALSE	HGIRG	HGIFF	unknown
-	-	unknown	-107.32900	32.69650	-	-	-	-107.40333	-107.36297	32.31335	32.35365	WGRFC	RHBN5	-	-	EPZ	-	-	-	-	-	-	-	unknown
11102300	RIO HONDO BL WHITTIER NARROWS DAM CA	Stream	-118.08750	34.01667	-	-	-	-	-	-	-	-	RHCC1	-	LOX	-	DD7EF6F0	18070105	-	-	-	-	-	unknown
9032000	RANCH CREEK NEAR FRASER CO.	unknown	-105.76500	39.95000	-	-	-	-	-	-	-	-	RHCC2	-	BOU	-	DDDF41D2	-	-	-	-	-	-	unknown
11101250	RIO HONDO AB WHITTIER NARROWS DAM CA	Stream	-118.07083	34.05833	-	-	-	-	-	-	-	-	RHGC1	-	LOX	-	1711D0E6	18070105	-	-	-	-	-	flashy
380545094213501	RICH HILL	Well	-94.36036	38.09486	-	-	-	-	-	-	-	-	RHHM7	-	EAX	-	DD7C53FC	-	-	-	-	-	-	unknown
2146000	CATAWBA RIVER NEAR ROCK HILL SC	unknown	-80.97417	34.98472	-81.02580	34.99050	-	-81.12875	-80.94708	34.92125	35.06542	SERFC	RHIS1	-	GSP	GSP	DD3BE19A	-	SC	9736188	TRUE	HGIRG		unknown
-	-	unknown	-89.47980	45.72820	-	-	-	-89.64125	-89.31792	45.60875	45.85292	NCRFC	RHIW3	-	-	GRB	-	-	-	-	-	-	-	unknown
7372200	LITTLE RIVER NEAR ROCHELLE LA	unknown	-92.34444	31.75417	-92.37340	32.05020	24.79000	-92.80375	-91.98875	31.72125	32.46542	LMRFC	RHLL1	-	SHV	SHV	1.655E+241	-	LA	19376770	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-81.69550	35.87420	-	-	-	-81.92042	-81.38875	35.55875	36.16958	SERFC	RHON7	-	-	GSP	-	-	-	-	-	-	-	unknown
6408700	RHOADS FORK NEAR ROCHFORDSD	unknown	-103.86111	44.13389	-	-	5991.20000	-	-	-	-	MBRFC	RHOS2	-	UNR	-	DD5E3200	-	SD	17532989	TRUE	HGIRG	HGIFF	unknown
280353082283400	ROY HAYNES PARK RAINFALL NEAR SULPHUR SPRINGS FL	Atmosphere	-82.48756	28.06197	-	-	-	-	-	-	-	-	RHPF1	-	TBW	-	DE42A386	-	-	-	-	-	-	unknown
8393610	RIO HONDO NEAR ROSWELL NM	unknown	-104.47172	33.40877	-	-	-	-	-	-	-	-	RHRN5	-	ABQ	-	CE1AB790	-	-	-	-	-	-	unknown
-	-	unknown	-77.72120	43.02190	-	-	-	-77.99797	-77.469	42.7939	43.2029	NERFC	RHRN6GRL	-	-	BUF	-	-	-	-	-	-	-	unknown
420530078445201	LOCAL NUMBER CT-121 NEAR RED HOUSE NY	Well	-78.74753	42.09183	-	-	-	-	-	-	-	-	RHSN6	-	BUF	-	DD9173FC	-	-	-	-	-	-	unknown
5396000	-	unknown	-90.07690	45.15420	-	-	-	-90.29125	-89.83875	44.94208	45.42792	NCRFC	RIBW3	-	-	GRB	-	-	WI	14730490	TRUE	HGIRP	HGIFF	unknown
9486055	RILLITO CREEK AT LA CHOLLA BLVD NEAR TUCSON AZ.	unknown	-111.01139	32.30333	-	-	2260.00000	-	-	-	-	CBRFC	RICA3	-	TWC	-	DD1C42B8	-	AZ	15892894	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-110.93200	32.30140	-	-	-	-111.03694	-110.80556	32.13361	32.40278	CBRFC	RICA3LOH	-	-	-	-	-	-	-	-	-	-	unknown
2203536	OGEECHEE RIVER AT US 17 NEAR RICHMOND HILL GA	unknown	-81.28786	31.97697	-	-	0.00000	-	-	-	-	SERFC	RICG1	-	CHS	-	DF002218	-	GA	9947104	TRUE	HGIRG		unknown
-	-	unknown	-92.49710	43.53170	-	-	-	-92.65375	-92.33875	43.39208	43.64875	NCRFC	RICI4	-	-	ARX	-	-	-	-	-	-	-	unknown
1578475	OCTORARO CREEK NEAR RICHARDSMERE MD	unknown	-76.11556	39.70667	-	-	-	-	-	-	-	MARFC	RICM2	-	LWX	-	DDC317AC	-	MD	4726273	TRUE	HGIRG		unknown
6895000	CROOKED RIVER NEAR RICHMOND MO	unknown	-93.98000	39.33266	-94.13140	39.46520	707.18000	-94.30792	-93.95958	39.30042	39.61125	MBRFC	RICM7	1705	EAX	EAX	D10E8086	-	MO	4386317	TRUE	HGIRG	HGIFE	unknown
6345500	HEART RIVER NR RICHARDTON ND	unknown	-102.30833	46.74556	-	-	-	-	-	-	-	-	RICN8	-	BIS	-	DE3293B0	-	-	-	-	-	-	unknown
2037705	JAMES RIVER AT CITY LOCKS AT RICHMOND VA	unknown	-77.42111	37.52500	-	-	-	-	-	-	-	-	RICV2	-	AKQ	-	DDC50414	-	-	-	-	-	-	unknown
-	-	unknown	-90.41320	43.47440	-	-	-	-90.57458	-90.23458	43.30458	43.64042	NCRFC	RICW3	-	-	ARX	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.67100	43.30180	-	-	-	-111.92194	-111.30743	43.05354	43.61125	CBRFC	RIDI1I	-	-	-	-	-	-	-	-	-	-	unknown
3325519	MISSISSINEWA RIVER AT RIDGEVILLE IN	unknown	-85.02847	40.28306	-	-	956.83000	-	-	-	-	OHRFC	RIDI3	-	IND	-	DF00492C	-	IN	18503915	TRUE	HGIRG	HGIFF	unknown
1476480	RIDLEY CREEK AT MEDIA PA	unknown	-75.40361	39.91611	-	-	-	-	-	-	-	-	RIDP1	-	PHI	-	DD0866F0	-	-	-	-	-	-	unknown
322957080592600	METEOROLOGICAL STATION NEAR RIDGELAND SC	Atmosphere	-80.99072	32.49917	-	-	-	-	-	-	-	-	RIDS1	-	CHS	-	170DC592	-	-	-	-	-	-	unknown
6934000	GASCONADE RIVER NEAR RICH FOUNTAIN MO	unknown	-91.81989	38.38881	-91.87960	38.14120	553.70001	-92.09542	-91.70125	37.90458	38.46958	MBRFC	RIFM7	1719	LSX	SGF	CE643E92	-	MO	7445669	TRUE	HGIRG	HGIFF	unknown
7046600	RIGHT HAND CHUTE OF LITTLE RIVER @ RIVERVALE AR	unknown	-90.33806	35.67194	-89.86280	36.53570	213.15000	-90.35792	-89.51792	35.62958	37.22375	LMRFC	RIGA4	-	MEG	MEG	CE414E2C	-	AR	771304	TRUE	HGIRG	HGIFF	unknown
13316500	LITTLE SALMON RIVER AT RIGGINS ID	Stream	-116.32528	45.41306	-	-	1760.00000	-	-	-	-	NWRFC	RIGI1	-	MSO	-	DDC6E0E8	17060210	ID	23568769	TRUE	HGIRG	HGIFZ	snow-dom
-	-	unknown	-116.32800	45.13900	-	-	-	-116.2015	-116.15546	44.97809	45.02236	NWRFC	RIGI1L	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-116.32100	45.16140	-	-	-	-116.36509	-116.30225	44.86366	44.9458	NWRFC	RIGI1U	-	-	-	-	-	-	-	-	-	-	unknown
6863420	BIG C NR ELLIS KS	unknown	-99.65083	38.92333	-	-	2157.67400	-	-	-	-	MBRFC	RIGK1	-	DDC	-	DE36B066	-	KS	7317820	TRUE	HGIRG	HGIFE	unknown
9485700	RILLITO CREEK AT DODGE BOULEVARD AT TUCSON AZ.	unknown	-110.91389	32.27139	-	-	2280.00000	-	-	-	-	CBRFC	RILA3	-	TWC	-	DD7E33EE	-	AZ	15894026	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-110.86200	32.24450	-	-	-	-110.82639	-110.78611	32.1325	32.17333	CBRFC	RILA3LLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.83700	32.23540	-	-	-	-110.8475	-110.72639	32.05861	32.18694	CBRFC	RILA3LUH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-121.37600	46.51240	-	-	-	-121.24209	-121.19162	46.49136	46.54624	NWRFC	RILW1IG	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-121.25400	46.60550	-	-	-	-121.43765	-121.39127	46.5059	46.55034	NWRFC	RILW1IL	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-121.30700	46.58340	-	-	-	-121.20949	-121.15807	46.63889	46.68426	NWRFC	RILW1IU	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-91.64030	45.63600	-	-	-	-91.97042	-91.35542	45.39625	45.86542	NCRFC	RILW3	-	-	MPX	-	-	-	-	-	-	-	unknown
6062500	TENMILE CREEK NEAR RIMINI MT	unknown	-112.25665	46.52390	-	-	4850.00000	-	-	-	-	MBRFC	RIMM8	-	TFX	-	DE062374	-	MT	3021776	TRUE	HGIRG	HGIFF	unknown
9485000	RINCON CREEK NEAR TUCSON AZ.	unknown	-110.62528	32.12944	-	-	3120.00000	-	-	-	-	CBRFC	RINA3	-	TWC	-	D105C024	-	AZ	15895252	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-110.59200	32.13760	-	-	-	-110.57333	-110.53306	32.10333	32.14361	CBRFC	RINA3HLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.56600	32.16430	-	-	-	-110.60306	-110.56278	32.14528	32.18556	CBRFC	RINA3HMH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-110.54400	32.17950	-	-	-	-110.56417	-110.49722	32.08778	32.15944	CBRFC	RINA3HUH	-	-	-	-	-	-	-	-	-	-	unknown
410716074141601	RINGWOOD USGS UNHEATED RAIN GAGE NJ	Atmosphere	-74.23778	41.12111	-	-	-	-	-	-	-	-	RINN4	-	OKX	-	17BBC494	-	-	-	-	-	-	unknown
11467000	RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA	Stream	-122.92667	38.50861	-	-	-	-	-	-	-	CNRFC	RIOC1	-	MTR	-	162D50BC	18010110	CA	8272725	TRUE	HGIRG	HGIFZ	unknown
11303000	STANISLAUS R A RIPON CA	Stream	-121.10944	37.72972	-120.90100	37.76090	0.72000	-121.13708	-120.65125	37.64625	37.87375	CNRFC	RIPC1	-	STO	STO	169505AE	18040002	CA	2819818	TRUE	HGIRG	HGIFZ	regulated
1209901	RIPPOWAM RIVER AT STAMFORD CT.	unknown	-73.54927	41.06611	-	-	-	-	-	-	-	-	RIPC3	-	OKX	-	178EE3C8	-	-	-	-	-	-	unknown
5585000	LA MOINE RIVER AT RIPLEY IL	unknown	-90.63106	40.02508	-90.76120	40.22580	431.10001	-91.09125	-90.41375	39.95458	40.49458	NCRFC	RIPI2	-	LSX	LSX	CE74D42C	-	IL	13803642	TRUE	HGIRG	HGIFF	unknown
8334000	-	unknown	-90.63106	40.02508	-90.76120	40.22580	5950.00000	-	-	-	-	WGRFC	RIPN5	-	-	-	-	-	NM	17795246	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-106.99700	35.92190	-	-	-	-106.895	-106.85463	35.81162	35.85192	WGRFC	RIPN5L	-	-	ABQ	-	-	-	-	-	-	-	unknown
-	-	unknown	-106.86800	36.02430	-	-	-	-106.92	-106.87962	36.1092	36.14949	WGRFC	RIPN5U	-	-	ABQ	-	-	-	-	-	-	-	unknown
7161450	CIMARRON RIVER NEAR RIPLEY OK	unknown	-96.91194	35.98583	-	-	795.86000	-	-	-	-	ABRFC	RIPO2	-	OUN	-	CE1D155C	-	OK	496568	TRUE	HGIRG	HGIFF	unknown
435442103200700	PRECIP AT DEADMAN GULCH NR HAYWARD SD	Stream	-103.33528	43.91167	-	-	-	-	-	-	-	-	RIPS2	-	UNR	-	174B4094	-	-	-	-	-	-	unknown
13058000	WILLOW CREEK NR RIRIE ID	Stream	-111.74611	43.58333	-	-	-	-	-	-	-	NWRFC	RIRI1	-	PIH	-	DE05419C	17040205	ID	23148386	TRUE	HGIRG	HGIFZ	snow-dom
301849088350000	MISSISSIPPI SOUND AT USGS ROUND ISLAND LIGHT MS	Ocean: Coastal	-88.58389	30.30806	-	-	-	-	-	-	-	-	RISM6	-	LIX	-	1779768A	-	-	-	-	-	-	unknown
-	-	unknown	-120.39700	47.44610	-	-	-	-120.92801	-120.88155	47.41776	47.46219	NWRFC	RISW1L	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-120.67000	47.38490	-	-	-	-120.59432	-120.28164	47.20737	47.36857	NWRFC	RISW1U	-	-	-	-	-	-	-	-	-	-	unknown
2312300	WITHLACOOCHEE RIVER AT RITAL FL	unknown	-82.20944	28.52083	-	-	-	-	-	-	-	-	RITF1	-	TBW	-	17AD56A6	-	-	-	-	-	-	unknown
3116196	CHIPPEWA CREEK ABOVE EASTON OH	unknown	-81.76306	40.95806	-	-	-	-	-	-	-	OHRFC	RITO1	-	CLE	-	17EC81E8	-	OH	19387568	TRUE	HGIRG		unknown
2301635	ALAFIA RIVER NEAR BELL SHOALS RD NR RIVERVIEW FL	unknown	-82.26859	27.85716	-	-	-	-	-	-	-	-	RIVF1	-	TBW	-	17C866CE	-	-	-	-	-	-	unknown
4102500	PAW PAW RIVER AT RIVERSIDE MI	unknown	-86.36889	42.18639	-85.99490	42.21660	588.32000	-86.40375	-85.68458	42.06708	42.39875	NCRFC	RIVM4	-	IWX	IWX	17B59080	-	MI	12273226	TRUE	HGIRG	HGIFF	unknown
6771000	-	unknown	-99.24860	40.80140	-	-	2163.80000	-99.35375	-99.16792	40.71292	40.91958	MBRFC	RIVN1	715	-	GID	-	-	NE	7288386	FALSE	HGIRZ	HGIFE	unknown
1377000	HACKENSACK RIVER AT RIVERVALE NJ	unknown	-73.98917	40.99917	-	-	-	-	-	-	-	NERFC	RIVN4	-	OKX	-	DD4E65E2	-	NJ	6248392	TRUE	HGIRG	HGIFF	unknown
11066320	RIX OUTFLOW A SANTA ANA R NR GRAND TERRACE CA	Stream	-117.35457	34.04139	-	-	-	-	-	-	-	-	RIXC1	-	SGX	-	DDEBC48C	-	-	-	-	-	-	unknown
3157000	CLEAR CREEK NEAR ROCKBRIDGE OH	unknown	-82.57861	39.58833	-	-	755.97000	-	-	-	-	OHRFC	RKBO1	-	ILN	-	D1207584	-	OH	15419467	TRUE	HGIRG	HGIFE	unknown
8088430	ROCK CK AT ROCK CK RD NR BRYSON TX	unknown	-98.40841	33.04352	-	-	-	-	-	-	-	-	RKCT2	-	FWD	-	DE9295E6	-	-	-	-	-	-	unknown
5414400	MIDDLE FK LITTLE MAQUOKETA R NR RICKARDSVILLE IA	unknown	-90.85972	42.56056	-	-	-	-	-	-	-	-	RKDI4	-	DVN	-	1655A132	-	-	-	-	-	-	unknown
-	-	unknown	-97.27880	30.57880	-	-	-	-97.59542	-97.00958	30.38375	30.71958	WGRFC	RKDT2	-	-	FWD	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.64320	30.52170	-	-	-	-97.93708	-97.32625	30.40042	30.62375	WGRFC	RKDT2U	-	-	FWD	-	-	-	-	-	-	-	unknown
-	-	unknown	-93.19390	43.21410	-	-	-	-93.57875	-92.84708	42.97125	43.49458	NCRFC	RKFI4	-	-	DMX	-	-	-	-	-	-	-	unknown
5280000	-	unknown	-94.18780	45.12050	-	-	893.08000	-94.67458	-93.62208	44.93792	45.32375	NCRFC	RKFM5	-	-	MPX	-	-	MN	4251120	TRUE	HGIRP	HGIFF	unknown
3131122	ROCKY FORK AT LUCAS OH	unknown	-82.41444	40.70361	-	-	-	-	-	-	-	OHRFC	RKFO1	-	CLE	-	CE4CA06A	-	OH	15410255	TRUE	HGIRG		unknown
1153550	WILLIAMS RIVER NEAR ROCKINGHAM VT	unknown	-72.48556	43.19167	-	-	-	-	-	-	-	NERFC	RKGV1	-	ALY	-	DD6DC3FA	-	VT	10102348	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-72.63330	43.26670	-	-	-	-72.78708	-72.46375	43.14622	43.39019	NERFC	RKGV1CT	-	-	BOX	-	-	-	-	-	-	-	unknown
4040000	ONTONAGON RIVER NEAR ROCKLAND MI	unknown	-89.20694	46.72083	-89.19060	46.69260	638.66000	-89.25375	-89.13042	46.62542	46.76542	NCRFC	RKLM4	-	MQT	MQT	16617410	-	MI	11947215	TRUE	HGIRG	HGIFE	unknown
2394820	EUHARLEE CREEK AT US 278 AT ROCKMART GA	unknown	-85.05369	33.99747	-	-	732.98000	-	-	-	-	SERFC	RKMG1	-	FFC	-	17B7A0EE	-	GA	6501484	TRUE	HGIRG	HGIFF	unknown
2028500	ROCKFISH RIVER NEAR GREENFIELD VA	unknown	-78.82361	37.86944	-	-	530.29000	-	-	-	-	MARFC	RKRV2	-	RNK	-	DDA43146	-	VA	8547459	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-111.34100	40.70910	-	-	-	-111.27306	-111.23222	40.60056	40.64111	CBRFC	RKUU1LLF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.25800	40.69280	-	-	-	-111.3825	-111.34139	40.59722	40.63806	CBRFC	RKUU1LMF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.15500	40.67580	-	-	-	-111.19972	-111.11361	40.57972	40.63361	CBRFC	RKUU1LUF	-	-	-	-	-	-	-	-	-	-	unknown
6483500	ROCK RIVER NEAR ROCK VALLEY IA	unknown	-96.29503	43.21508	-96.24080	43.35630	1223.39000	-96.43292	-96.00542	43.13375	43.64042	MBRFC	RKVI4	823	FSD	FSD	CE4282EE	-	IA	7242913	TRUE	HGIRG	HGIFE	unknown
1647850	TURKEY BRANCH NEAR ROCKVILLE MD	unknown	-77.08175	39.06847	-	-	265.00000	-	-	-	-	MARFC	RKVM2	-	LWX	-	DE291192	-	MD	22337429	TRUE	HGIRG		unknown
-	-	unknown	-69.61760	45.68900	-	-	-	-70.00372	-69.1661	45.39644	45.93073	NERFC	RKWM1ME	-	-	GYX	-	-	-	-	-	-	-	unknown
1311145	EAST ROCKAWAY INLET AT ATLANTIC BEACH NY	unknown	-73.73778	40.59306	-	-	-	-	-	-	-	-	RKWN6	-	OKX	-	DD01A5B2	-	-	-	-	-	-	unknown
2208000	YELLOW RIVER ROCKY PLAINS RD NR ROCKY PLAINS GA	unknown	-83.88417	33.49986	-	-	581.53000	-	-	-	-	SERFC	RKYG1	-	FFC	-	DE26229A	-	GA	6334744	TRUE	HGIRG	HGIFF	unknown
2147500	ROCKY CREEK AT GREAT FALLS SC	unknown	-80.92000	34.56528	-	-	-	-	-	-	-	-	RKYS1	-	GSP	-	17D94546	-	-	-	-	-	-	unknown
8271000	RIO LUCERO NEAR ARROYO SECO NM	unknown	-105.53096	36.50829	-	-	-	-	-	-	-	-	RLAN5	-	ABQ	-	DD57C4D8	-	-	-	-	-	-	unknown
8410000	RED BLUFF RES NR ORLA TX	unknown	-103.90972	31.90111	-	-	-	-	-	-	-	-	RLAT2	-	MAF	-	DD8963B2	-	-	-	-	-	-	unknown
-	-	unknown	-103.96600	31.99970	-	-	-	-104.21601	-103.77584	31.82384	32.16278	WGRFC	RLAT2L	-	-	MAF	-	-	-	-	-	-	-	unknown
2334480	RICHLAND CREEK AT SUWANEE DAM ROAD NEAR BUFORDGA	unknown	-84.07000	34.13250	-	-	924.00000	-	-	-	-	SERFC	RLCG1	-	FFC	-	170CA28E	-	GA	2044673	TRUE	HGIRG	HGIFF	unknown
50128933	CANAL RIEGO DE LAJAS ABV LAJAS FILTRATION PLANT	Stream: Canal	-67.05255	18.04506	-	-	-	-	-	-	-	-	RLCP4	-	SJU	-	17AAD286	21010004	-	-	-	-	-	unknown
5476735	PILOT CREEK AT COUNTY HWY P15 NEAR ROLFE IA	unknown	-94.46264	42.80575	-94.65060	42.87370	-	-94.83708	-94.42208	42.73375	43.06542	NCRFC	RLFI4	-	DMX	DMX	CE34878C	-	IA	6588095	TRUE	HGIRV	HGIFE	unknown
-	-	unknown	-96.20890	48.05250	-	-	-	-96.38292	-96.00958	47.85458	48.27792	NCRFC	RLFM5	-	-	FGF	-	-	-	-	-	-	-	unknown
2244333	HAW CREEK AB RUSSELLS LANDING NR ST JOHNS PARK FL	unknown	-81.37139	29.39444	-	-	-	-	-	-	-	SERFC	RLGF1	-	JAX	-	17DB10CE	-	FL	16667949	TRUE	HGIRG	HGIFF	unknown
6353000	CEDAR CREEK NR RALEIGH ND	unknown	-101.33333	46.09167	-102.00800	46.06570	1882.73000	-102.89958	-101.18875	45.77958	46.32375	MBRFC	RLGN8	2004	BIS	BIS	DD3D7436	-	ND	21861216	TRUE	HGIR2	HGIFF	unknown
2087275	-	unknown	-101.33333	46.09167	-102.00800	46.06570	203.72000	-	-	-	-	SERFC	RLHN7	-	-	-	-	-	NC	8783339	TRUE	HGIRR		unknown
6351200	CANNONBALL RIVER NR RALEIGH ND	unknown	-101.33278	46.12694	-101.68800	46.26220	-	-102.06208	-101.30125	46.07542	46.47375	MBRFC	RLHN8	2059	BIS	BIS	DD01054A	-	-	-	-	-	-	unknown
5578500	SALT CREEK NEAR ROWELL IL	unknown	-89.04917	40.11517	-88.73930	40.26480	609.51000	-89.07042	-88.48042	40.05042	40.46542	NCRFC	RLLI2	-	ILX	ILX	DD8CE266	-	IL	13554729	TRUE	HGIRG	HGIFF	unknown
9072550	ROARING FORK RIVER ABV LOST MAN CR NEAR ASPEN CO	unknown	-106.62392	39.11936	-	-	-	-	-	-	-	-	RLMC2	-	GJT	-	346C5304	-	-	-	-	-	-	unknown
8284100	RIO CHAMA NEAR LA PUENTE NM	unknown	-106.63337	36.66266	-	-	-	-	-	-	-	-	RLPN5	-	ABQ	-	348644AA	-	-	-	-	-	-	unknown
8106350	LITTLE RV NR ROCKDALE TX	unknown	-97.01361	30.76056	-97.30400	30.84800	299.12000	-97.62875	-96.94708	30.65458	31.10708	WGRFC	RLRT2	-	FWD	FWD	17BB2766	-	TX	5592482	TRUE	HGIRG	HGIFF	unknown
3521500	-	unknown	-81.61930	37.13240	-	-	1924.08000	-81.80792	-81.39708	37.02125	37.26125	LMRFC	RLRV2	-	-	RNK	-	-	VA	14638023	TRUE	HGIRG	HGIFF	unknown
7152500	ARKANSAS RIVER AT RALSTON OK	unknown	-96.72806	36.50417	-96.95480	36.66180	776.70000	-97.43292	-96.48458	36.34208	37.00708	ABRFC	RLSO2	-	TSA	OUN	CE4204FA	-	OK	20969328	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-97.45710	36.48560	-	-	-	-97.86208	-97.12208	36.34208	36.62792	ABRFC	RLSO2B	-	-	OUN	-	-	-	-	-	-	-	unknown
3318010	ROUGH RIVER NEAR FALLS OF ROUGH AT DAM KY	unknown	-86.50417	37.62194	-	-	-	-	-	-	-	-	RLTK2	-	LMK	-	CE4CFEC4	-	-	-	-	-	-	unknown
7030050	HATCHIE RIVER AT RIALTO TN	unknown	-89.60938	35.63726	-89.22740	35.46010	239.81000	-89.66208	-88.76375	35.15875	35.73625	LMRFC	RLTT1	-	MEG	MEG	CE48B8F4	-	TN	14073444	TRUE	HGIRG	HGIFF	unknown
3357500	BIG WALNUT CREEK NEAR REELSVILLE IN	unknown	-86.97611	39.53583	-86.75010	39.76940	588.24000	-87.04541	-86.41367	39.50042	40.03625	OHRFC	RLVI3	-	IND	IND	CE14D61E	-	IN	18464824	TRUE	HGIRG	HGIFF	unknown
11460151	REDWOOD C A HWY 1 BRIDGE A MUIR BEACH CA	Stream	-122.57861	37.86611	-	-	-	-	-	-	-	CNRFC	RMBC1	-	MTR	-	172EF6E8	-	CA	5330719	TRUE	HGIRG		unknown
2397000	COOSA RIVER MAYO'S BAR NEAR ROME GA	unknown	-85.25642	34.20050	-	-	553.05000	-	-	-	-	SERFC	RMBG1	-	FFC	-	17C5004E	-	GA	15823339	TRUE	HGIRG	HGIFF	unknown
9076300	ROARING FORK RIVER BLW MAROON CREEK NR ASPEN CO	unknown	-106.85731	39.22320	-	-	-	-	-	-	-	-	RMCC2	-	GJT	-	1.78967E+13	-	-	-	-	-	-	unknown
-	-	unknown	-82.67500	39.36030	-	-	-	-82.86526	-82.45495	39.07245	39.66922	OHRFC	RMDO1	-	-	ILN	-	-	-	-	-	-	-	unknown
2037500	JAMES RIVER NEAR RICHMOND VA	unknown	-77.54722	37.56306	-77.88690	37.62900	98.04000	-78.23265	-77.52446	37.45532	37.86835	MARFC	RMDV2	-	AKQ	AKQ	DDA1967E	-	VA	8574021	TRUE	HGIRG	HGIFF	unknown
1336000	MOHAWK RIVER BELOW DELTA DAM NEAR ROME NY	unknown	-75.43639	43.26444	-	-	-	-	-	-	-	-	RMEN6	-	ALY	-	17E1C184	-	-	-	-	-	-	unknown
1054500	ANDROSCOGGIN RIVER AT RUMFORD MAINE	unknown	-70.54417	44.55194	-	-	420.00000	-	-	-	-	NERFC	RMFM1	-	GYX	-	DDF1A974	-	ME	6710311	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-70.89390	44.47080	-	-	-	-71.37309	-70.48494	44.20632	44.80239	NERFC	RMFM1ME	-	-	GYX	-	-	-	-	-	-	-	unknown
11463900	MAACAMA C NR KELLOGG CA	Stream	-122.76278	38.64111	-	-	-	-	-	-	-	CNRFC	RMKC1	-	MTR	-	DD9783B6	18010110	CA	8272605	TRUE	HGIRG	HGIFZ	unknown
6478535	-	unknown	-97.36110	44.34670	-	-	1678.46000	-97.69125	-97.01792	44.05875	44.67375	MBRFC	RMNS2	-	-	ABR	-	-	SD	940170482	FALSE	HGIRZ		unknown
8377900	RIO MORA NEAR TERRERO NM	unknown	-105.65803	35.77711	-	-	-	-	-	-	-	-	RMON5	-	ABQ	-	DE605718	-	-	-	-	-	-	unknown
8114000	BRAZOS RV AT RICHMOND TX	unknown	-95.75750	29.58222	-95.99830	29.72060	40.94000	-96.23292	-95.69708	29.51708	29.96958	WGRFC	RMOT2	-	HGX	HGX	D10674A4	-	TX	3123784	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-96.44870	30.02250	-	-	-	-96.67875	-96.18458	29.81708	30.25292	WGRFC	RMOT2M	-	-	HGX	-	-	-	-	-	-	-	unknown
-	-	unknown	-96.13240	30.01440	-	-	-	-96.37042	-95.92208	29.79625	30.21958	WGRFC	RMOT2U	-	-	HGX	-	-	-	-	-	-	-	unknown
3033000	ALLEGHENY RIVER NEAR RIMER PA	unknown	-79.54722	40.95833	-79.62890	41.02130	812.60000	-79.83709	-79.3658	40.88366	41.16125	OHRFC	RMRP1	-	PBZ	PBZ	CE2F05AE	-	PA	4742043	TRUE	HPIRG	HPIFE	unknown
9470750	RAMSEY CANYON NEAR SIERRA VISTA AZ	unknown	-110.30583	31.44667	-	-	-	-	-	-	-	-	RMSA3	-	TWC	-	DD9A93A6	-	-	-	-	-	-	unknown
11451800	CACHE C A RUMSEY CA	Stream	-122.23722	38.89000	-122.52700	39.06390	405.69000	-122.86625	-122.18458	38.81708	39.28208	CNRFC	RMSC1	-	STO	-	16F4C078	18020110	CA	15027105	TRUE	HGIRG	HGIFE	unknown
